,u_x1,u_x2,u_x3,u_y
2000,-0.46811235,-1.231731,0.04669199,0.9266281
2001,-0.5738974,0.92921954,0.0574534,0.58196104
2002,0.764422,-1.288842,0.0066525824,0.25526023
2003,-2.3022406,-0.25470498,0.018785601,0.7131641
2004,-0.79171777,0.40525737,-0.0017755451,0.9747895
2005,0.05714994,-0.21578294,-0.10180265,0.94843256
2006,-1.4797012,-0.20468475,-0.19376628,0.24186313
2007,0.9871297,1.3618497,0.052866634,0.26587808
2008,0.3942093,0.74443275,-0.17257327,0.59353805
2009,0.4945866,-2.6830711,-0.040894922,0.53267205
2010,1.7337538,1.5414325,-0.17878841,0.21731675
2011,-1.0087407,-1.0728655,-0.09714027,0.4972751
2012,0.13725165,-0.33066258,-0.10467348,0.20083416
2013,0.35235715,0.032519087,-0.05498326,0.68293595
2014,0.367096,0.06984228,0.16383424,0.24772799
2015,-0.08023364,1.5372202,-0.12006849,0.8948734
2016,0.8167271,-0.39874914,0.036222618,0.35923088
2017,2.4012427,0.1965328,0.1315428,0.6630039
2018,0.1853463,1.0745834,0.06852965,0.47589934
2019,0.07635977,0.48680428,0.042945262,0.95706856
2020,0.08717621,-1.5647979,0.013594988,0.6802895
2021,1.482186,-0.063408755,-0.19125383,0.7251015
2022,1.8113192,0.65500295,0.002060292,0.97117364
2023,-0.54511935,-0.24127749,-0.27381575,0.16215098
2024,0.5720004,0.7002667,-0.045908913,0.6947696
2025,-0.11556905,-0.54133785,0.21955554,0.439834
2026,-0.22609662,-1.8503461,-0.05920458,0.54758
2027,-0.80963993,0.2363617,0.10937857,0.61110294
2028,-0.7446305,-0.27348658,-0.18643956,0.94230735
2029,-0.2216808,-1.2941879,-0.008487357,0.98470986
2030,-0.42323583,0.63810694,-0.043969315,0.08125293
2031,0.5764632,-0.7564244,0.0098386295,0.5964135
2032,0.68433654,-0.50824827,0.0782502,0.422387
2033,0.9589896,0.9167073,0.037844576,0.27453494
2034,-1.4783034,-1.0562911,-0.14217965,0.4545238
2035,-0.70934004,1.1366279,-0.05056305,0.61628497
2036,0.40888312,-0.31907505,-0.02714873,0.95233166
2037,-0.7619828,-0.37981176,-0.008591784,0.3897791
2038,0.27227563,-1.3634235,0.10559845,0.25782263
2039,-1.383553,0.105727136,0.051854797,0.27613652
2040,-0.6450545,-0.84791225,-0.096765004,0.9202273
2041,1.022538,0.079068914,0.060599595,0.85089266
2042,0.06433472,0.84614533,-0.07438513,0.9788848
2043,0.2531075,-0.64640874,0.044233885,0.29747093
2044,0.41157582,0.13876301,-0.09075969,0.62882364
2045,-0.5313789,-1.4481599,-0.04531153,0.061947346
2046,0.11521274,-2.2936049,-0.029943839,0.80391836
2047,0.15561256,-0.61750853,-0.028327456,0.40653682
2048,0.51943064,1.6441842,0.022765523,0.037368417
2049,1.3434467,0.46995875,0.033113178,0.95315266
2050,1.4744977,1.3823606,-0.13645218,0.8942443
2051,-0.51353943,0.054140713,0.074471585,0.95935667
2052,1.271155,-0.71595,-0.042395525,0.039325237
2053,0.15398376,0.8723525,-0.0498091,0.25853992
2054,-0.386923,-1.753757,0.12945722,0.4227239
2055,0.2006212,-1.3177894,0.19527143,0.21339929
2056,-0.26737794,-0.92313087,-0.14699331,0.58098793
2057,0.036152713,-0.032709982,0.0015105067,0.77315474
2058,-1.6694847,-0.6006028,-0.038133293,0.12608087
2059,1.3613287,-0.2290104,-0.004071254,0.94991684
2060,0.7400099,-0.27586848,-0.14157777,0.9714347
2061,0.7750399,0.7464038,0.03822192,0.34279776
2062,1.635225,2.6480336,-0.108130895,0.60765815
2063,-0.8209277,1.2865986,0.026630888,0.5667441
2064,0.10168462,0.1612876,0.039014395,0.3668356
2065,1.0668659,-1.9911251,-0.089443654,0.88371456
2066,0.063761316,0.2218981,0.012028246,0.31738865
2067,-0.31048584,0.16601437,-0.06459901,0.22173631
2068,-1.8924917,-1.5552263,-0.04829586,0.2297821
2069,2.1220968,0.46615994,-0.06590601,0.7340714
2070,0.38907364,0.24692424,-0.1594572,0.35107982
2071,-0.8874188,0.45932966,-0.095148295,0.8070041
2072,0.09323866,-0.50310373,0.027290517,0.66276336
2073,-1.8126345,-0.5148747,-0.056489594,0.36340618
2074,0.98200345,-0.54917264,-0.08514865,0.2960986
2075,-0.7423496,-0.21987247,0.016282171,0.39633512
2076,0.35614395,-1.5473949,0.015693473,0.72450364
2077,-0.34345773,-1.8359287,0.095423795,0.3279649
2078,1.9407963,0.56017727,0.11854495,0.33363998
2079,0.6766639,-0.51382446,-0.018968616,0.013494253
2080,1.4317458,2.4884279,0.1213878,0.8176279
2081,1.6044545,-0.8494123,0.011615671,0.6296327
2082,-0.6396694,-1.7383327,0.012045253,0.49617565
2083,0.66682094,0.6537022,0.1619541,0.45625532
2084,1.6922399,-2.4191988,0.008566996,0.8888122
2085,0.14093593,0.48841053,-0.13037464,0.29121077
2086,0.531067,-0.14113706,0.1332674,0.17686069
2087,1.2924043,-1.2475728,0.015797121,0.5044043
2088,0.3509363,-0.51824385,0.07412682,0.6008593
2089,0.41201422,0.5959846,-0.06522527,0.4289323
2090,-1.6516477,0.07934019,0.0009658172,0.5349119
2091,-0.07972883,0.12627181,-0.011681211,0.4149108
2092,-1.0693415,1.2596714,0.03645669,0.79853845
2093,-1.1364542,1.1423926,0.03252001,0.67367804
2094,-0.35291472,0.6275029,0.0029125349,0.57164776
2095,-1.5770706,-0.5276547,0.080460615,0.89082146
2096,0.326557,-2.8088555,-0.00974977,0.12924254
2097,-0.18787777,1.0037229,0.05110691,0.193205
2098,-0.40901417,-0.9755834,-0.026808718,0.16736817
2099,1.1265417,-0.006362302,0.04113869,0.1158098
2100,-0.414367,-1.5544907,-0.057964772,0.65020597
2101,-0.76369524,0.9402036,-0.022005035,0.01840365
2102,0.8598317,-0.834968,0.13087821,0.30468225
2103,-0.24601138,-1.0759528,0.043107256,0.08194661
2104,0.42431667,-0.4552255,0.039469253,0.5720012
2105,-0.18066853,-0.19607174,0.12967968,0.89571834
2106,0.5624362,0.26905882,0.07522747,0.37986064
2107,0.66600716,-0.79118764,-0.1002351,0.5197376
2108,-0.036559515,-1.5293378,-0.025403494,0.39521635
2109,0.4834608,-0.90568906,0.13429062,0.3054738
2110,-1.0511912,-1.1004452,0.03592521,0.4989115
2111,0.6804959,-0.6818954,-0.07670506,0.42081022
2112,0.2178808,0.5558586,0.17997321,0.77282536
2113,-2.1711774,0.17172365,0.045209084,0.23763525
2114,-2.0341926,-0.7916061,0.014736866,0.19296587
2115,-0.64376956,0.3385028,-0.048919097,0.050323963
2116,-0.10202178,2.3384888,-0.11911531,0.35989094
2117,0.3270793,-0.059272565,0.0008183469,0.42235148
2118,-0.7001104,-0.07956996,-0.07393673,0.2344712
2119,-0.35748005,0.10419388,-0.11872872,0.21150756
2120,-0.36485708,-0.17455776,-0.017984701,0.49910295
2121,-0.6699328,2.795915,0.06682495,0.83000815
2122,0.981506,-0.20107353,-0.019839738,0.7179371
2123,-0.12000661,-0.1640759,0.053932834,0.7445643
2124,1.295744,-0.08121455,-0.12658451,0.42893934
2125,-2.221189,-0.3921824,-0.0287569,0.96954095
2126,-1.1803772,0.7222266,-0.11165642,0.592499
2127,0.6168128,-0.15139939,0.2981811,0.36588252
2128,-0.43222827,0.20919818,0.08693605,0.22166443
2129,-0.529216,0.60175395,0.019678475,0.7653489
2130,-1.5714889,0.18317442,-0.098413475,0.9400685
2131,-1.5597568,1.2869768,-0.2625487,0.81499803
2132,-1.8004892,0.4429858,0.08694739,0.942085
2133,0.40285227,0.8887873,-0.17470908,0.855996
2134,0.9775727,-1.5714558,-0.060670394,0.040794373
2135,-0.96947527,-0.882498,0.1634967,0.5541544
2136,-0.018650845,-1.2657359,-0.25303668,0.050969124
2137,1.2787569,0.3679202,-0.12015418,0.48044324
2138,1.9777354,-0.034211464,-0.03676077,0.79984915
2139,0.48645008,1.1671096,-0.019137494,0.82099664
2140,0.48535594,-0.51576805,0.17422156,0.93145204
2141,-0.16823046,0.5662128,-0.16455767,0.37572908
2142,-0.07073241,-0.61200845,-0.12260057,0.69239426
2143,-2.3256898,-0.0059254286,-0.0101330355,0.14391625
