,u_x1,u_x2,u_x3,u_y,u_x4,u_x5
2000,-0.06641307,0.06244239,0.4175168,0.69016683,0.93783057,-0.047584426
2001,1.3116585,-0.018291598,-0.26678523,0.68331575,-0.24913782,0.020669434
2002,0.06660907,-0.068659656,1.0830733,0.99833024,0.040649287,-0.011287717
2003,-1.8162146,-0.0051912474,-0.6043407,0.2943257,-0.75656444,0.033100236
2004,-0.9840907,0.06534877,0.25478756,0.089108825,-0.07309525,-0.07098439
2005,1.878574,-0.034137316,-2.4611666,0.6369897,-0.39002895,0.13767146
2006,0.947289,-0.052736282,-0.9490026,0.81062436,-0.32351938,0.08902436
2007,1.2708253,-0.064631484,-1.0369979,0.31613052,0.26368532,0.023779355
2008,0.17557956,-0.06442979,-1.2142442,0.9329487,-1.9763948,-0.10912118
2009,-1.6735283,0.026889399,1.0029123,0.97676456,-0.46099216,0.031000093
2010,-0.26466295,0.110156946,1.0567722,0.58466625,0.0830835,-0.04434241
2011,0.18567735,-0.044664573,2.152622,0.61700964,-1.2546791,-0.15282314
2012,-0.2824796,0.026051331,-0.117144264,0.6875521,0.23646097,-0.015111285
2013,1.350537,-0.031335536,-0.5565797,0.38468516,0.08549871,0.03185725
2014,0.039955176,0.0963754,-1.0744039,0.8803388,-0.018400395,0.1425248
2015,0.41962287,-0.07215757,-1.7743022,0.9779545,-1.1416692,-0.1917177
2016,0.83048433,-0.19276024,0.29665148,0.32005858,0.46895254,-0.13590163
2017,-0.5318439,0.01127898,1.6817232,0.24205959,0.13554786,0.16797125
2018,-0.47187185,0.08145247,-1.7831306,0.7494427,0.44563317,0.016245957
2019,-0.8067457,-0.1290734,0.26695478,0.56741166,-0.07715651,-0.11195811
2020,-0.8510456,0.05328956,-0.11433549,0.5860691,0.35938722,-0.04112537
2021,1.3677748,0.09058153,-0.12386631,0.037525654,1.0192155,0.09006261
2022,1.7684778,0.088678695,1.948415,0.96141493,-0.48099357,0.01683576
2023,0.4352759,0.13534318,0.8596601,0.17174625,-0.054190245,0.0821391
2024,-0.030738318,0.07437214,-0.59187955,0.85002923,0.88339394,-0.1714845
2025,0.39701605,0.07549393,1.1229801,0.30554175,0.34528702,-0.029422501
2026,0.33163434,-0.18508612,0.6011037,0.5038636,1.0655555,0.013754304
2027,-1.7627441,0.20927726,-0.21312523,0.62351465,0.93909496,-0.0055588107
2028,-0.4778018,-0.053726476,-0.7718999,0.20820999,-0.35062692,0.036484793
