,h_post,h_post_individualized
13903,0.78,
14669,0.94,
12780,0.76,
19431,0.88,
12863,0.86,
19160,0.94,
14717,0.84,
14847,0.9,
18959,0.9,
12022,0.56,
13867,0.54,
14258,0.96,
17654,0.92,
11011,0.86,
17730,0.88,
13855,0.94,
13299,0.78,
11500,0.98,
14999,0.78,
15257,0.96,
14172,0.96,
13909,0.8,
18887,0.94,
12855,0.96,
12813,0.96,
17439,0.72,
10918,0.92,
18136,0.92,
14863,0.84,
17640,0.96,
17887,0.7,
10749,0.94,
11679,0.94,
14413,0.86,
10664,0.76,
10273,0.7,
14793,0.96,
17974,0.86,
10248,0.92,
15260,0.96,
13491,0.8,
11046,0.88,
17572,0.92,
15925,0.8,
18436,0.86,
11010,0.94,
18808,0.92,
14609,0.94,
15832,0.98,
16034,0.84,
15890,0.94,
16880,0.94,
18411,0.78,
18668,0.94,
15945,0.94,
14521,0.94,
11520,0.56,
18553,0.74,
17906,0.94,
10746,0.92,
12504,0.78,
18210,0.82,
11460,0.94,
14945,0.94,
14407,0.98,
13934,0.96,
16926,0.76,
13614,0.86,
16202,0.94,
17077,0.96,
19963,0.86,
14551,0.96,
19504,0.74,
14564,0.56,
17638,0.96,
18374,0.84,
16939,0.86,
13167,0.96,
11890,0.88,
15566,0.72,
14707,0.96,
16302,0.78,
17290,0.92,
13629,0.78,
10194,0.72,
14134,0.68,
16497,0.96,
15286,0.96,
18703,0.92,
16582,0.94,
18368,0.94,
17018,0.94,
17562,0.92,
18153,0.98,
19327,0.82,
16573,0.94,
15778,0.92,
13173,0.54,
13501,0.96,
10658,0.96,
16982,0.94,
16241,0.56,
18065,1.0,
18146,0.8,
11099,0.78,
14731,0.94,
18048,0.84,
10762,0.74,
11442,0.68,
11455,0.96,
10399,0.98,
10115,0.96,
12941,0.8,
17952,0.88,
10009,0.92,
13502,0.64,
14664,0.8,
16266,0.86,
19440,0.8,
15621,0.78,
15665,0.94,
17494,0.82,
14587,0.94,
10501,0.84,
17643,0.74,
10814,0.78,
18746,0.94,
10759,0.72,
16313,0.86,
14906,0.96,
10979,0.86,
10932,0.96,
16067,0.86,
14505,0.82,
19042,0.94,
10756,0.94,
15164,0.96,
18209,0.86,
12845,0.64,
10280,0.92,
10525,0.98,
19490,0.8,
17955,0.86,
14217,0.74,
18985,0.86,
10930,0.88,
18972,0.94,
14030,0.96,
17127,0.78,
14723,0.86,
14089,0.94,
13991,0.72,
10620,0.98,
11263,0.78,
15611,0.66,
13214,0.94,
10507,0.94,
10952,0.98,
11095,0.96,
11819,0.74,
13768,0.7,
13808,0.98,
11523,0.84,
13828,0.86,
17272,0.92,
17400,0.7,
11893,0.94,
10050,0.92,
14836,0.94,
11822,0.86,
16258,0.8,
10667,0.86,
18303,0.94,
13408,0.7,
18761,0.94,
18283,0.96,
12783,0.98,
19577,0.88,
13540,0.94,
15250,0.94,
16394,0.94,
14171,0.94,
14425,0.8,
19362,0.84,
15097,0.66,
14781,0.86,
15039,0.86,
14092,0.94,
19129,0.58,
19774,0.96,
12712,0.94,
18774,0.58,
18957,0.94,
14831,0.88,
19212,0.8,
19349,0.84,
16298,0.94,
17240,0.78,
17593,0.84,
13349,0.92,
