,y_hat
13903,False
14669,False
12780,False
19431,False
12863,False
19160,False
14717,False
14847,False
18959,False
12022,False
13867,False
14258,False
17654,False
11011,False
17730,False
13855,False
13299,False
11500,False
14999,False
15257,False
14172,False
13909,False
18887,False
12855,False
12813,False
17439,False
10918,False
18136,False
14863,False
17640,False
17887,False
10749,False
11679,False
14413,False
10664,False
10273,False
14793,False
17974,False
10248,False
15260,False
13491,False
11046,False
17572,False
15925,False
18436,False
11010,False
18808,False
14609,False
15832,False
16034,False
15890,False
16880,False
18411,False
18668,False
15945,False
14521,False
11520,False
18553,False
17906,False
10746,False
12504,False
18210,False
11460,False
14945,False
14407,False
13934,False
16926,False
13614,False
16202,False
17077,False
19963,False
14551,False
19504,False
14564,False
17638,False
18374,False
16939,False
13167,False
11890,False
15566,False
14707,False
16302,False
17290,False
13629,False
10194,False
14134,False
16497,False
15286,False
18703,False
16582,False
18368,False
17018,False
17562,False
18153,False
19327,False
16573,False
15778,False
13173,False
13501,False
10658,False
16982,False
16241,False
18065,False
18146,False
11099,False
14731,False
18048,False
10762,False
11442,False
11455,False
10399,False
10115,False
12941,False
17952,False
10009,False
13502,False
14664,False
16266,False
19440,False
15621,False
15665,False
17494,False
14587,False
10501,False
17643,False
10814,False
18746,False
10759,False
16313,False
14906,False
10979,False
10932,False
16067,False
14505,False
19042,False
10756,False
15164,False
18209,False
12845,False
10280,False
10525,False
19490,False
17955,False
14217,False
18985,False
10930,False
18972,False
14030,False
17127,False
14723,False
14089,False
13991,False
10620,False
11263,False
15611,False
13214,False
10507,False
10952,False
11095,False
11819,False
13768,False
13808,False
11523,False
13828,False
17272,False
17400,False
11893,False
10050,False
14836,False
11822,False
16258,False
10667,False
18303,False
13408,False
18761,False
18283,False
12783,False
19577,False
13540,False
15250,False
16394,False
14171,False
14425,False
19362,False
15097,False
14781,False
15039,False
14092,False
19129,False
19774,False
12712,False
18774,False
18957,False
14831,False
19212,False
19349,False
16298,False
17240,False
17593,False
13349,False
