,years_experience,degree,nr_commits,nr_languages,nr_stars
0,1.0,2.0,12.0,0.0,3.0
1,1.0,0.0,18.0,1.0,6.0
2,2.0,0.0,23.0,6.0,6.0
3,4.0,1.0,4043.0,7.0,15.0
4,1.0,2.0,12.0,15.0,3.0
5,5.0,0.0,5053.0,1.0,11.0
6,3.0,0.0,33.0,10.0,5.0
7,1.0,2.0,1013.0,2.0,16.0
8,3.0,0.0,35.0,1.0,1.0
9,3.0,1.0,3034.0,4.0,11.0
10,0.0,2.0,9.0,2.0,2.0
11,1.0,1.0,17.0,0.0,4.0
12,0.0,1.0,6.0,4.0,1.0
13,7.0,0.0,7072.0,7.0,13.0
14,2.0,0.0,27.0,2.0,1.0
15,7.0,2.0,7075.0,4.0,16.0
16,3.0,2.0,3032.0,11.0,12.0
17,2.0,1.0,23.0,3.0,7.0
18,1.0,0.0,17.0,5.0,6.0
19,3.0,2.0,3032.0,6.0,11.0
20,6.0,2.0,6066.0,2.0,13.0
21,6.0,0.0,6064.0,8.0,13.0
22,3.0,1.0,3035.0,20.0,15.0
23,4.0,2.0,4045.0,10.0,16.0
24,2.0,2.0,2025.0,1.0,15.0
25,5.0,0.0,5053.0,5.0,10.0
26,6.0,0.0,6063.0,2.0,14.0
27,5.0,2.0,5058.0,5.0,15.0
28,4.0,0.0,4045.0,1.0,13.0
29,4.0,0.0,4043.0,4.0,14.0
30,8.0,2.0,8088.0,2.0,15.0
31,3.0,0.0,35.0,3.0,2.0
32,2.0,1.0,2025.0,4.0,11.0
33,7.0,2.0,7077.0,6.0,15.0
34,6.0,2.0,6064.0,8.0,12.0
35,2.0,2.0,2027.0,4.0,12.0
36,4.0,2.0,4042.0,23.0,13.0
37,4.0,0.0,4041.0,6.0,16.0
38,1.0,2.0,13.0,6.0,4.0
39,4.0,2.0,4046.0,8.0,13.0
40,2.0,2.0,2024.0,8.0,19.0
41,4.0,3.0,4044.0,2.0,17.0
42,3.0,0.0,36.0,5.0,2.0
43,3.0,0.0,3034.0,4.0,12.0
44,3.0,2.0,3033.0,1.0,10.0
45,3.0,2.0,3036.0,5.0,16.0
46,3.0,2.0,3031.0,4.0,15.0
47,3.0,2.0,3034.0,2.0,14.0
48,3.0,2.0,3032.0,8.0,12.0
49,3.0,1.0,3034.0,5.0,12.0
50,3.0,1.0,3035.0,3.0,19.0
51,5.0,2.0,5052.0,4.0,16.0
52,3.0,2.0,3034.0,13.0,13.0
53,3.0,2.0,3031.0,10.0,16.0
54,5.0,0.0,5056.0,5.0,12.0
55,5.0,2.0,5054.0,1.0,14.0
56,4.0,0.0,4044.0,4.0,12.0
57,2.0,2.0,2023.0,8.0,12.0
58,8.0,3.0,8082.0,2.0,20.0
59,4.0,2.0,4047.0,2.0,12.0
60,0.0,3.0,8.0,1.0,11.0
61,4.0,2.0,4043.0,14.0,10.0
62,2.0,0.0,26.0,0.0,3.0
63,3.0,3.0,3035.0,1.0,21.0
64,1.0,0.0,10.0,6.0,4.0
65,0.0,2.0,5.0,15.0,2.0
66,2.0,1.0,2024.0,5.0,15.0
67,1.0,0.0,18.0,1.0,4.0
68,2.0,0.0,26.0,0.0,4.0
69,2.0,0.0,29.0,2.0,5.0
70,1.0,1.0,12.0,16.0,13.0
71,5.0,2.0,5055.0,2.0,14.0
72,4.0,2.0,4043.0,5.0,13.0
73,2.0,2.0,2024.0,2.0,15.0
74,4.0,0.0,4045.0,3.0,12.0
75,1.0,0.0,17.0,5.0,12.0
76,6.0,3.0,6067.0,6.0,12.0
77,4.0,2.0,4047.0,6.0,14.0
78,1.0,2.0,1014.0,4.0,15.0
79,3.0,2.0,3034.0,5.0,13.0
80,5.0,1.0,5053.0,8.0,16.0
81,2.0,2.0,2022.0,8.0,14.0
82,6.0,3.0,6061.0,5.0,14.0
83,0.0,1.0,2.0,13.0,2.0
84,2.0,2.0,2026.0,4.0,15.0
85,4.0,3.0,4045.0,12.0,12.0
86,2.0,0.0,25.0,6.0,2.0
87,3.0,2.0,3031.0,12.0,11.0
88,2.0,0.0,24.0,2.0,5.0
89,5.0,0.0,5056.0,7.0,11.0
90,3.0,2.0,3035.0,2.0,12.0
91,1.0,2.0,12.0,8.0,4.0
92,9.0,2.0,9096.0,13.0,12.0
93,7.0,0.0,7073.0,7.0,11.0
94,4.0,0.0,4043.0,1.0,14.0
95,5.0,1.0,5055.0,1.0,17.0
96,7.0,1.0,7072.0,4.0,18.0
97,3.0,2.0,3034.0,3.0,11.0
98,2.0,2.0,2022.0,11.0,16.0
99,2.0,3.0,2020.0,2.0,15.0
100,6.0,2.0,6066.0,3.0,13.0
101,7.0,2.0,7071.0,3.0,14.0
102,2.0,0.0,21.0,4.0,11.0
103,2.0,2.0,2024.0,5.0,15.0
104,5.0,0.0,5055.0,3.0,14.0
105,2.0,1.0,2025.0,1.0,10.0
106,3.0,3.0,3035.0,6.0,15.0
107,1.0,1.0,10.0,7.0,0.0
108,6.0,0.0,6068.0,2.0,14.0
109,4.0,2.0,4044.0,6.0,13.0
110,3.0,3.0,3035.0,7.0,20.0
111,2.0,1.0,24.0,0.0,2.0
112,5.0,2.0,5053.0,1.0,13.0
113,3.0,0.0,36.0,6.0,0.0
114,3.0,2.0,3036.0,1.0,12.0
115,0.0,3.0,3.0,3.0,19.0
116,2.0,0.0,26.0,2.0,3.0
117,2.0,2.0,2022.0,5.0,13.0
118,3.0,0.0,35.0,3.0,3.0
119,6.0,0.0,6065.0,7.0,14.0
120,2.0,3.0,2027.0,2.0,22.0
121,2.0,3.0,2020.0,5.0,14.0
122,3.0,0.0,3039.0,5.0,17.0
123,2.0,1.0,2021.0,2.0,11.0
124,4.0,0.0,4042.0,8.0,14.0
125,7.0,2.0,7072.0,6.0,14.0
126,4.0,0.0,4042.0,1.0,11.0
127,2.0,1.0,2022.0,8.0,16.0
128,4.0,2.0,4044.0,7.0,15.0
129,5.0,2.0,5054.0,5.0,12.0
130,1.0,0.0,18.0,1.0,5.0
131,3.0,1.0,3032.0,3.0,11.0
132,1.0,0.0,12.0,3.0,4.0
133,5.0,2.0,5052.0,3.0,11.0
134,0.0,1.0,2.0,2.0,4.0
135,2.0,0.0,22.0,5.0,2.0
136,1.0,0.0,16.0,6.0,3.0
137,7.0,1.0,7070.0,7.0,12.0
138,6.0,3.0,6063.0,3.0,11.0
139,10.0,0.0,10106.0,2.0,17.0
140,2.0,0.0,23.0,5.0,8.0
141,5.0,2.0,5052.0,5.0,16.0
142,5.0,1.0,5054.0,1.0,12.0
143,10.0,0.0,10104.0,7.0,17.0
144,2.0,1.0,23.0,12.0,5.0
145,2.0,2.0,2025.0,5.0,16.0
146,1.0,0.0,19.0,2.0,2.0
147,4.0,0.0,4043.0,3.0,14.0
