,u_x1,u_x2,u_x3,u_y
2000,-0.70344234,-0.05401608,-0.037723828,0.9444604
2001,-0.23769628,0.40566906,-0.043436795,0.39581907
2002,-0.016096203,0.9149434,0.03553255,0.76441216
2003,-0.57697016,0.78429663,0.13273598,0.881825
2004,-0.41597927,-0.3478282,-0.04167076,0.14550662
2005,0.0044458346,0.012974016,0.01941532,0.7570144
2006,-1.0206469,-0.8121228,-0.009123783,0.6712743
2007,-0.5754976,0.21620551,0.1941831,0.7468158
2008,0.3510672,0.6826132,0.16500418,0.10756087
2009,0.91916937,-0.09078175,-0.117784224,0.766407
2010,0.8105362,-1.5351049,-0.16945142,0.6071731
2011,-1.3317738,1.2233771,-0.16384837,0.68925214
2012,-0.7837601,-0.47849855,0.06240619,0.99414897
2013,-2.5790648,-0.103101686,-0.068383716,0.58612466
2014,-0.93906415,1.1985651,-0.0009915911,0.54924667
2015,0.22415243,0.3776456,0.055660605,0.92901134
2016,0.7492925,-1.9222251,0.1455309,0.2338394
2017,0.19850086,-0.95697665,-0.056474246,0.38861668
2018,-1.0254081,-1.0367401,-0.05423165,0.39714158
2019,-0.008503957,1.268115,-0.0982482,0.18251002
2020,0.4297328,-1.0510402,-0.022871194,0.19823563
2021,-1.3127911,-0.16788405,-0.0019770707,0.26731062
2022,-0.497423,0.097219534,-0.009945784,0.4095459
2023,-0.2577076,-2.2156107,-0.05923164,0.9453474
2024,-0.8422849,2.0204859,-0.25429878,0.8738513
2025,-0.5482352,-1.0876046,-0.04528858,0.96820176
2026,-1.5835491,0.0017086903,0.03603044,0.10752356
2027,-0.3843473,-1.0671835,-0.09881335,0.14005756
2028,-0.27970338,0.8682897,-0.021844586,0.99392545
2029,-0.09204982,-0.67789644,0.043977033,0.5613296
2030,2.149477,0.08906576,-0.069279425,0.7740704
2031,-0.62908113,1.0015885,0.119587,0.09904587
2032,-1.6424105,0.46830487,-0.08229622,0.32770407
2033,3.2544818,-0.2063062,-0.15465507,0.92292476
2034,-0.596532,-1.0542121,-0.018332498,0.9513942
2035,0.1433809,-0.62469786,0.0066892686,0.87825465
2036,-1.2438322,-0.11579586,0.092221774,0.9690554
2037,1.6606485,-0.22190072,0.11172475,0.6288227
2038,-0.7660933,-1.2290277,-0.20896602,0.2558217
2039,1.1030335,-0.9288034,-0.057171065,0.20178902
2040,0.3163642,-0.25625172,0.21871018,0.2067951
2041,-0.34992573,1.1354083,0.022653822,0.28674984
2042,-0.8056291,1.1944844,-0.07125256,0.26756394
2043,-0.34100384,-0.3543112,0.027643329,0.7036561
2044,-2.1692317,1.7605841,0.005677791,0.12587464
2045,1.3172694,1.4895153,-0.05159005,0.35508037
2046,-0.071718,-0.9577038,-0.16602837,0.9623954
2047,0.60505235,0.991958,0.08814348,0.4200362
2048,-0.59681904,1.2443755,-0.034567926,0.43920016
2049,0.7632579,0.49064758,-0.13305497,0.43562007
2050,0.27112442,0.8609562,-0.051453184,0.41178274
2051,-0.8641966,-0.66424364,-0.07242318,0.82858706
2052,-0.8517674,-1.5479224,0.23575047,0.3275447
2053,1.4118458,0.3263118,0.03659743,0.96087706
2054,0.6085371,-0.67684704,0.0069969893,0.6602895
2055,-1.4183313,0.21416268,0.049962316,0.30276835
2056,0.39996192,-0.94149333,0.1456643,0.9286083
2057,-0.837146,-1.416299,-0.110180594,0.4069841
2058,-0.40540484,0.9736291,0.049401227,0.9690479
2059,0.0849385,-1.4226394,0.13746625,0.6714115
2060,-1.9451737,-1.2336609,0.01997054,0.78699875
2061,0.45715347,-2.3510797,-0.22494748,0.6118276
2062,-0.040599488,0.03527394,0.19054495,0.07715285
2063,-0.3347515,-0.06544281,-0.08102899,0.47914577
2064,0.70903826,0.96268094,-0.070105754,0.02390647
2065,-0.10256367,0.41501716,0.14579998,0.41649806
2066,-0.17343895,0.61966985,-0.08193567,0.32462764
2067,-0.50611717,-0.02237574,-0.15295371,0.22921109
2068,-0.8279013,-1.2400568,-0.12046986,0.82164896
2069,-0.36627835,0.48399118,0.087034464,0.049066782
2070,-2.3201923,0.039756306,-0.14879064,0.16847742
2071,0.9766846,0.53342706,0.11932834,0.95185983
2072,-0.05765083,-1.4607006,0.101436615,0.16747344
2073,0.6519961,-0.34978625,-0.07465213,0.8925923
2074,0.014913206,-0.88890153,0.010236437,0.17552888
2075,-1.3244861,-0.93253106,0.15254052,0.8038113
2076,0.8810436,-0.48943985,0.1429848,0.42524838
2077,-0.25625047,-0.42901248,0.13960455,0.1225543
2078,0.4824669,2.3302581,0.023458172,0.15164447
2079,0.91419065,-0.4971008,-0.13700387,0.8870734
2080,-1.6449425,-1.2886437,0.009119537,0.5998552
2081,1.28072,-1.0475575,0.24618125,0.7170043
2082,0.26647267,-2.2732553,0.087920725,0.3056208
2083,0.5082671,-0.7859106,0.055560477,0.10712314
2084,-1.5015815,-0.833174,0.14968283,0.15768063
2085,-0.9996572,-0.07704802,0.06138875,0.27404487
2086,-0.27922642,0.06117273,0.23969355,0.1744175
2087,-1.0103772,-0.3425678,-0.024096433,0.72334146
2088,0.3702495,-0.85544515,-0.08996505,0.6488446
2089,0.37700486,-0.30782786,-0.12566796,0.118258
2090,0.6923623,1.5255188,0.030867219,0.61206937
