,perc_recomm_found,gamma,eta,gamma_obs,gamma_obs_pre,eta_obs,eta_obs_individualized,costs,lbd,thresh,r_type,t_type,iteration,model_coef,eta_obs_refits_batch0_mean,intv-cost
0,1.0,0.9,0.9,0.9049999713897705,0.13500000536441803,0.98,1.0,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,improvement,9,"[[0.34419468034568107, 0.34248730459292004, 1.588766426000928], [0.03855720924591265]]",0.968000054359436,2.051
1,1.0,0.9,0.9,0.2800000011920929,0.11999999731779099,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,acceptance,9,"[[0.34419468034568107, 0.34248730459292004, 1.588766426000928], [0.03855720924591265]]",0.8049999475479126,2.296
2,1.0,0.9,0.9,0.2750000059604645,0.10499999672174454,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,counterfactual,9,"[[0.34419468034568107, 0.34248730459292004, 1.588766426000928], [0.03855720924591265]]",0.8009999990463257,5.9464999999999995
3,1.0,0.9,0.9,0.8949999809265137,0.11999999731779099,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,improvement,9,"[[0.34419468034568107, 0.34248730459292004, 1.588766426000928], [0.03855720924591265]]",0.9809999465942383,2.545
4,1.0,0.9,0.9,0.25999999046325684,0.11500000208616257,0.995,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,acceptance,9,"[[0.34419468034568107, 0.34248730459292004, 1.588766426000928], [0.03855720924591265]]",0.7979999780654907,3.7035
5,1.0,0.9,0.9,0.9300000071525574,0.16500000655651093,1.0,1.0,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,improvement,0,"[[0.6920237487708959, 1.107814416390266, 0.9713327624958974], [-0.06130751748900938]]",0.9970000386238098,2.3805
6,1.0,0.9,0.9,0.47999998927116394,0.10499999672174454,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,acceptance,0,"[[0.6920237487708959, 1.107814416390266, 0.9713327624958974], [-0.06130751748900938]]",0.5819999575614929,3.3305000000000002
7,1.0,0.9,0.9,0.5199999809265137,0.15000000596046448,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,counterfactual,0,"[[0.6920237487708959, 1.107814416390266, 0.9713327624958974], [-0.06130751748900938]]",0.4269999861717224,5.569500000000001
8,1.0,0.9,0.9,0.8999999761581421,0.11500000208616257,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,improvement,0,"[[0.6920237487708959, 1.107814416390266, 0.9713327624958974], [-0.06130751748900938]]",0.9829999804496765,3.3394999999999997
9,1.0,0.9,0.9,0.49000000953674316,0.1550000011920929,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,acceptance,0,"[[0.6920237487708959, 1.107814416390266, 0.9713327624958974], [-0.06130751748900938]]",0.4099999964237213,3.8835
