,x1,x2
3465,0.9,0.5
2552,1.1,0.7
2402,2.2,2.1
2022,1.0,2.0
2568,1.9,2.8
3018,0.4,2.8
3314,2.7,3.6
3222,1.8,2.1
2444,0.9,2.0
2675,0.0,0.4
2673,2.1,2.6
3081,2.6,3.3
3448,0.7,0.2
2582,1.6,3.1
3741,2.0,2.1
3581,2.1,0.6
2562,1.9,1.0
3373,2.7,2.6
3668,0.6,2.5
3446,1.5,2.6
3441,1.0,2.0
3731,2.1,0.8
2649,3.0,3.3
2509,0.8,2.1
2423,0.4,2.4
3324,0.7,0.4
2365,0.7,2.0
2208,1.4,2.1
3082,0.7,0.2
2902,2.6,2.0
3379,1.8,2.3
3452,1.0,3.0
2512,2.1,3.7
2389,0.9,0.0
2569,2.3,3.3
2503,0.5,5.2
3739,2.1,2.8
3908,2.9,2.2
3294,1.4,1.3
3389,2.2,2.0
3103,1.6,1.0
2730,0.5,1.9
2537,1.0,0.4
3889,0.9,3.1
3394,0.9,2.2
3035,2.1,2.2
3597,0.5,1.4
2635,1.8,1.9
3400,2.1,3.9
2924,1.8,2.7
3482,1.3,1.6
3392,0.6,1.4
2750,0.3,2.0
3003,0.9,1.8
2357,1.6,2.6
3689,3.1,2.0
3988,2.5,2.4
2737,0.9,0.3
3671,0.4,2.4
2182,-0.0,3.7
2192,0.5,0.7
3378,1.1,0.6
3072,2.0,2.4
3194,1.2,2.6
3049,3.0,3.3
2782,1.4,2.8
2828,0.3,2.1
3605,1.5,1.1
2373,1.3,0.4
3797,2.0,2.0
3261,1.3,1.9
3514,0.9,2.8
3033,1.9,2.7
2426,0.0,2.8
2302,2.0,3.1
2491,1.0,2.9
3476,0.6,3.2
3390,1.5,0.5
3692,2.1,2.0
3595,1.5,1.8
2656,1.3,3.8
2849,0.9,1.8
2573,0.7,2.3
3838,1.3,3.3
2311,1.0,0.0
2331,-0.0,1.0
3326,1.3,2.8
3044,0.3,2.2
2325,0.7,1.7
2600,1.8,0.8
2618,3.5,1.0
3237,0.8,1.7
3208,1.3,2.0
3155,1.4,1.9
3729,2.7,5.2
3333,1.8,0.8
2333,0.0,0.5
2252,1.5,0.4
2189,2.3,0.8
3912,1.0,0.9
2125,1.8,4.7
2715,2.8,4.0
2812,2.2,1.4
3286,1.3,3.6
2129,0.9,2.1
2151,2.8,0.6
2361,2.3,1.0
2068,2.2,3.8
3235,0.3,2.2
3041,2.0,3.6
3477,1.3,0.2
2057,1.5,2.1
3575,0.1,1.5
2893,2.1,1.6
3549,0.7,1.5
2366,2.5,4.5
3546,1.3,0.1
3709,2.0,0.4
3370,0.7,1.4
2585,2.6,3.6
2776,1.9,1.0
2108,0.8,2.8
2086,1.0,2.9
2463,0.9,0.7
2202,0.1,2.6
3928,0.3,2.1
3308,2.5,1.0
2233,2.0,0.0
3662,1.6,0.9
3330,3.3,1.4
2734,0.9,1.1
3877,1.0,3.1
2138,1.5,3.0
2863,1.8,4.1
2343,0.4,1.4
2866,0.5,2.1
2948,1.8,2.4
3519,2.0,2.5
2765,1.0,2.6
2536,0.1,2.1
3867,1.8,3.6
3654,2.5,1.8
2944,2.1,1.1
3178,0.5,2.5
2427,2.0,1.0
3250,0.5,1.9
2971,0.1,1.0
3101,0.3,1.0
2075,1.4,1.2
3635,1.7,4.6
3540,2.1,2.5
3732,0.6,5.1
2840,0.7,3.1
2617,1.2,2.6
2442,0.3,3.0
2697,0.0,2.3
3260,2.2,2.1
2911,1.3,3.2
3444,2.1,1.9
3795,0.4,4.1
2297,1.5,2.0
2638,2.5,1.9
2994,1.5,1.0
2455,1.2,0.5
2960,2.3,1.5
3900,2.6,3.7
2754,1.0,1.9
2293,0.9,1.6
3553,1.3,1.6
3623,1.9,1.5
2748,0.7,2.1
2682,1.5,3.3
2059,2.2,2.0
2450,0.5,2.1
2184,2.1,2.2
3679,0.8,0.8
2814,1.0,0.7
3861,2.6,2.6
2047,1.5,1.4
3020,1.4,2.7
3698,1.8,1.5
2398,1.7,1.8
3745,1.9,3.1
3142,1.2,2.5
3534,2.9,0.3
3382,0.4,3.0
2674,2.6,3.7
3239,1.1,2.8
3345,1.8,-0.0
2140,0.7,1.8
2932,2.2,2.5
2566,1.7,1.7
2786,1.5,2.5
2105,2.2,0.1
2501,0.9,2.6
2886,1.8,1.4
2777,0.7,2.6
3992,0.3,1.7
2844,1.2,0.8
2074,-0.0,0.9
