,senior-level_skill
3183,0.0
2916,0.0
2498,0.0
2577,0.0
3114,0.0
2402,0.0
3013,0.0
3539,0.0
3467,0.0
2041,0.0
3026,0.0
3355,0.0
2390,0.0
2012,0.0
3387,0.0
3000,0.0
2281,0.0
3840,0.0
3332,0.0
3903,0.0
3718,0.0
2648,0.0
3178,0.0
2605,0.0
2299,0.0
2964,0.0
3141,0.0
3556,0.0
3566,0.0
2706,0.0
2137,0.0
2234,0.0
2149,0.0
2518,0.0
3185,0.0
3865,0.0
2246,0.0
2496,0.0
2199,0.0
2166,0.0
3004,0.0
3917,0.0
2486,0.0
3446,0.0
3575,0.0
3679,0.0
2173,0.0
2343,0.0
2629,0.0
3586,0.0
2380,0.0
2217,0.0
2182,0.0
2918,0.0
2155,0.0
3924,0.0
3003,0.0
2465,0.0
3651,0.0
2481,0.0
2327,0.0
2251,0.0
2469,0.0
3329,0.0
3510,0.0
2767,0.0
3680,0.0
2228,0.0
2892,0.0
2311,0.0
3888,0.0
2756,0.0
2521,0.0
3671,0.0
2494,0.0
3854,0.0
3541,0.0
2312,0.0
2172,0.0
3934,0.0
3875,0.0
3672,0.0
3813,0.0
2696,0.0
3505,0.0
3381,0.0
2704,0.0
2975,0.0
2785,0.0
2422,0.0
2991,0.0
2544,0.0
3244,0.0
3365,0.0
2042,0.0
2451,0.0
3251,0.0
3191,0.0
3308,0.0
3986,0.0
3241,0.0
3130,0.0
2511,0.0
2178,0.0
3224,0.0
3016,0.0
3484,0.0
3855,0.0
2930,0.0
3989,0.0
3674,0.0
2738,0.0
3624,0.0
2733,0.0
2939,0.0
2559,0.0
2787,0.0
3555,0.0
2322,0.0
2919,0.0
3742,0.0
3205,0.0
2275,0.0
2392,0.0
3507,0.0
2880,0.0
3935,0.0
3921,0.0
2931,0.0
2830,0.0
3419,0.0
2906,0.0
2915,0.0
3051,0.0
2927,0.0
3668,0.0
3716,0.0
2303,0.0
3012,0.0
3065,0.0
2620,0.0
2700,0.0
2124,0.0
2947,0.0
2989,0.0
3390,0.0
3392,0.0
2188,0.0
2691,0.0
3278,0.0
3342,0.0
3905,0.0
2631,0.0
2040,0.0
2799,0.0
3705,0.0
3222,0.0
2499,0.0
2434,0.0
2461,0.0
2161,0.0
3412,0.0
2540,0.0
2509,0.0
3307,0.0
3703,0.0
2619,0.0
2984,0.0
2170,0.0
2095,0.0
2183,0.0
2973,0.0
3689,0.0
3094,0.0
2694,0.0
3880,0.0
3408,0.0
2740,0.0
2759,0.0
2154,0.0
2245,0.0
2090,0.0
3798,0.0
2203,0.0
2475,0.0
2075,0.0
2658,0.0
2972,0.0
2191,0.0
3513,0.0
3977,0.0
3550,0.0
2702,0.0
2334,0.0
3247,0.0
3294,0.0
3277,0.0
3978,0.0
3024,0.0
3804,0.0
