,years_experience,degree
3183,0.0,2.0
2916,0.0,2.0
2498,0.0,2.0
2577,0.0,3.0
3114,0.0,3.0
2402,1.0,0.0
3013,1.0,1.0
3539,2.0,0.0
3467,1.0,0.0
2041,2.0,1.0
3026,0.0,3.0
3355,0.0,1.0
2390,2.0,0.0
2012,0.0,3.0
3387,2.0,0.0
3000,1.0,0.0
2281,1.0,1.0
3840,0.0,3.0
3332,0.0,3.0
3903,1.0,0.0
3718,0.0,1.0
2648,1.0,1.0
3178,0.0,2.0
2605,0.0,1.0
2299,0.0,2.0
2964,0.0,2.0
3141,1.0,0.0
3556,0.0,1.0
3566,0.0,1.0
2706,0.0,3.0
2137,1.0,0.0
2234,0.0,3.0
2149,3.0,0.0
2518,1.0,0.0
3185,2.0,0.0
3865,0.0,3.0
2246,0.0,3.0
2496,1.0,1.0
2199,1.0,0.0
2166,0.0,1.0
3004,3.0,0.0
3917,0.0,3.0
2486,0.0,3.0
3446,0.0,3.0
3575,0.0,3.0
3679,0.0,1.0
2173,1.0,2.0
2343,1.0,0.0
2629,0.0,1.0
3586,1.0,1.0
2380,2.0,0.0
2217,0.0,2.0
2182,0.0,1.0
2918,0.0,3.0
2155,0.0,1.0
3924,2.0,0.0
3003,1.0,1.0
2465,2.0,0.0
3651,0.0,3.0
2481,0.0,1.0
2327,1.0,1.0
2251,1.0,1.0
2469,0.0,2.0
3329,0.0,3.0
3510,2.0,0.0
2767,0.0,3.0
3680,0.0,2.0
2228,0.0,2.0
2892,0.0,1.0
2311,0.0,3.0
3888,0.0,1.0
2756,0.0,1.0
2521,0.0,1.0
3671,1.0,1.0
2494,1.0,0.0
3854,1.0,1.0
3541,1.0,1.0
2312,1.0,2.0
2172,0.0,2.0
3934,1.0,0.0
3875,1.0,0.0
3672,0.0,2.0
3813,2.0,1.0
2696,2.0,0.0
3505,1.0,0.0
3381,0.0,2.0
2704,1.0,0.0
2975,0.0,1.0
2785,0.0,1.0
2422,0.0,1.0
2991,0.0,1.0
2544,0.0,3.0
3244,1.0,0.0
3365,0.0,1.0
2042,1.0,1.0
2451,2.0,1.0
3251,1.0,1.0
3191,1.0,0.0
3308,0.0,1.0
3986,0.0,2.0
3241,0.0,3.0
3130,2.0,1.0
2511,2.0,1.0
2178,1.0,0.0
3224,0.0,1.0
3016,0.0,2.0
3484,0.0,2.0
3855,0.0,1.0
2930,0.0,3.0
3989,1.0,1.0
3674,0.0,2.0
2738,2.0,1.0
3624,0.0,1.0
2733,0.0,2.0
2939,0.0,2.0
2559,1.0,0.0
2787,1.0,0.0
3555,1.0,1.0
2322,2.0,0.0
2919,1.0,0.0
3742,2.0,0.0
3205,0.0,1.0
2275,0.0,3.0
2392,1.0,1.0
3507,2.0,1.0
2880,1.0,1.0
3935,1.0,1.0
3921,0.0,3.0
2931,0.0,1.0
2830,2.0,0.0
3419,1.0,0.0
2906,1.0,2.0
2915,1.0,1.0
3051,1.0,2.0
2927,1.0,1.0
3668,0.0,3.0
3716,1.0,0.0
2303,1.0,2.0
3012,0.0,1.0
3065,3.0,0.0
2620,1.0,0.0
2700,0.0,1.0
2124,0.0,1.0
2947,1.0,1.0
2989,2.0,0.0
3390,0.0,3.0
3392,0.0,3.0
2188,2.0,1.0
2691,0.0,2.0
3278,0.0,1.0
3342,2.0,0.0
3905,0.0,1.0
2631,0.0,1.0
2040,0.0,1.0
2799,0.0,3.0
3705,0.0,3.0
3222,2.0,1.0
2499,0.0,1.0
2434,1.0,1.0
2461,0.0,2.0
2161,0.0,1.0
3412,0.0,3.0
2540,0.0,3.0
2509,0.0,1.0
3307,0.0,2.0
3703,2.0,0.0
2619,0.0,1.0
2984,0.0,3.0
2170,0.0,3.0
2095,0.0,1.0
2183,0.0,1.0
2973,0.0,3.0
3689,0.0,1.0
3094,1.0,0.0
2694,0.0,3.0
3880,0.0,2.0
3408,0.0,3.0
2740,0.0,1.0
2759,2.0,1.0
2154,0.0,1.0
2245,0.0,3.0
2090,0.0,2.0
3798,1.0,0.0
2203,0.0,3.0
2475,1.0,2.0
2075,1.0,0.0
2658,0.0,2.0
2972,0.0,3.0
2191,0.0,1.0
3513,0.0,3.0
3977,0.0,1.0
3550,0.0,2.0
2702,3.0,0.0
2334,0.0,2.0
3247,0.0,1.0
3294,0.0,1.0
3277,2.0,0.0
3978,2.0,1.0
3024,1.0,1.0
3804,1.0,1.0
