,x1,x2
3221,0.6,-0.0
3782,1.5,-0.0
2119,1.8,0.0
3417,3.0,4.2
2655,0.9,4.1
2394,2.1,3.3
2328,0.8,-0.0
3491,0.8,0.0
2218,1.3,2.6
2103,1.0,-0.0
2784,1.0,-0.0
2274,0.8,-0.0
3250,1.6,4.1
2657,1.2,-0.0
2744,2.8,-0.0
2486,0.9,1.4
3884,1.1,-0.0
3291,0.7,2.1
3757,1.5,0.0
3750,0.7,1.0
2289,2.3,0.0
2481,0.5,-0.0
3406,1.6,0.0
2027,1.3,-0.0
2031,1.0,2.6
3687,1.3,0.0
2615,1.5,-0.0
3497,0.9,-0.0
3277,1.3,-0.0
2514,0.8,2.1
3649,2.3,0.0
2697,2.1,1.8
3761,2.6,0.0
3924,2.8,0.0
2954,1.3,0.0
3182,2.2,0.0
3633,0.7,0.0
2261,1.4,-0.0
3693,1.4,0.0
3022,1.8,2.1
3249,1.4,1.8
2173,1.0,-0.0
3946,1.7,0.0
2010,0.5,0.0
3528,1.5,0.0
3408,1.4,-0.0
2780,0.7,-0.0
2617,0.8,-0.0
2885,0.7,0.0
2569,0.2,2.6
3334,1.2,-0.0
3662,1.0,-0.0
3604,1.6,-0.0
3929,1.1,0.0
2026,0.6,-0.0
3667,2.6,-0.0
3422,0.9,0.0
2962,0.6,-0.0
2150,0.8,0.0
2642,1.8,0.0
2468,0.4,1.3
2188,1.3,2.0
2331,0.9,-0.0
2603,0.5,1.8
2416,0.6,0.0
3295,1.5,0.0
3374,2.1,2.0
2025,1.8,-0.0
2140,1.2,0.0
2656,1.6,-0.0
2305,0.7,2.6
3760,0.6,0.0
3180,1.7,0.0
2630,1.4,0.0
3013,0.3,2.1
3708,0.1,1.3
3212,2.4,-0.0
3394,1.0,0.0
3506,1.1,-0.0
3627,1.6,-0.0
2451,1.4,-0.0
2393,1.1,4.1
2237,1.3,-0.0
3276,1.6,-0.0
2958,0.9,2.1
2142,1.1,-0.0
3781,1.0,-0.0
2808,2.1,2.1
2766,1.4,0.0
2699,1.1,-0.0
2652,2.6,4.2
2899,1.4,-0.0
3706,0.6,-0.0
3841,0.8,0.0
2515,1.8,0.0
3190,0.9,-0.0
3357,1.8,0.0
3971,0.9,-0.0
3043,0.5,-0.0
3235,0.6,0.0
2938,1.1,-0.0
2223,1.1,0.0
2734,1.7,-0.0
3161,0.9,2.1
3203,1.5,0.0
2398,3.0,0.0
2149,1.9,-0.0
2877,0.7,-0.0
2773,1.8,0.0
3721,0.1,1.8
3641,0.1,2.3
2563,1.3,2.1
2303,2.0,2.6
3159,0.9,2.1
2055,1.4,2.6
2030,2.3,0.0
3534,1.5,-0.0
2061,1.1,-0.0
2478,0.4,2.1
3639,0.7,0.0
2178,2.3,-0.0
2092,2.0,0.0
3475,1.3,3.1
3427,1.1,0.0
3905,1.1,-0.0
3572,1.0,0.0
3122,1.3,1.3
3498,2.1,3.3
2396,1.2,-0.0
2708,2.2,-0.0
3388,1.2,-0.0
3857,1.3,0.0
2442,0.4,1.3
3513,1.0,-0.0
3267,1.1,4.1
3364,1.0,0.0
2828,1.8,0.0
3565,1.3,0.0
3696,1.1,0.0
2254,2.1,-0.0
2290,0.7,2.1
2402,1.3,0.0
2635,0.7,2.6
3218,0.7,0.0
2493,1.3,2.6
2687,1.6,-0.0
3268,0.9,3.1
2077,1.2,0.0
2298,1.3,2.4
2791,1.0,-0.0
3337,0.6,-0.0
3879,0.8,0.0
2129,0.5,0.0
2625,0.6,-0.0
3395,0.6,-0.0
3286,1.9,0.0
2443,1.4,3.6
3149,1.5,0.0
2122,1.7,-0.0
2523,1.6,3.1
2115,1.0,1.4
2125,1.6,2.1
3744,0.2,2.6
3913,1.9,0.0
3282,0.8,0.0
3061,3.3,4.2
3500,0.5,2.1
2151,1.8,-0.0
3106,1.9,0.0
2560,0.7,0.0
2133,2.7,3.1
2836,1.5,0.0
2427,1.9,4.6
3341,-0.0,2.8
3574,1.4,0.0
2270,1.2,-0.0
2925,1.2,0.0
2814,1.6,0.0
2137,3.1,2.1
2083,3.0,0.0
2855,2.0,-0.0
3047,0.1,3.1
2413,0.1,2.3
3775,0.1,1.5
3615,1.0,-0.0
3049,0.1,0.7
3345,1.3,1.9
2295,3.0,-0.0
2120,0.9,2.6
3252,0.3,3.1
2728,3.6,4.2
2091,0.5,-0.0
2352,1.4,0.0
3396,0.7,0.0
2159,2.1,3.0
3383,1.9,-0.0
3995,1.9,0.0
2696,0.7,-0.0
3632,0.9,2.1
3058,1.0,0.0
