,years_experience,degree,nr_commits,nr_languages,nr_stars
3638,1.0,0.0,12.0,4.0,5.0
3438,1.0,0.0,11.0,6.0,6.0
2260,3.0,0.0,30.0,3.0,8.0
3779,2.0,0.0,22.0,0.0,6.0
3308,2.0,1.0,23.0,0.0,7.0
3809,0.0,2.0,5.0,8.0,7.0
3138,2.0,0.0,25.0,1.0,3.0
3814,3.0,0.0,36.0,1.0,4.0
3278,2.0,1.0,24.0,9.0,1.0
2810,2.0,1.0,22.0,3.0,3.0
2590,2.0,0.0,21.0,0.0,1.0
3311,0.0,2.0,4.0,1.0,6.0
3280,1.0,0.0,13.0,0.0,7.0
2677,2.0,0.0,22.0,1.0,4.0
3546,2.0,0.0,25.0,2.0,3.0
3878,0.0,2.0,4.0,1.0,3.0
3080,0.0,0.0,6.0,3.0,3.0
2296,3.0,0.0,35.0,9.0,3.0
3522,2.0,1.0,24.0,1.0,9.0
3570,0.0,1.0,2.0,10.0,2.0
2934,2.0,0.0,22.0,2.0,7.0
3913,1.0,0.0,13.0,7.0,4.0
2474,1.0,1.0,14.0,1.0,10.0
3644,1.0,2.0,13.0,16.0,7.0
2648,1.0,2.0,11.0,2.0,7.0
3148,1.0,0.0,12.0,1.0,7.0
2746,3.0,0.0,36.0,1.0,0.0
3135,4.0,0.0,46.0,3.0,4.0
2863,1.0,0.0,17.0,2.0,6.0
2580,3.0,0.0,33.0,1.0,0.0
3126,2.0,0.0,24.0,1.0,3.0
3064,3.0,0.0,35.0,0.0,0.0
2989,0.0,2.0,1.0,2.0,1.0
3726,2.0,0.0,23.0,1.0,2.0
3314,2.0,0.0,21.0,9.0,1.0
3963,1.0,1.0,11.0,0.0,5.0
2325,1.0,0.0,15.0,4.0,6.0
3937,1.0,1.0,12.0,4.0,3.0
2592,1.0,0.0,12.0,2.0,3.0
2898,2.0,0.0,24.0,1.0,0.0
3979,1.0,0.0,14.0,8.0,1.0
2901,1.0,0.0,17.0,1.0,1.0
3324,2.0,1.0,26.0,13.0,5.0
3977,0.0,2.0,2.0,6.0,5.0
2247,1.0,1.0,13.0,9.0,0.0
3431,0.0,1.0,1.0,1.0,5.0
2435,1.0,0.0,13.0,3.0,3.0
3451,1.0,0.0,13.0,1.0,5.0
2141,3.0,0.0,31.0,3.0,8.0
2179,1.0,0.0,14.0,4.0,6.0
3525,2.0,0.0,22.0,25.0,1.0
3504,0.0,0.0,2.0,2.0,5.0
3608,0.0,2.0,7.0,2.0,1.0
2544,0.0,2.0,0.0,3.0,4.0
3666,2.0,1.0,27.0,5.0,5.0
3215,1.0,0.0,18.0,10.0,4.0
2272,2.0,1.0,24.0,5.0,5.0
2208,2.0,0.0,24.0,3.0,2.0
2397,0.0,1.0,5.0,2.0,3.0
3787,2.0,0.0,25.0,0.0,2.0
3817,0.0,0.0,6.0,7.0,3.0
3260,4.0,0.0,44.0,0.0,10.0
3506,2.0,0.0,26.0,2.0,0.0
3327,1.0,1.0,12.0,5.0,4.0
3556,2.0,1.0,23.0,1.0,3.0
3652,1.0,1.0,19.0,10.0,7.0
2055,0.0,1.0,1.0,3.0,3.0
3039,2.0,0.0,25.0,6.0,4.0
2847,1.0,1.0,14.0,4.0,1.0
2775,1.0,0.0,17.0,13.0,2.0
3416,2.0,0.0,22.0,4.0,9.0
2217,0.0,1.0,2.0,3.0,1.0
2180,0.0,2.0,3.0,7.0,5.0
2542,3.0,0.0,34.0,2.0,1.0
3268,1.0,1.0,14.0,1.0,1.0
3423,1.0,0.0,11.0,2.0,4.0
3298,1.0,1.0,20.0,6.0,3.0
2268,3.0,0.0,37.0,3.0,3.0
3407,1.0,0.0,15.0,2.0,2.0
3290,2.0,0.0,27.0,2.0,6.0
3622,3.0,0.0,32.0,1.0,1.0
2313,0.0,2.0,2.0,17.0,5.0
2786,1.0,1.0,11.0,3.0,0.0
2380,3.0,0.0,32.0,7.0,5.0
2200,2.0,0.0,25.0,1.0,4.0
3517,3.0,0.0,37.0,0.0,8.0
3662,1.0,0.0,19.0,5.0,4.0
3764,3.0,0.0,35.0,4.0,3.0
2952,2.0,1.0,23.0,4.0,4.0
2587,3.0,0.0,34.0,1.0,3.0
2630,0.0,0.0,5.0,3.0,0.0
3115,2.0,0.0,23.0,6.0,3.0
2350,0.0,0.0,4.0,3.0,4.0
2965,1.0,0.0,15.0,3.0,1.0
3824,1.0,2.0,11.0,3.0,3.0
2378,1.0,0.0,11.0,11.0,7.0
3347,3.0,0.0,33.0,3.0,3.0
2202,3.0,0.0,33.0,7.0,0.0
2116,2.0,0.0,21.0,8.0,0.0
3723,2.0,0.0,30.0,7.0,5.0
2275,1.0,0.0,14.0,1.0,4.0
2792,2.0,0.0,25.0,5.0,10.0
2134,2.0,0.0,24.0,2.0,5.0
2218,0.0,1.0,4.0,4.0,1.0
3265,0.0,0.0,4.0,10.0,10.0
3234,1.0,0.0,10.0,6.0,7.0
2464,1.0,2.0,15.0,3.0,1.0
3768,3.0,0.0,32.0,0.0,2.0
3956,2.0,0.0,24.0,1.0,2.0
2085,1.0,0.0,12.0,1.0,1.0
3577,0.0,2.0,3.0,0.0,6.0
2906,2.0,1.0,28.0,4.0,5.0
2779,1.0,1.0,12.0,13.0,1.0
3020,0.0,2.0,2.0,1.0,6.0
2103,3.0,0.0,35.0,1.0,8.0
2878,0.0,2.0,3.0,15.0,6.0
2921,3.0,0.0,34.0,7.0,0.0
2916,1.0,1.0,14.0,11.0,1.0
3572,3.0,0.0,32.0,6.0,2.0
2877,3.0,0.0,32.0,0.0,2.0
3797,1.0,0.0,15.0,5.0,10.0
2036,1.0,1.0,13.0,5.0,1.0
3960,1.0,0.0,14.0,0.0,7.0
2733,1.0,1.0,15.0,15.0,5.0
3895,3.0,0.0,36.0,8.0,4.0
3465,3.0,0.0,37.0,3.0,7.0
2567,1.0,0.0,18.0,7.0,3.0
3848,3.0,0.0,32.0,3.0,5.0
3773,1.0,0.0,15.0,2.0,7.0
2159,2.0,0.0,23.0,2.0,6.0
2956,1.0,0.0,16.0,9.0,2.0
2807,0.0,0.0,4.0,7.0,3.0
2488,0.0,0.0,7.0,2.0,5.0
3645,2.0,1.0,23.0,10.0,1.0
2500,3.0,0.0,37.0,4.0,2.0
2367,3.0,0.0,33.0,2.0,6.0
2861,2.0,0.0,21.0,4.0,1.0
3208,3.0,0.0,33.0,4.0,5.0
2530,2.0,0.0,26.0,1.0,6.0
2734,1.0,1.0,13.0,10.0,1.0
2168,2.0,0.0,24.0,1.0,6.0
3861,3.0,0.0,35.0,4.0,4.0
2373,0.0,0.0,5.0,1.0,7.0
3624,3.0,0.0,35.0,2.0,1.0
3150,1.0,0.0,14.0,6.0,4.0
3589,0.0,1.0,5.0,1.0,4.0
2893,0.0,1.0,2.0,1.0,1.0
2896,2.0,1.0,25.0,0.0,3.0
2012,2.0,0.0,22.0,7.0,10.0
3092,2.0,0.0,21.0,1.0,3.0
3988,2.0,0.0,25.0,1.0,3.0
2052,2.0,0.0,25.0,4.0,5.0
3154,3.0,0.0,38.0,5.0,3.0
2399,0.0,0.0,1.0,10.0,4.0
2124,3.0,0.0,34.0,4.0,2.0
2801,0.0,0.0,4.0,0.0,3.0
3396,0.0,0.0,3.0,2.0,5.0
2456,1.0,2.0,12.0,4.0,1.0
2172,2.0,0.0,20.0,9.0,3.0
3381,1.0,2.0,13.0,3.0,5.0
3033,2.0,0.0,23.0,1.0,3.0
2427,0.0,0.0,5.0,6.0,1.0
3315,0.0,2.0,3.0,3.0,5.0
3235,0.0,2.0,5.0,0.0,7.0
2082,2.0,0.0,24.0,6.0,1.0
3949,2.0,0.0,25.0,0.0,6.0
3978,2.0,0.0,28.0,9.0,3.0
2563,1.0,0.0,16.0,1.0,3.0
3244,2.0,1.0,22.0,5.0,6.0
3264,0.0,1.0,5.0,9.0,3.0
3810,0.0,0.0,5.0,8.0,1.0
3962,0.0,0.0,4.0,0.0,3.0
2506,0.0,2.0,2.0,2.0,1.0
2812,1.0,0.0,11.0,10.0,9.0
3071,1.0,0.0,17.0,8.0,4.0
2979,1.0,1.0,16.0,4.0,2.0
3706,3.0,0.0,33.0,0.0,2.0
2286,3.0,0.0,33.0,5.0,5.0
3225,0.0,0.0,5.0,2.0,3.0
