,u_years_experience,u_degree,u_senior-level_skill,u_nr_commits,u_nr_languages,u_nr_stars
2000,5.0,3.0,0.7932873,3.0,3.0,2.0
2001,4.0,0.0,0.9225118,1.0,5.0,0.0
2002,5.0,2.0,0.3688352,5.0,8.0,6.0
2003,4.0,2.0,0.21941209,5.0,0.0,5.0
2004,2.0,0.0,0.26840186,5.0,8.0,4.0
2005,2.0,2.0,0.7015946,4.0,4.0,3.0
2006,2.0,2.0,0.34995282,3.0,7.0,3.0
2007,3.0,2.0,0.66005135,4.0,10.0,5.0
2008,6.0,0.0,0.92865944,6.0,2.0,9.0
2009,1.0,0.0,0.7091243,5.0,2.0,2.0
2010,3.0,2.0,0.60966897,1.0,0.0,9.0
2011,3.0,0.0,0.41844225,6.0,4.0,0.0
2012,4.0,0.0,0.30201113,3.0,1.0,7.0
2013,4.0,0.0,0.30741227,4.0,4.0,11.0
2014,2.0,1.0,0.5182599,6.0,4.0,3.0
2015,1.0,0.0,0.56709397,2.0,0.0,3.0
2016,4.0,2.0,0.6529738,1.0,6.0,4.0
2017,6.0,1.0,0.8144456,4.0,4.0,4.0
2018,1.0,2.0,0.37776256,8.0,2.0,2.0
2019,2.0,0.0,0.23410845,1.0,2.0,6.0
2020,3.0,0.0,0.17540884,4.0,1.0,1.0
2021,2.0,0.0,0.054585934,1.0,0.0,4.0
2022,3.0,2.0,0.44713068,5.0,2.0,5.0
2023,2.0,2.0,0.06444538,4.0,1.0,5.0
2024,4.0,0.0,0.11954188,5.0,2.0,3.0
2025,2.0,0.0,0.3665316,6.0,3.0,3.0
2026,6.0,0.0,0.711903,3.0,6.0,5.0
2027,3.0,1.0,0.09215212,1.0,3.0,9.0
2028,1.0,1.0,0.31540823,1.0,4.0,4.0
2029,4.0,1.0,0.21828544,6.0,7.0,5.0
2030,3.0,1.0,0.367689,8.0,11.0,12.0
2031,2.0,0.0,0.57950306,4.0,5.0,1.0
2032,2.0,2.0,0.72644174,6.0,1.0,2.0
2033,1.0,1.0,0.47051585,4.0,4.0,14.0
2034,6.0,2.0,0.14690387,4.0,1.0,10.0
2035,6.0,1.0,0.97022486,8.0,6.0,5.0
2036,0.0,2.0,0.09467697,3.0,3.0,0.0
2037,3.0,0.0,0.34736478,2.0,2.0,1.0
2038,5.0,1.0,0.22891545,4.0,0.0,6.0
2039,2.0,0.0,0.7562891,3.0,3.0,8.0
2040,2.0,3.0,0.19659412,2.0,1.0,8.0
2041,4.0,3.0,0.2755654,5.0,3.0,3.0
2042,1.0,0.0,0.028104782,7.0,3.0,1.0
2043,4.0,3.0,0.5021955,2.0,4.0,6.0
2044,7.0,0.0,0.09285593,8.0,2.0,7.0
2045,2.0,2.0,0.8708352,4.0,4.0,7.0
2046,3.0,2.0,0.81046474,7.0,4.0,2.0
2047,2.0,3.0,0.7037308,6.0,1.0,5.0
2048,0.0,0.0,0.92959356,2.0,11.0,2.0
2049,3.0,1.0,0.22689342,2.0,1.0,5.0
2050,2.0,2.0,0.70692945,13.0,3.0,5.0
2051,1.0,3.0,0.17992687,7.0,6.0,8.0
2052,2.0,3.0,0.51056147,4.0,5.0,14.0
2053,4.0,1.0,0.48494124,3.0,1.0,1.0
2054,3.0,0.0,0.6070007,6.0,1.0,5.0
2055,4.0,1.0,0.99485767,4.0,4.0,7.0
2056,1.0,3.0,0.40735614,2.0,0.0,6.0
2057,4.0,0.0,0.75730145,4.0,10.0,8.0
2058,4.0,3.0,0.10938537,3.0,0.0,2.0
2059,3.0,2.0,0.33220112,8.0,3.0,2.0
2060,7.0,0.0,0.64040184,2.0,11.0,3.0
2061,8.0,2.0,0.6063981,5.0,5.0,2.0
2062,5.0,3.0,0.038382888,10.0,3.0,5.0
2063,1.0,3.0,0.7745763,3.0,7.0,0.0
2064,2.0,1.0,0.35022688,4.0,2.0,1.0
2065,2.0,1.0,0.99715006,2.0,2.0,7.0
2066,3.0,3.0,0.5962033,4.0,1.0,2.0
2067,4.0,1.0,0.9369415,8.0,7.0,6.0
2068,5.0,0.0,0.6130949,3.0,5.0,4.0
2069,2.0,0.0,0.63098896,4.0,4.0,7.0
2070,6.0,1.0,0.28864336,3.0,3.0,1.0
2071,1.0,2.0,0.22465158,6.0,4.0,1.0
2072,3.0,1.0,0.99736667,7.0,3.0,2.0
2073,2.0,0.0,0.8600844,8.0,4.0,7.0
2074,3.0,0.0,0.16444504,1.0,5.0,6.0
2075,0.0,2.0,0.44650233,8.0,1.0,1.0
2076,5.0,3.0,0.9458997,8.0,0.0,9.0
2077,2.0,0.0,0.4828024,8.0,3.0,12.0
2078,2.0,1.0,0.43755078,5.0,0.0,3.0
2079,4.0,1.0,0.71024156,5.0,9.0,2.0
2080,4.0,1.0,0.020936966,4.0,8.0,7.0
2081,4.0,2.0,0.5223843,1.0,8.0,4.0
2082,1.0,0.0,0.7445017,4.0,0.0,7.0
2083,0.0,1.0,0.6360518,4.0,4.0,4.0
2084,1.0,2.0,0.843945,4.0,6.0,5.0
2085,2.0,0.0,0.07771969,5.0,1.0,3.0
2086,0.0,1.0,0.46493137,2.0,0.0,4.0
2087,0.0,2.0,0.3765403,2.0,4.0,5.0
2088,3.0,0.0,0.13121688,4.0,0.0,2.0
2089,2.0,0.0,0.76116157,3.0,8.0,0.0
2090,3.0,0.0,0.35549605,3.0,1.0,3.0
2091,2.0,2.0,0.911757,5.0,1.0,6.0
2092,7.0,3.0,0.60853505,1.0,5.0,2.0
2093,2.0,1.0,0.54757655,2.0,2.0,4.0
2094,2.0,3.0,0.6917108,6.0,6.0,6.0
2095,1.0,0.0,0.72480917,2.0,8.0,6.0
2096,2.0,2.0,0.45054603,5.0,0.0,1.0
2097,3.0,2.0,0.04535067,5.0,2.0,4.0
2098,2.0,0.0,0.9863155,7.0,3.0,4.0
2099,9.0,2.0,0.08595979,5.0,3.0,4.0
2100,2.0,1.0,0.95780575,2.0,3.0,2.0
2101,4.0,1.0,0.57344997,1.0,4.0,8.0
2102,2.0,2.0,0.86155105,10.0,2.0,4.0
2103,4.0,1.0,0.40560818,1.0,0.0,3.0
2104,7.0,2.0,0.503332,3.0,3.0,9.0
2105,2.0,1.0,0.7601433,5.0,4.0,5.0
2106,2.0,2.0,0.6728898,8.0,9.0,5.0
2107,2.0,2.0,0.4092505,3.0,8.0,3.0
2108,4.0,0.0,0.85164964,8.0,2.0,1.0
2109,6.0,2.0,0.7250849,2.0,3.0,1.0
2110,0.0,0.0,0.5989288,4.0,2.0,0.0
2111,1.0,2.0,0.061156154,5.0,3.0,5.0
2112,7.0,0.0,0.32158554,6.0,9.0,3.0
2113,7.0,0.0,0.16483653,6.0,4.0,2.0
2114,3.0,2.0,0.36664927,4.0,0.0,6.0
2115,2.0,2.0,0.8746593,1.0,1.0,1.0
2116,5.0,1.0,0.16159081,9.0,1.0,3.0
2117,5.0,2.0,0.8015909,2.0,0.0,1.0
