,x1,x2
2690,1.0,2.5
3104,2.0,1.9
2309,0.7,2.8
2578,2.2,1.4
3192,1.5,2.0
3134,1.8,2.7
3147,2.7,4.5
3858,0.6,1.2
3592,0.1,2.6
2355,1.0,2.5
3968,2.6,1.9
3699,0.9,1.0
2524,2.0,3.0
3308,0.1,4.3
3894,1.0,0.0
2072,1.1,3.1
3777,0.7,1.7
2414,2.9,0.2
2708,1.8,3.8
2821,1.0,0.6
2926,1.6,2.1
2133,0.8,0.1
3264,2.6,0.4
2979,2.7,1.8
2928,1.5,3.3
2371,2.5,3.2
2152,0.4,2.1
2704,1.3,0.7
3417,2.3,3.0
3818,1.2,2.3
3226,1.9,0.0
3429,0.8,2.6
2225,0.8,1.2
2229,1.1,1.0
2445,-0.0,2.0
3619,1.7,1.6
3164,2.4,3.2
3001,2.4,2.8
3675,0.7,0.9
3632,1.5,2.1
2446,1.8,2.8
3759,1.8,4.5
3196,0.3,2.6
3250,2.1,4.5
2950,1.5,2.2
2358,1.6,2.3
2562,2.9,0.9
2865,1.1,3.4
3099,0.9,0.9
2966,-0.0,4.2
3138,0.3,2.6
3296,3.1,0.4
3166,3.0,0.3
2676,0.5,4.1
2909,2.6,1.5
3247,2.7,3.1
2601,1.0,3.1
3644,1.7,1.6
3371,1.1,2.0
3786,1.5,1.5
2268,0.7,0.8
3293,1.1,0.5
2523,0.8,1.6
3586,1.0,2.0
3656,1.8,3.0
2181,1.4,2.5
3752,1.0,5.1
3614,2.4,2.8
3397,1.6,2.1
2947,1.7,3.7
2614,2.1,2.1
2911,1.6,2.1
2368,2.8,2.1
2028,2.0,2.2
3261,3.7,4.5
2812,1.4,2.8
2267,0.5,5.7
2023,1.0,1.0
2439,0.3,1.8
3663,0.9,1.3
3399,1.8,3.0
2170,3.3,4.2
3016,1.6,3.3
2895,0.9,2.7
3511,1.1,2.4
3961,3.0,3.0
2635,2.3,3.1
2566,2.0,5.5
3588,2.0,1.6
3935,1.2,2.7
3221,0.1,5.7
2008,3.6,1.4
3242,2.3,4.9
2251,2.0,2.2
2651,0.8,2.9
3337,2.5,5.0
2662,1.4,1.4
3037,0.3,2.9
3846,1.7,2.1
2030,1.2,2.5
3715,1.0,0.9
3285,2.1,3.2
3133,0.7,1.9
2573,1.7,2.0
3462,1.4,4.4
3205,2.7,2.8
3938,0.6,4.1
2250,1.1,3.1
3377,0.7,3.3
3856,1.0,1.8
3558,1.6,2.4
2670,0.9,0.4
2835,0.2,3.0
3937,1.4,2.6
3400,2.6,0.3
3536,0.6,0.7
2938,2.5,1.0
2408,0.9,3.2
3738,1.0,1.4
3654,0.2,1.0
3507,1.3,0.7
3349,0.8,2.8
2357,2.5,3.3
2046,2.6,2.4
3742,1.2,3.5
2316,2.0,1.7
2454,2.3,2.8
3728,1.8,1.5
2380,2.3,0.9
2846,2.5,2.6
2302,1.8,3.4
3372,1.6,4.6
3627,1.0,5.0
3033,2.1,3.1
2056,1.0,2.3
2199,0.2,3.2
2300,0.4,1.0
3772,0.8,1.6
2315,1.0,2.3
2699,2.2,2.1
2210,0.5,1.0
3298,2.3,3.5
3123,2.1,2.9
2815,0.5,3.6
3459,2.2,2.1
3898,1.3,1.4
2169,2.8,2.4
2910,2.1,0.8
3992,1.5,1.0
3552,1.8,3.6
2203,1.7,0.8
2634,1.5,2.5
2918,1.6,1.2
2217,0.9,4.4
3543,1.6,4.6
2591,2.3,4.1
3385,2.6,3.1
2206,4.2,5.5
2692,2.2,0.8
3140,1.5,1.3
2009,0.9,3.7
2594,1.5,3.6
3510,1.0,3.6
3191,2.2,3.1
2219,2.6,2.6
2286,1.4,3.6
3392,2.3,2.1
3213,1.3,2.6
3272,2.7,2.1
2512,1.3,0.8
3809,1.4,3.7
3901,0.2,3.3
3306,0.6,0.2
2630,1.4,1.4
2407,1.6,1.3
2558,3.6,0.2
2749,2.0,0.0
3952,1.3,0.4
2241,1.1,0.5
2322,2.4,3.0
3985,1.0,2.3
2394,1.3,1.1
2831,1.1,4.6
3949,1.5,2.0
3291,1.8,1.8
3731,1.0,3.0
3305,1.1,1.1
2179,1.2,2.4
2503,0.0,2.0
2547,1.2,5.1
2555,1.0,1.3
3457,0.9,5.0
2165,1.9,2.1
3279,2.8,3.1
3546,2.0,3.5
3895,0.9,2.1
2915,1.1,2.1
3447,1.2,5.1
3003,1.5,2.5
2786,2.7,2.6
