,y_hat
2663,False
3138,False
2704,False
3074,False
3183,False
3105,False
3387,False
2767,False
3330,False
2135,False
2799,False
3662,False
3825,False
3490,False
3024,False
3998,False
2046,False
2177,False
2300,False
3249,False
3996,False
3340,False
2215,False
3075,False
3989,False
3423,False
3644,False
2988,False
3812,False
3154,False
3446,False
2497,False
3319,False
2442,False
3452,False
2313,False
3528,False
2648,False
3057,False
2546,False
3670,False
2500,False
2669,False
2344,False
3969,False
2561,False
2146,False
3760,False
2791,False
2314,False
2613,False
2965,False
3052,False
3959,False
2776,False
3537,False
3689,False
3731,False
2161,False
3775,False
3350,False
3471,False
3491,False
3199,False
2849,False
2678,False
2297,False
3356,False
2479,False
2649,False
2075,False
2138,False
3519,False
3868,False
3109,False
3445,False
2936,False
2913,False
2434,False
2873,False
3412,False
2061,False
3842,False
3294,False
2242,False
2974,False
2869,False
3099,False
2631,False
3960,False
2857,False
3932,False
3531,False
2619,False
2926,False
2679,False
2904,False
2090,False
2793,False
2326,False
3054,False
2190,False
2566,False
2666,False
2964,False
3841,False
3678,False
2060,False
2357,False
3106,False
2345,False
2188,False
2488,False
2814,False
3458,False
2946,False
3152,False
3200,False
3995,False
2487,False
2428,False
2471,False
2418,False
2650,False
3341,False
3150,False
2255,False
2415,False
3965,False
3151,False
3634,False
2306,False
2744,False
2028,False
2150,False
3141,False
2202,False
2961,False
2642,False
3014,False
3697,False
3184,False
2405,False
2097,False
3185,False
3307,False
2020,False
3176,False
3607,False
3785,False
2200,False
2976,False
3867,False
2239,False
3261,False
3213,False
3435,False
3124,False
3986,False
2018,False
3488,False
2392,False
2192,False
3846,False
3773,False
2848,False
2103,False
2563,False
2183,False
2683,False
2635,False
2783,False
2269,False
2031,False
3168,False
3114,False
2957,False
2840,False
3148,False
3147,False
3921,False
2834,False
3324,False
3190,False
3344,False
3940,False
2105,False
2337,False
3006,False
2551,False
3643,False
3783,False
2176,False
2706,False
2422,False
3956,False
2395,False
2319,False
3089,False
2346,False
