,senior-level_skill
2946,0.0
3573,0.0
2503,0.0
3538,0.0
2357,0.0
2611,0.0
3472,0.0
3018,0.0
3062,0.0
2767,0.0
3947,0.0
2838,0.0
3327,0.0
3096,0.0
2384,0.0
3022,0.0
2278,0.0
2922,0.0
2716,0.0
2238,0.0
2511,0.0
3622,0.0
3131,1.0
3109,0.0
3835,0.0
3278,0.0
2712,0.0
2573,0.0
3463,0.0
2919,0.0
2089,0.0
3043,0.0
3305,0.0
2649,0.0
3993,0.0
3292,0.0
2955,0.0
3857,0.0
2000,0.0
2383,0.0
2672,0.0
2889,0.0
3512,0.0
3357,0.0
3865,0.0
2697,0.0
2981,0.0
2710,0.0
2074,0.0
2012,1.0
2066,0.0
3432,0.0
3369,0.0
2090,0.0
3144,0.0
3682,0.0
3266,0.0
3943,0.0
2237,0.0
2897,0.0
3509,0.0
2208,0.0
2636,0.0
3103,0.0
2898,0.0
3587,0.0
3227,0.0
2560,0.0
2273,0.0
3548,0.0
2780,0.0
2326,0.0
2079,0.0
3537,0.0
3462,0.0
2453,0.0
3323,0.0
2130,0.0
2759,0.0
3112,0.0
3365,0.0
3594,0.0
2400,0.0
2284,0.0
2301,0.0
3729,0.0
3165,0.0
3679,0.0
3932,0.0
2837,0.0
3917,0.0
2316,0.0
2028,0.0
2985,0.0
3262,0.0
3805,0.0
2203,0.0
3676,0.0
2143,0.0
3303,0.0
2667,0.0
2492,0.0
3574,0.0
3325,0.0
2650,0.0
3994,0.0
3797,0.0
2293,0.0
3071,0.0
3786,0.0
3274,0.0
2202,0.0
3671,0.0
3897,0.0
3511,0.0
2702,0.0
2907,0.0
3979,0.0
2295,0.0
2820,0.0
2463,0.0
2976,0.0
3665,0.0
3930,0.0
3198,0.0
3899,0.0
2085,0.0
3828,0.0
3489,0.0
3623,0.0
2351,0.0
3201,0.0
2873,0.0
3209,0.0
3955,0.0
3336,0.0
3075,0.0
3927,0.0
2902,0.0
2760,0.0
3715,0.0
3893,0.0
3531,0.0
2871,0.0
3029,0.0
2175,0.0
3820,0.0
2975,0.0
2349,0.0
3039,0.0
2749,0.0
3107,0.0
2647,0.0
2545,0.0
2533,0.0
2926,0.0
2282,0.0
2218,0.0
2499,0.0
2623,0.0
3734,0.0
2385,0.0
3614,0.0
3099,0.0
3171,0.0
2564,0.0
2222,0.0
2836,1.0
3847,0.0
2600,0.0
2399,0.0
2197,0.0
2493,0.0
2436,0.0
3193,0.0
3090,0.0
2272,0.0
3561,0.0
2761,0.0
2521,0.0
2978,0.0
3688,0.0
3228,0.0
2918,0.0
3239,0.0
2968,0.0
2908,0.0
3339,0.0
2139,0.0
3675,0.0
2380,0.0
3680,0.0
2495,0.0
3318,0.0
3240,0.0
3628,0.0
2265,0.0
2523,0.0
3942,0.0
2458,0.0
