,years_experience,degree
2821,1.0,3.0
2155,0.0,2.0
3775,0.0,1.0
3006,0.0,1.0
3119,0.0,2.0
2429,1.0,1.0
2249,0.0,1.0
2975,0.0,1.0
3781,1.0,1.0
2056,0.0,3.0
3901,2.0,1.0
3863,1.0,1.0
2217,0.0,1.0
3482,0.0,3.0
3689,2.0,0.0
3567,1.0,3.0
2389,1.0,3.0
3211,1.0,1.0
3168,0.0,1.0
3890,2.0,2.0
2524,0.0,1.0
3860,0.0,1.0
3353,0.0,2.0
2834,1.0,1.0
3403,3.0,0.0
3025,0.0,1.0
3893,1.0,1.0
3990,0.0,0.0
2687,0.0,1.0
3067,0.0,3.0
3667,0.0,3.0
2377,0.0,3.0
3311,1.0,1.0
3326,0.0,2.0
3238,0.0,3.0
2728,0.0,1.0
3587,0.0,1.0
2246,1.0,1.0
3233,0.0,1.0
3836,1.0,1.0
3423,2.0,0.0
3063,1.0,3.0
2958,1.0,0.0
2882,1.0,2.0
3839,0.0,1.0
3324,0.0,2.0
2112,0.0,3.0
2067,0.0,1.0
2634,1.0,1.0
3391,0.0,3.0
3473,0.0,3.0
2478,2.0,1.0
3894,0.0,3.0
3555,1.0,1.0
2761,0.0,2.0
2777,0.0,3.0
3364,1.0,0.0
3911,0.0,3.0
3727,0.0,2.0
2182,1.0,1.0
3525,0.0,3.0
2200,1.0,2.0
2579,0.0,1.0
3004,1.0,1.0
3270,0.0,3.0
3088,0.0,2.0
3753,1.0,3.0
2757,0.0,2.0
2768,1.0,0.0
2693,0.0,3.0
2156,0.0,1.0
2733,1.0,0.0
2441,1.0,0.0
3437,1.0,1.0
3317,1.0,1.0
3557,0.0,3.0
3821,1.0,2.0
2373,2.0,1.0
3883,2.0,1.0
3174,1.0,1.0
3170,1.0,3.0
2447,3.0,0.0
3696,0.0,1.0
2767,1.0,1.0
2942,0.0,1.0
3117,2.0,0.0
2878,0.0,1.0
2917,1.0,1.0
3314,0.0,1.0
3725,0.0,1.0
2190,1.0,0.0
2771,0.0,1.0
3017,0.0,2.0
2144,0.0,1.0
3763,1.0,1.0
2919,2.0,1.0
3735,0.0,3.0
3877,0.0,1.0
3706,1.0,2.0
3458,0.0,2.0
2704,1.0,3.0
3036,1.0,1.0
2944,2.0,1.0
2989,0.0,2.0
2408,0.0,2.0
3983,1.0,1.0
2940,1.0,0.0
2442,0.0,1.0
3941,0.0,1.0
2645,0.0,2.0
3954,0.0,1.0
3395,1.0,1.0
2753,0.0,2.0
3275,0.0,2.0
2712,0.0,2.0
3494,0.0,2.0
3369,1.0,3.0
3059,1.0,2.0
3107,0.0,2.0
3030,0.0,1.0
2593,0.0,2.0
2082,1.0,1.0
3785,2.0,1.0
3084,0.0,1.0
2846,1.0,1.0
2369,1.0,1.0
2507,0.0,3.0
3384,1.0,0.0
2188,1.0,3.0
2876,1.0,3.0
3132,0.0,2.0
3815,2.0,1.0
2615,0.0,2.0
3668,0.0,3.0
2093,1.0,2.0
3974,0.0,3.0
2458,0.0,1.0
2660,0.0,3.0
3379,2.0,1.0
2078,0.0,2.0
2506,1.0,0.0
3595,1.0,0.0
3829,1.0,1.0
2197,1.0,1.0
2566,1.0,2.0
2657,0.0,3.0
2839,2.0,0.0
2557,1.0,2.0
3624,0.0,3.0
3804,0.0,2.0
3648,0.0,2.0
2926,1.0,0.0
3050,1.0,1.0
3271,0.0,1.0
3503,1.0,1.0
2705,1.0,1.0
3140,1.0,1.0
3566,1.0,1.0
3316,0.0,2.0
2492,0.0,1.0
2636,0.0,1.0
2721,0.0,2.0
2230,0.0,1.0
2199,0.0,3.0
2621,1.0,0.0
3579,1.0,0.0
2928,1.0,2.0
3685,0.0,1.0
2073,0.0,3.0
3440,1.0,1.0
3365,0.0,3.0
2794,0.0,1.0
3151,0.0,1.0
3065,0.0,1.0
2121,2.0,0.0
3200,0.0,1.0
2000,1.0,2.0
2900,0.0,1.0
2250,1.0,0.0
2170,0.0,2.0
2462,1.0,1.0
3984,0.0,1.0
3274,0.0,1.0
2101,0.0,1.0
2664,0.0,1.0
2107,2.0,1.0
2722,1.0,1.0
3121,0.0,1.0
2912,0.0,1.0
3509,0.0,1.0
3539,0.0,3.0
3756,0.0,1.0
3250,0.0,1.0
2553,0.0,1.0
2562,2.0,1.0
3711,0.0,3.0
3416,0.0,3.0
2347,1.0,1.0
3323,2.0,0.0
3837,0.0,1.0
