,y
3850,1.0
2544,1.0
3622,1.0
2991,1.0
2043,1.0
2434,1.0
2973,1.0
2369,1.0
3890,1.0
2466,1.0
2733,1.0
2474,1.0
3019,1.0
3569,1.0
3218,1.0
2088,1.0
3085,1.0
3442,1.0
2056,1.0
2119,1.0
2654,1.0
2180,1.0
3666,1.0
3669,1.0
2660,1.0
2652,1.0
3754,1.0
2578,1.0
2894,1.0
3665,1.0
3092,1.0
2811,1.0
2072,1.0
2039,1.0
2925,1.0
3090,1.0
2721,1.0
3846,1.0
2748,1.0
3181,1.0
2168,1.0
3929,1.0
2797,1.0
2976,1.0
2489,1.0
3368,1.0
2791,1.0
2052,1.0
3231,1.0
3553,1.0
2064,1.0
3904,1.0
3142,1.0
2855,1.0
3783,1.0
3067,1.0
3789,1.0
2315,1.0
3752,1.0
2060,1.0
3914,1.0
3828,1.0
3564,1.0
2805,1.0
2161,1.0
3158,1.0
2080,1.0
3584,1.0
3425,1.0
3988,1.0
2241,1.0
2290,1.0
3619,1.0
3093,1.0
3510,1.0
3980,1.0
2239,1.0
3851,1.0
2916,1.0
2896,1.0
3460,1.0
2254,1.0
2295,1.0
2919,1.0
2392,1.0
3204,1.0
3504,1.0
2573,1.0
2890,1.0
3984,1.0
2558,1.0
3523,1.0
3873,1.0
3517,1.0
2851,1.0
2248,1.0
3586,1.0
2906,1.0
2401,1.0
2754,1.0
2420,0.0
3860,1.0
2679,1.0
3385,1.0
2387,1.0
3017,1.0
3786,1.0
2712,1.0
2238,0.0
2012,1.0
2824,1.0
3670,1.0
2525,1.0
2327,1.0
2284,1.0
3545,1.0
2376,1.0
2985,1.0
3910,1.0
2927,1.0
2245,1.0
3174,1.0
2464,1.0
2954,1.0
2839,1.0
2334,1.0
2946,1.0
2308,1.0
2705,1.0
2316,1.0
3448,1.0
2659,1.0
3235,1.0
2320,1.0
2809,1.0
3587,1.0
3348,1.0
2882,1.0
2124,1.0
3130,1.0
3777,1.0
3375,1.0
3242,1.0
2453,1.0
3463,1.0
3453,1.0
2435,1.0
2852,1.0
3214,1.0
3363,1.0
3891,1.0
3281,1.0
3888,1.0
3763,1.0
3120,1.0
2426,1.0
3037,1.0
3234,1.0
3152,1.0
2717,1.0
2105,1.0
3417,1.0
3632,1.0
3064,1.0
3021,1.0
3478,1.0
3652,0.0
2473,1.0
3073,1.0
3845,1.0
2189,1.0
2997,1.0
2289,1.0
3647,1.0
3727,1.0
2216,1.0
3645,1.0
3359,0.0
2442,1.0
3936,1.0
3722,1.0
2932,1.0
2472,1.0
2893,1.0
3277,0.0
3095,1.0
3005,0.0
3251,1.0
3225,1.0
2644,1.0
3947,1.0
2445,1.0
3554,1.0
2068,1.0
3724,1.0
2413,1.0
3219,1.0
3138,0.0
3282,1.0
2211,1.0
