,u_years_experience,u_degree,u_senior-level_skill,u_nr_commits,u_nr_languages,u_nr_stars
2000,2.0,2.0,0.5834261,5.0,2.0,3.0
2001,0.0,0.0,0.68295705,4.0,1.0,6.0
2002,3.0,0.0,0.8785516,4.0,14.0,10.0
2003,2.0,0.0,0.4398775,1.0,0.0,2.0
2004,3.0,0.0,0.7337127,4.0,5.0,4.0
2005,2.0,2.0,0.79037476,8.0,2.0,2.0
2006,3.0,0.0,0.9631803,5.0,8.0,2.0
2007,6.0,1.0,0.2485398,4.0,7.0,3.0
2008,5.0,2.0,0.612144,4.0,5.0,1.0
2009,1.0,0.0,0.3400283,6.0,6.0,1.0
2010,3.0,0.0,0.48090327,2.0,1.0,4.0
2011,4.0,2.0,0.09438717,4.0,16.0,1.0
2012,3.0,2.0,0.11580932,3.0,1.0,1.0
2013,4.0,0.0,0.29254246,5.0,3.0,7.0
2014,1.0,0.0,0.418378,5.0,3.0,8.0
2015,5.0,2.0,0.21314418,4.0,8.0,4.0
2016,2.0,2.0,0.65222204,2.0,1.0,4.0
2017,2.0,2.0,0.42248702,7.0,5.0,1.0
2018,4.0,1.0,0.52719855,4.0,5.0,1.0
2019,3.0,1.0,0.14567351,3.0,3.0,4.0
2020,4.0,0.0,0.62331486,5.0,6.0,4.0
2021,3.0,1.0,0.6006074,6.0,5.0,0.0
2022,4.0,0.0,0.6873325,5.0,1.0,4.0
2023,4.0,2.0,0.27862692,2.0,1.0,5.0
2024,6.0,2.0,0.15211391,3.0,8.0,3.0
2025,4.0,0.0,0.2765708,4.0,5.0,8.0
2026,0.0,0.0,0.6657016,6.0,8.0,0.0
2027,4.0,1.0,0.43016064,3.0,3.0,1.0
2028,2.0,2.0,0.45091724,2.0,8.0,1.0
2029,0.0,0.0,0.16934526,3.0,6.0,2.0
2030,1.0,1.0,0.4949162,3.0,0.0,4.0
2031,9.0,1.0,0.3440473,4.0,7.0,10.0
2032,7.0,0.0,0.7042366,5.0,1.0,8.0
2033,2.0,0.0,0.37960243,3.0,4.0,6.0
2034,2.0,2.0,0.29872203,2.0,3.0,5.0
2035,4.0,2.0,0.5543091,3.0,1.0,1.0
2036,1.0,2.0,0.6143123,6.0,7.0,6.0
2037,1.0,1.0,0.32095468,7.0,3.0,1.0
2038,1.0,1.0,0.8230232,7.0,5.0,5.0
2039,2.0,0.0,0.31558025,4.0,3.0,5.0
2040,2.0,2.0,0.01118207,7.0,1.0,11.0
2041,2.0,2.0,0.53443635,5.0,11.0,2.0
2042,5.0,0.0,0.756372,6.0,1.0,2.0
2043,2.0,0.0,0.25858438,4.0,4.0,3.0
2044,6.0,3.0,0.8493999,1.0,3.0,6.0
2045,3.0,2.0,0.95854545,2.0,1.0,14.0
2046,7.0,2.0,0.7543869,1.0,6.0,2.0
2047,3.0,0.0,0.22865832,5.0,5.0,5.0
2048,3.0,0.0,0.028612256,7.0,0.0,2.0
2049,2.0,0.0,0.64153266,2.0,5.0,0.0
2050,7.0,0.0,0.56761706,3.0,0.0,6.0
2051,4.0,0.0,0.014088154,5.0,0.0,9.0
2052,5.0,2.0,0.9862914,3.0,6.0,2.0
2053,3.0,1.0,0.97596824,0.0,5.0,1.0
2054,0.0,3.0,0.950397,5.0,3.0,3.0
2055,7.0,0.0,0.09223461,4.0,3.0,2.0
2056,2.0,1.0,0.9308162,4.0,6.0,6.0
2057,4.0,0.0,0.8199965,3.0,1.0,2.0
2058,3.0,2.0,0.47080493,6.0,0.0,1.0
2059,4.0,2.0,0.3827809,3.0,0.0,1.0
2060,3.0,3.0,0.6147469,1.0,7.0,5.0
2061,0.0,2.0,0.6191312,3.0,3.0,5.0
2062,3.0,2.0,0.8329179,2.0,4.0,1.0
2063,4.0,1.0,0.412773,2.0,4.0,3.0
2064,4.0,2.0,0.45672727,3.0,2.0,7.0
2065,3.0,2.0,0.3782829,3.0,1.0,9.0
2066,0.0,0.0,0.31435943,5.0,1.0,3.0
2067,3.0,1.0,0.33894062,2.0,4.0,7.0
2068,1.0,0.0,0.022975683,2.0,1.0,4.0
2069,4.0,0.0,0.62138593,3.0,2.0,4.0
2070,9.0,2.0,0.23923182,5.0,0.0,1.0
2071,3.0,0.0,0.40014207,3.0,5.0,3.0
2072,1.0,0.0,0.0015002489,6.0,2.0,4.0
2073,5.0,2.0,0.7537248,4.0,2.0,5.0
2074,0.0,2.0,0.6878189,4.0,10.0,3.0
2075,3.0,1.0,0.36209834,0.0,5.0,3.0
