ix,goal_cost,intv_cost
3383,0.994,15.0
3088,0.947,10.0
2532,0.877,10.0
3160,0.935,5.0
3632,0.995,15.0
3094,0.913,5.0
3155,0.958,10.0
2002,0.932,5.0
2179,0.95,10.0
2974,0.989,15.0
3169,0.989,10.0
2513,0.863,5.0
3340,0.936,5.0
3642,0.868,5.0
2126,0.976,5.0
3183,0.882,10.0
3577,0.942,5.0
3004,0.877,10.0
3368,0.873,10.0
3759,0.869,10.0
3172,0.88,10.0
3300,0.981,10.0
2717,0.963,10.0
2889,0.993,10.0
3912,0.869,15.0
3624,0.87,15.0
3260,0.873,10.0
3856,0.854,5.0
3322,0.977,10.0
3626,0.9,10.0
3153,0.887,10.0
3443,0.886,10.0
3707,0.951,10.0
3670,0.982,15.0
3959,0.872,5.0
3998,0.955,15.0
3307,0.938,5.0
2061,0.853,5.0
3023,0.943,5.0
2816,0.89,15.0
2089,0.949,10.0
2587,0.948,10.0
2178,0.978,10.0
2423,0.9,15.0
3489,0.879,15.0
3308,0.959,10.0
3783,0.961,10.0
2860,0.993,15.0
2148,0.865,5.0
2508,0.997,15.0
3937,0.957,10.0
3018,0.956,10.0
3780,0.927,5.0
2395,0.955,10.0
2524,0.873,10.0
3362,0.866,10.0
3219,0.863,10.0
2730,0.982,10.0
2478,0.871,15.0
3609,0.976,5.0
2764,0.991,15.0
3092,0.955,10.0
2332,0.948,10.0
3981,0.913,5.0
3189,0.991,15.0
3931,0.991,10.0
3135,0.905,5.0
2617,0.868,10.0
3128,0.983,5.0
3547,0.975,5.0
3479,0.894,10.0
3268,0.946,5.0
2454,0.941,10.0
2483,0.886,15.0
2343,0.876,15.0
2292,0.962,10.0
3597,0.988,15.0
2900,0.893,10.0
3831,0.926,5.0
3278,0.869,15.0
2373,0.957,15.0
3769,0.99,15.0
3600,0.992,15.0
3511,0.979,10.0
2972,0.873,10.0
3835,0.947,5.0
3477,0.978,10.0
3038,0.931,5.0
2887,0.926,5.0
3809,0.993,15.0
2113,0.883,15.0
3159,0.971,5.0
3734,0.993,15.0
2231,0.868,5.0
3495,0.863,10.0
3646,0.925,5.0
3221,0.922,5.0
2975,0.99,15.0
2562,0.962,10.0
2445,0.955,10.0
2902,0.963,10.0
3240,0.986,15.0
3137,0.981,10.0
2578,0.948,5.0
2911,0.993,15.0
2839,0.942,10.0
3846,0.877,10.0
3742,0.992,15.0
3013,0.989,15.0
3096,0.932,5.0
2475,0.88,15.0
2641,0.895,5.0
3535,0.933,5.0
2407,0.987,10.0
2510,0.976,5.0
3113,0.979,10.0
2038,0.991,10.0
3098,0.868,15.0
2443,0.876,5.0
2941,0.994,10.0
3312,0.944,10.0
2736,0.992,15.0
3154,0.993,15.0
2401,0.988,10.0
2432,0.987,10.0
2311,0.981,10.0
2172,0.937,10.0
3904,0.887,10.0
3006,0.996,10.0
2685,0.942,10.0
3501,0.874,15.0
3417,0.941,10.0
2771,0.993,10.0
2156,0.933,5.0
2618,0.891,10.0
2679,0.872,10.0
3115,0.98,5.0
2585,0.997,15.0
3568,0.894,10.0
2472,0.989,15.0
3212,0.934,5.0
3563,0.996,10.0
3356,0.913,5.0
3614,0.957,10.0
3051,0.978,10.0
2224,0.966,5.0
2850,0.864,10.0
2367,0.939,5.0
2978,0.942,5.0
3105,0.992,15.0
3545,0.94,5.0
2597,0.95,10.0
3487,0.93,5.0
3540,0.884,5.0
3509,0.99,15.0
2832,0.866,5.0
2108,0.978,15.0
3016,0.996,10.0
2116,0.991,10.0
2141,0.879,10.0
3313,0.993,10.0
2304,0.939,5.0
2742,0.887,10.0
2722,0.978,10.0
2800,0.994,15.0
2812,0.946,5.0
2182,0.992,15.0
3130,0.882,10.0
2615,0.961,5.0
2953,0.994,15.0
3595,0.87,15.0
2541,0.983,10.0
3840,0.947,5.0
3712,0.947,5.0
2462,0.873,5.0
2715,0.943,5.0
3714,0.968,5.0
2283,0.983,15.0
3244,0.949,10.0
2755,0.873,15.0
3655,0.994,15.0
2316,0.989,15.0
3814,0.966,5.0
3285,0.959,5.0
2501,0.882,15.0
2538,0.935,5.0
3143,0.956,10.0
3255,0.986,10.0
2009,0.951,15.0
2468,0.891,10.0
2053,0.948,5.0
2275,0.981,5.0
2883,0.983,10.0
3251,0.994,10.0
3943,0.877,10.0
3476,0.958,10.0
2814,0.947,10.0
3731,0.997,15.0
3265,0.869,10.0
2589,0.946,5.0
