,years_experience,degree
3383,0.0,3.0
3088,1.0,1.0
2532,2.0,0.0
3160,0.0,1.0
3632,0.0,3.0
3094,1.0,0.0
3155,1.0,1.0
2002,0.0,1.0
2179,1.0,1.0
2974,0.0,3.0
3169,0.0,2.0
2513,0.0,1.0
3340,1.0,0.0
3642,0.0,1.0
2126,0.0,1.0
3183,0.0,2.0
3577,0.0,1.0
3004,2.0,0.0
3368,0.0,2.0
3759,0.0,2.0
3172,2.0,0.0
3300,0.0,2.0
2717,1.0,1.0
2889,0.0,2.0
3912,3.0,0.0
3624,0.0,3.0
3260,0.0,2.0
3856,0.0,1.0
3322,0.0,2.0
3626,0.0,2.0
3153,2.0,0.0
3443,2.0,0.0
3707,1.0,1.0
3670,1.0,2.0
3959,0.0,1.0
3998,2.0,1.0
3307,0.0,1.0
2061,0.0,1.0
3023,0.0,1.0
2816,0.0,3.0
2089,1.0,1.0
2587,1.0,1.0
2178,0.0,2.0
2423,3.0,0.0
3489,3.0,0.0
3308,1.0,1.0
3783,1.0,1.0
2860,0.0,3.0
2148,0.0,1.0
2508,0.0,3.0
3937,1.0,1.0
3018,1.0,1.0
3780,0.0,1.0
2395,1.0,1.0
2524,0.0,2.0
3362,2.0,0.0
3219,2.0,0.0
2730,0.0,2.0
2478,3.0,0.0
3609,0.0,1.0
2764,0.0,3.0
3092,1.0,1.0
2332,2.0,0.0
3981,1.0,0.0
3189,0.0,3.0
3931,0.0,2.0
3135,1.0,0.0
2617,2.0,0.0
3128,0.0,1.0
3547,0.0,1.0
3479,0.0,2.0
3268,0.0,1.0
2454,2.0,0.0
2483,0.0,3.0
2343,0.0,3.0
2292,1.0,1.0
3597,0.0,3.0
2900,0.0,2.0
3831,1.0,0.0
3278,0.0,3.0
2373,3.0,0.0
3769,0.0,3.0
3600,0.0,3.0
3511,1.0,1.0
2972,0.0,2.0
3835,0.0,1.0
3477,0.0,2.0
3038,0.0,1.0
2887,0.0,1.0
3809,0.0,3.0
2113,3.0,0.0
3159,0.0,1.0
3734,0.0,3.0
2231,0.0,1.0
3495,0.0,2.0
3646,0.0,1.0
3221,0.0,1.0
2975,0.0,3.0
2562,1.0,1.0
2445,1.0,1.0
2902,1.0,1.0
3240,1.0,2.0
3137,0.0,2.0
2578,0.0,1.0
2911,0.0,3.0
2839,1.0,1.0
3846,2.0,0.0
3742,0.0,3.0
3013,0.0,3.0
3096,0.0,1.0
2475,3.0,0.0
2641,1.0,0.0
3535,0.0,1.0
2407,0.0,2.0
2510,0.0,1.0
3113,0.0,2.0
2038,0.0,2.0
3098,0.0,3.0
2443,0.0,1.0
2941,0.0,2.0
3312,1.0,1.0
2736,0.0,3.0
3154,0.0,3.0
2401,0.0,2.0
2432,0.0,2.0
2311,0.0,2.0
2172,1.0,1.0
3904,2.0,0.0
3006,0.0,2.0
2685,1.0,1.0
3501,0.0,3.0
3417,2.0,0.0
2771,0.0,2.0
2156,1.0,0.0
2618,2.0,0.0
2679,2.0,0.0
3115,0.0,1.0
2585,0.0,3.0
3568,2.0,0.0
2472,1.0,2.0
3212,0.0,1.0
3563,0.0,2.0
3356,1.0,0.0
3614,1.0,1.0
3051,0.0,2.0
2224,0.0,1.0
2850,0.0,2.0
2367,0.0,1.0
2978,0.0,1.0
3105,0.0,3.0
3545,0.0,1.0
2597,1.0,1.0
3487,0.0,1.0
3540,0.0,1.0
3509,0.0,3.0
2832,0.0,1.0
2108,1.0,2.0
3016,1.0,1.0
2116,0.0,2.0
2141,2.0,0.0
3313,0.0,2.0
2304,0.0,1.0
2742,0.0,2.0
2722,0.0,2.0
2800,0.0,3.0
2812,0.0,1.0
2182,0.0,3.0
3130,0.0,2.0
2615,0.0,1.0
2953,0.0,3.0
3595,0.0,3.0
2541,1.0,1.0
3840,0.0,1.0
3712,0.0,1.0
2462,0.0,1.0
2715,0.0,1.0
3714,0.0,1.0
2283,1.0,2.0
3244,1.0,1.0
2755,0.0,3.0
3655,0.0,3.0
2316,0.0,3.0
3814,0.0,1.0
3285,0.0,1.0
2501,0.0,3.0
2538,0.0,1.0
3143,1.0,1.0
3255,0.0,2.0
2009,2.0,1.0
2468,0.0,2.0
2053,1.0,0.0
2275,0.0,1.0
2883,0.0,2.0
3251,0.0,2.0
3943,2.0,0.0
3476,1.0,1.0
2814,1.0,1.0
3731,0.0,3.0
3265,0.0,2.0
2589,1.0,0.0
