,senior-level_skill
2444,1.0
2850,1.0
2587,1.0
3258,0.0
3352,1.0
3975,1.0
3713,0.0
3079,1.0
2974,1.0
3964,1.0
2941,1.0
3439,1.0
2020,1.0
2386,1.0
3971,1.0
3896,1.0
3199,1.0
3875,1.0
3319,1.0
2840,1.0
3840,1.0
3979,1.0
3465,1.0
3446,1.0
2672,1.0
3305,1.0
3101,1.0
3117,0.0
2533,1.0
3594,1.0
3105,1.0
2818,1.0
3830,1.0
2333,1.0
2617,1.0
3194,1.0
2874,1.0
3150,1.0
2837,1.0
3719,1.0
3046,1.0
2644,1.0
3286,1.0
3292,1.0
3989,1.0
2086,1.0
3918,1.0
3259,0.0
3017,1.0
3696,1.0
3457,1.0
3200,1.0
2619,1.0
3052,1.0
3784,1.0
2637,1.0
2513,1.0
3728,1.0
3687,1.0
2391,1.0
3977,0.0
3257,1.0
2355,1.0
2150,1.0
3327,1.0
3493,1.0
3521,1.0
3427,1.0
3441,1.0
3157,0.0
2990,1.0
2892,1.0
2059,1.0
2177,1.0
3123,1.0
2643,1.0
3818,1.0
3814,1.0
3238,0.0
2043,1.0
2373,1.0
3786,1.0
2558,1.0
3237,1.0
2138,1.0
2654,1.0
3846,1.0
2208,1.0
2925,1.0
3235,1.0
2001,1.0
2304,1.0
2126,1.0
2651,1.0
3332,0.0
3556,1.0
3288,1.0
2104,1.0
2469,1.0
2680,1.0
2735,1.0
3051,1.0
3211,1.0
3276,1.0
2215,1.0
2082,1.0
3831,1.0
3678,1.0
3804,1.0
2640,1.0
3084,1.0
3812,1.0
3994,1.0
2224,1.0
3606,1.0
3004,1.0
3261,1.0
3059,1.0
3301,1.0
2933,1.0
3145,1.0
3694,1.0
2172,1.0
3517,1.0
2525,1.0
3155,1.0
3851,1.0
2411,1.0
2307,1.0
3451,1.0
2298,1.0
3619,1.0
2050,1.0
3333,1.0
3756,0.0
2108,1.0
2113,1.0
3403,1.0
3506,1.0
2886,1.0
2240,1.0
2706,1.0
2542,1.0
2574,1.0
2054,1.0
2515,1.0
3425,0.0
2044,1.0
2625,1.0
3484,1.0
2070,1.0
2728,1.0
2992,1.0
2566,1.0
3559,1.0
3277,1.0
2328,0.0
2572,1.0
3362,1.0
3832,1.0
3131,1.0
3920,1.0
3699,1.0
2287,1.0
3233,1.0
2555,1.0
2379,1.0
2342,1.0
3113,1.0
3667,1.0
2927,1.0
3400,0.0
2325,1.0
2806,1.0
2932,1.0
3356,1.0
3078,1.0
2560,1.0
2928,1.0
3788,1.0
3763,1.0
2642,1.0
3700,1.0
2890,1.0
3591,1.0
3916,1.0
3895,1.0
3127,1.0
2440,1.0
2731,1.0
2953,1.0
3872,1.0
2219,1.0
3349,1.0
2415,1.0
2142,1.0
2956,1.0
3152,1.0
2682,1.0
3255,1.0
