ix,goal_cost,intv_cost
3572,0.852,1.7999999999999998
3890,0.858,5.7
3424,0.856,3.5
3690,0.856,2.8
2326,0.86,6.4
2796,0.868,2.3
3680,0.872,3.2
3145,0.86,3.3
3084,0.864,2.5999999999999996
3806,0.8539999723434448,3.5
3516,0.858,3.8
2577,0.852,1.5
2970,0.868,2.6
3274,0.862,2.7
3788,0.872,5.6
3836,0.852,1.6
3744,0.864,3.5999999999999996
2675,0.858,4.800000000000001
3786,0.868,3.3000000000000003
3298,0.854,2.9
2570,0.874,1.6
3010,0.852,2.9
2207,0.86,2.7
3263,0.852,2.9000000000000004
3239,0.858,4.6
3040,0.852,5.0
2015,0.872,4.1
3632,0.8539999723434448,4.0
2754,0.862,3.0999999999999996
3613,0.864,6.4
2731,0.864,2.0
2139,0.866,8.2
2695,0.852,2.3
3793,0.852,3.8
2399,0.866,3.6
3218,0.854,1.8
2017,0.8640000224113464,3.0
3405,0.856,2.0
2007,0.856,3.3000000000000003
2066,0.858,1.1
3113,0.8619999885559082,2.0
3687,0.874,4.5
3532,0.862,1.9000000000000001
3402,0.852,2.8000000000000003
2863,0.862,7.1
3884,0.8579999804496765,5.0
3648,0.862,2.6
3872,0.8519999980926514,2.5
3207,0.852,1.7
2088,0.862,2.1
2878,0.872,3.4
3674,0.862,2.7
2060,0.8740000128746033,3.0
3166,0.876,2.4000000000000004
2987,0.86,1.9000000000000001
2956,0.8539999723434448,2.0
3382,0.862,4.0
3105,0.86,3.3
2435,0.856,5.800000000000001
3573,0.87,4.3
3737,0.872,5.3
2321,0.864,3.0
2409,0.856,3.4
2223,0.876,3.4
3994,0.858,2.9
2981,0.852,2.4000000000000004
2662,0.886,3.9000000000000004
3038,0.864,2.4
3789,0.856,7.0
3117,0.862,7.1
2937,0.86,3.3
2698,0.86,3.2
3293,0.858,3.2
2315,0.874,3.1
2096,0.862,2.9
3388,0.858,3.5999999999999996
2418,0.866,1.2
2394,0.856,2.5
2222,0.87,0.9
2016,0.864,4.199999999999999
2306,0.8640000224113464,2.0
2404,0.856,2.8
2342,0.856,1.7000000000000002
2346,0.86,2.5999999999999996
2637,0.8539999723434448,2.5
3391,0.864,6.4
3490,0.854,4.2
2455,0.858,3.5
3177,0.854,1.6
2073,0.862,5.699999999999999
2387,0.874,1.5
3020,0.862,1.6
2120,0.852,4.0
2913,0.858,2.9
2969,0.868,4.0
2828,0.86,1.9000000000000001
3246,0.858,3.6999999999999997
2788,0.852,3.0
3538,0.864,4.4
3099,0.856,5.6
2178,0.852,2.7
2631,0.854,6.9
2746,0.864,2.8
2753,0.868,2.6
2821,0.852,3.3
3833,0.854,3.0
3045,0.854,5.800000000000001
3501,0.8659999966621399,5.5
3496,0.88,2.4
2539,0.892,2.5
3771,0.868,5.3
3444,0.866,4.699999999999999
3442,0.858,3.3000000000000003
3429,0.87,2.9
3628,0.864,5.0
3630,0.862,2.6
2208,0.858,3.5999999999999996
3118,0.864,2.2
2347,0.854,2.1
2765,0.896,3.4000000000000004
3186,0.864,3.8
2984,0.852,2.3
3349,0.87,3.1
2733,0.858,2.3000000000000003
3195,0.864,4.6
2107,0.888,4.800000000000001
2784,0.852,1.8
3844,0.876,1.5999999999999999
3375,0.874,0.5
2826,0.872,1.5
3998,0.866,4.3
2362,0.864,5.4
3155,0.852,1.7
2198,0.858,4.7
3742,0.854,2.0
2581,0.86,5.5
3411,0.872,3.0
3493,0.876,2.8
2006,0.862,4.6
2230,0.864,2.9
3617,0.86,2.1
3758,0.864,1.9000000000000001
3558,0.886,3.5
3371,0.864,3.2
2559,0.864,3.6999999999999997
2343,0.866,2.9000000000000004
3965,0.854,1.7999999999999998
2273,0.86,4.300000000000001
2039,0.854,4.2
3615,0.872,2.5
3910,0.854,1.8
3576,0.862,3.7
3697,0.852,2.3
2557,0.856,3.2
3033,0.856,4.2
2687,0.854,2.6
2272,0.854,1.6
2630,0.856,2.4
3952,0.852,2.1
3978,0.856,6.9
2199,0.852,1.4
3710,0.86,3.9000000000000004
2819,0.86,6.6
3367,0.856,4.9
2168,0.886,1.2
3603,0.876,2.7
2849,0.86,5.4
2735,0.864,5.300000000000001
2791,0.868,4.2
3408,0.866,1.8
3433,0.8560000061988831,2.0
2030,0.87,5.300000000000001
2211,0.88,2.3
3346,0.856,1.8
3244,0.8560000061988831,3.5
3426,0.852,1.8
3430,0.856,6.1
3115,0.866,6.4
2161,0.854,3.0
2181,0.878,1.9000000000000001
3286,0.858,4.3
2022,0.856,7.8
2304,0.852,2.6
2432,0.86,3.1
3985,0.858,1.8
2505,0.8679999709129333,2.5
2385,0.866,4.1
2968,0.864,4.5
3330,0.856,3.1
2545,0.864,1.9000000000000001
3534,0.862,3.0
2293,0.854,2.8
3150,0.868,2.3
3485,0.8880000114440918,5.0
2693,0.854,5.199999999999999
3036,0.856,4.3
3536,0.862,2.7
3542,0.858,5.0
3462,0.8619999885559082,4.5
3719,0.866,0.8
