,x1,x2
2925,2.1,3.6
3573,1.4,0.0
2644,4.2,3.9
3509,0.4,5.6
2204,2.2,-0.0
2973,1.5,0.0
2596,1.5,0.0
2355,1.3,0.0
3128,0.9,1.6
2735,1.6,0.0
3829,1.9,2.6
2180,1.8,0.0
3009,1.2,-0.0
3854,0.5,4.1
3846,1.3,-0.0
3048,0.0,2.1
2939,3.3,-0.0
2641,0.1,7.7
3303,3.2,-0.0
3871,1.6,0.0
2843,0.9,2.1
2689,1.3,-0.0
2136,2.3,3.1
2704,2.0,4.2
2638,2.3,2.6
3402,2.8,-0.0
2833,2.4,2.3
3615,1.4,0.0
3203,1.9,2.5
3403,1.1,2.1
3822,1.6,0.0
3333,1.5,0.0
2158,2.4,0.0
2022,2.5,-0.0
3925,1.4,-0.0
2092,2.1,2.1
3149,2.8,-0.0
3437,1.4,-0.0
2722,1.3,0.0
2277,2.1,3.3
2617,1.2,-0.0
2741,1.9,0.0
2887,1.4,2.6
3440,2.3,0.0
2633,1.1,4.7
2525,2.7,0.0
3315,2.3,0.0
3946,2.2,3.6
3247,1.4,2.6
2265,1.5,-0.0
2182,1.9,0.0
2442,2.1,3.9
3518,0.7,2.1
3604,2.2,2.6
3596,1.8,2.6
2934,1.6,-0.0
2998,2.3,4.1
2813,1.4,-0.0
2326,1.7,0.0
2768,1.2,0.0
3957,2.5,-0.0
3649,0.3,4.2
2320,0.2,2.8
2630,1.3,4.6
3310,1.7,0.0
3056,1.7,0.0
2444,1.7,0.0
2784,1.1,0.0
3442,2.0,3.1
3298,0.4,2.6
3150,1.5,0.0
2574,2.7,-0.0
3400,1.8,0.0
2802,2.6,0.0
3909,1.9,-0.0
2007,1.8,0.0
3642,0.1,3.1
2459,1.3,0.0
2019,0.1,1.8
3714,1.4,0.0
2695,2.0,3.1
2559,1.5,-0.0
3821,1.9,0.0
2011,0.4,2.8
2587,1.5,0.0
2919,2.6,0.0
2770,3.1,2.7
3152,1.6,2.6
3505,1.5,-0.0
3187,2.6,1.6
3026,1.1,-0.0
2818,1.7,0.0
3131,2.6,4.1
2231,1.4,-0.0
2983,1.8,0.0
3121,2.0,0.0
2976,2.2,-0.0
3523,0.6,3.1
3120,1.8,-0.0
3976,2.0,-0.0
3746,1.4,-0.0
3327,1.9,3.3
3065,1.3,1.8
2898,1.3,0.0
2891,0.7,2.1
2895,3.3,5.2
2170,1.3,-0.0
2112,1.7,-0.0
3656,1.4,2.8
3253,2.1,0.0
3759,2.6,0.7
3106,0.6,2.6
2118,2.8,-0.0
3836,1.1,4.7
2913,1.2,2.1
3309,1.1,2.1
3052,2.1,0.0
2448,3.0,-0.0
2941,1.7,-0.0
3003,1.5,0.0
3981,3.2,-0.0
3302,1.9,3.6
3598,1.3,-0.0
3114,1.3,1.5
3188,1.3,0.0
2494,2.6,-0.0
3965,1.8,2.5
2272,1.2,-0.0
3256,2.0,3.6
2809,1.4,-0.0
2273,1.3,2.1
3935,1.8,0.0
2944,0.1,4.1
2135,1.1,4.2
2126,1.2,0.0
3757,1.5,0.0
3823,1.8,0.0
3570,2.6,-0.0
2902,1.8,3.1
2438,1.0,4.1
2008,1.1,2.3
3990,2.5,0.0
2648,1.6,0.0
3980,1.1,-0.0
2282,2.6,-0.0
2878,1.7,0.0
3655,2.0,0.0
3534,1.3,0.0
3317,2.0,-0.0
2894,1.8,3.3
3902,1.0,-0.0
3769,1.5,-0.0
3730,2.8,0.0
3276,2.4,0.0
2872,1.9,-0.0
3967,1.0,2.3
3054,0.6,3.8
2840,2.6,2.1
3844,1.6,0.0
2729,2.3,-0.0
2069,1.8,0.0
2703,1.7,0.0
3542,1.3,-0.0
2002,0.4,4.2
2951,1.6,0.0
2324,2.5,3.6
3859,0.1,4.2
2727,1.2,-0.0
3002,1.3,2.6
2682,1.2,0.0
3559,1.2,-0.0
2270,1.7,-0.0
3470,1.3,0.0
3653,2.3,0.0
3531,1.5,-0.0
2402,0.5,3.1
3490,2.6,4.2
3782,1.3,2.0
2656,1.1,0.0
3295,2.1,4.0
2152,1.6,0.0
2971,1.9,-0.0
3607,0.4,2.6
3023,0.4,3.1
2064,2.1,2.0
3772,0.6,3.1
2618,3.2,5.1
2394,2.5,2.9
3792,1.2,0.0
2486,1.5,-0.0
2255,2.5,-0.0
3700,2.2,-0.0
2960,1.6,0.0
2488,1.2,0.0
3483,1.2,3.1
3726,2.1,-0.0
3914,0.1,3.1
2518,1.6,-0.0
3984,2.3,4.2
3426,1.5,0.0
