,y_hat
2828,False
2271,False
2638,False
3962,False
2692,False
2032,False
3426,False
2791,False
3162,False
2675,False
3430,False
2838,False
3540,False
2716,False
2564,False
2064,False
2739,False
3724,False
3221,False
3328,False
2648,False
3625,False
3102,False
3890,False
2254,False
2669,False
3447,False
2050,False
2193,False
3276,False
3977,False
3453,False
3644,False
3352,False
2805,False
2224,False
3086,False
3461,False
3770,False
3586,False
3141,False
3964,False
2121,False
3167,False
3240,False
2274,False
2944,False
3606,False
2432,False
2850,False
3486,False
3249,False
3568,False
2473,False
3018,False
2128,False
2527,False
3381,False
2641,False
2580,False
3247,False
3699,False
3175,False
2843,False
2451,False
3468,False
2292,False
3809,False
2631,False
2809,False
2141,False
2816,False
2319,False
2511,False
3010,False
3264,False
3778,False
2495,False
3518,False
2756,False
2957,False
3685,False
2996,False
2568,False
2065,False
3302,False
3241,False
2051,False
3752,False
3181,False
2187,False
2891,False
3474,False
3693,False
3311,False
3457,False
2936,False
3661,False
3515,False
3934,False
3024,False
2308,False
2220,False
3217,False
3278,False
2546,False
2371,False
3734,False
3034,False
2229,False
2733,False
2070,False
2465,False
2349,False
3565,False
3112,False
3078,False
3017,False
2808,False
3712,False
3284,False
3648,False
3839,False
3377,False
2597,False
2148,False
2235,False
3406,False
3131,False
2295,False
3437,False
3865,False
3166,False
2706,False
3597,False
2500,False
3165,False
2135,False
2397,False
2688,False
2855,False
3382,False
3067,False
2682,False
3256,False
3188,False
3830,False
3288,False
2483,False
2954,False
2303,False
2937,False
3575,False
3513,False
2410,False
3815,False
3823,False
3019,False
2550,False
3897,False
2502,False
3195,False
2652,False
2026,False
2556,False
3514,False
3820,False
2178,False
3758,False
2532,False
3083,False
2180,False
2237,False
3480,False
3676,False
3542,False
2601,False
3649,False
3600,False
2379,False
2518,False
2364,False
3490,False
3866,False
2812,False
3090,False
3768,False
3900,False
3154,False
3806,False
3026,False
3695,False
2774,False
2076,False
3517,False
2581,False
2573,False
3152,False
2899,False
3785,False
