ix,goal_cost,intv_cost
2468,1.0,0.7
2017,1.0,3.7
3016,1.0,0.3
3710,1.0,0.2
2315,1.0,6.0
2067,1.0,0.1
2464,1.0,0.5
3516,1.0,2.2
2213,1.0,2.5
2949,1.0,0.7
3058,1.0,5.8999999999999995
3852,1.0,0.30000000000000004
2678,1.0,2.2
2967,1.0,2.6
2168,1.0,2.0
3158,1.0,0.6
2649,1.0,0.7
3171,1.0,2.3000000000000003
3843,1.0,0.5
2782,1.0,1.7000000000000002
3983,1.0,0.6
2606,1.0,1.4
2275,1.0,0.6
3995,1.0,1.8
2799,1.0,0.9
2152,1.0,2.9000000000000004
2415,1.0,0.7
2028,1.0,2.8
3937,1.0,0.8
3363,1.0,0.5
2306,1.0,2.9
2572,1.0,0.8
2612,1.0,3.6
3553,1.0,0.6
2310,1.0,0.6
2871,1.0,1.8
3837,1.0,3.3
3268,1.0,4.5
3751,1.0,0.9
2999,1.0,0.1
2945,1.0,5.6
3115,1.0,0.8
2120,1.0,3.3
2600,1.0,2.0
2586,1.0,0.9
2980,1.0,0.7
3762,1.0,0.6
3687,1.0,0.2
2483,1.0,1.4
2401,1.0,0.9
2409,1.0,6.7
3060,1.0,0.3
2137,1.0,3.9
2910,1.0,3.3
2388,1.0,5.1000000000000005
2219,1.0,5.4
3537,1.0,0.3
2362,1.0,1.5
2901,1.0,6.4
3183,1.0,0.2
2169,1.0,0.5
2269,1.0,1.0
3664,1.0,0.7
3410,1.0,4.1
2555,1.0,0.2
2289,1.0,2.4
3235,1.0,0.7999999999999999
2919,1.0,0.4
2098,1.0,3.0
3739,1.0,0.4
2869,1.0,8.3
2146,1.0,0.5
2410,1.0,1.0
3151,1.0,1.0
3808,1.0,0.2
2251,1.0,8.6
3288,1.0,0.5
2676,1.0,0.7
2582,1.0,0.6000000000000001
3698,1.0,9.2
2417,1.0,3.5
2107,1.0,3.5
3952,1.0,0.2
3833,1.0,0.8
2404,1.0,6.799999999999999
2156,1.0,7.300000000000001
3850,1.0,0.9
2491,1.0,1.3
3176,1.0,0.2
3118,1.0,0.2
3360,1.0,0.7
2537,1.0,0.3
3848,1.0,1.1
3445,1.0,2.3000000000000003
3608,1.0,0.9
2473,1.0,0.5
3174,1.0,4.199999999999999
3205,1.0,1.7
3247,1.0,5.1
3794,1.0,1.3
2866,1.0,1.8
2314,1.0,3.9
3948,1.0,0.7
3554,1.0,0.5
2221,1.0,2.0
2167,1.0,9.5
3295,1.0,7.8999999999999995
3723,1.0,1.2
2074,1.0,1.0
2004,1.0,0.6
3770,1.0,0.6
3602,1.0,3.0
3813,1.0,0.9
2692,1.0,0.6
2607,1.0,7.0
2354,1.0,2.1
3541,1.0,0.6
3082,1.0,1.6
2486,1.0,0.1
2507,1.0,0.5
2046,1.0,4.8
3959,1.0,0.8999999999999999
3768,1.0,0.2
2467,1.0,0.7
2317,1.0,7.9
3587,1.0,1.1
3312,1.0,1.0
3525,1.0,2.0
2099,1.0,0.1
3585,1.0,1.5
2777,1.0,0.9
3586,1.0,1.9
3556,1.0,9.2
2478,1.0,0.4
2664,1.0,1.1
3261,1.0,0.1
3717,1.0,2.1
3877,1.0,0.6
3109,1.0,8.1
3168,1.0,1.0
3535,1.0,0.6
2714,1.0,0.4
3257,1.0,0.7
3681,1.0,1.6
3913,1.0,0.1
2558,1.0,0.4
2261,1.0,0.8
2479,1.0,1.0
3384,1.0,0.3
3358,1.0,1.7
3314,1.0,0.1
3155,1.0,0.5
2569,1.0,2.9
3885,1.0,2.4
3609,1.0,0.2
2080,1.0,0.6
2830,1.0,2.4
2696,1.0,0.9
3037,1.0,0.7
3188,1.0,0.2
3684,1.0,4.6000000000000005
3862,1.0,1.0
3012,1.0,1.9
2951,1.0,0.6
3304,1.0,0.6
2290,1.0,0.30000000000000004
2403,1.0,1.0
3232,1.0,4.0
3260,1.0,0.4
2583,1.0,1.6
3088,1.0,1.0
3346,1.0,2.0
3924,1.0,6.3
2307,1.0,0.4
2003,1.0,1.1
2740,1.0,0.5
2427,1.0,9.0
3512,1.0,2.3
3671,1.0,0.5
2645,1.0,0.5
2416,1.0,0.5
2843,1.0,3.4
3266,1.0,1.9
3124,1.0,1.1
2690,1.0,1.0
3277,1.0,0.6
2402,1.0,0.6
3289,1.0,3.1
2977,1.0,0.8
3531,1.0,4.2
2706,1.0,1.3
2522,1.0,2.3
3042,1.0,0.8
3526,1.0,2.0
2536,1.0,0.4
2035,1.0,0.8
2110,1.0,0.2
3665,1.0,1.1
2655,1.0,5.6
3577,1.0,0.9
