,y_hat
3977,False
3006,False
3417,False
2065,False
2085,False
3422,False
2536,False
2649,False
2883,False
3097,False
2348,False
2036,False
3112,False
3953,False
3102,False
3446,False
2155,False
2344,False
3769,False
2090,False
2260,False
2906,False
3060,False
3724,False
2175,False
3437,False
3043,False
3274,False
2034,False
3704,False
2023,False
2214,False
2009,False
3232,False
3493,False
3781,False
3229,False
3104,False
2605,False
3243,False
3543,False
2855,False
2164,False
2523,False
3810,False
2116,False
3877,False
3114,False
3848,False
3405,False
2417,False
3350,False
3979,False
3679,False
3939,False
3601,False
2915,False
3487,False
3680,False
3301,False
3442,False
3000,False
3225,False
3913,False
3287,False
3838,False
3413,False
2984,False
2176,False
2701,False
2220,False
2518,False
3353,False
3518,False
3865,False
2016,False
2547,False
2381,False
2425,False
2538,False
3896,False
2607,False
2773,False
2413,False
3473,False
3294,False
2160,False
3589,False
3086,False
3264,False
2887,False
3103,False
2599,False
3760,False
3241,False
2203,False
3824,False
3316,False
2076,False
2256,False
3342,False
3361,False
2130,False
3650,False
2794,False
3461,False
2766,False
3235,False
2616,False
2280,False
2614,False
2677,False
3782,False
2491,False
3383,False
3250,False
2375,False
2008,False
3575,False
3530,False
2663,False
3859,False
3223,False
3260,False
2211,False
2712,False
3391,False
3122,False
2598,False
3438,False
3839,False
2378,False
3948,False
2789,False
2265,False
3444,False
3045,False
2703,False
3321,False
3521,False
3419,False
2710,False
3593,False
3010,False
3386,False
2478,False
2628,False
3415,False
3826,False
2801,False
3268,False
3173,False
3970,False
2276,False
2119,False
3952,False
3012,False
3577,False
2048,False
2537,False
3320,False
3788,False
2825,False
2278,False
2502,False
2624,False
2046,False
3989,False
2136,False
3472,False
3523,False
2623,False
3857,False
3610,False
3649,False
3327,False
2254,False
3023,False
2775,False
3433,False
3387,False
2916,False
3184,False
3791,False
3492,False
3078,False
2527,False
3175,False
3823,False
2364,False
3421,False
2403,False
3249,False
3653,False
3400,False
2497,False
3443,False
2505,False
3003,False
2751,False
