,senior-level_skill
2191,0.0
2248,0.0
2070,0.0
2463,0.0
2627,0.0
3931,0.0
3167,0.0
2022,0.0
3294,0.0
2651,0.0
2261,0.0
3572,0.0
3967,0.0
2244,0.0
3794,0.0
2725,0.0
3451,0.0
2343,0.0
2763,0.0
2277,0.0
3325,0.0
3204,0.0
3733,0.0
3323,0.0
3188,0.0
3093,0.0
2680,0.0
2636,0.0
2803,0.0
2543,0.0
3402,0.0
3099,0.0
2094,0.0
3836,0.0
2118,0.0
3383,0.0
2171,0.0
3690,0.0
2952,0.0
3681,0.0
3183,0.0
2663,0.0
3644,0.0
2650,0.0
3406,0.0
2058,0.0
2153,0.0
2342,0.0
3282,0.0
2940,0.0
3311,0.0
3069,0.0
2814,0.0
3545,0.0
3956,0.0
2562,0.0
2783,0.0
3978,0.0
3342,0.0
3459,0.0
2386,0.0
3848,0.0
3192,0.0
3597,0.0
2036,0.0
3284,0.0
3452,0.0
3113,0.0
3458,0.0
3588,0.0
3764,0.0
2770,0.0
2551,0.0
3198,0.0
3299,0.0
3581,0.0
2986,0.0
3849,0.0
3656,0.0
3864,0.0
2194,0.0
2179,0.0
2898,0.0
2131,0.0
3923,0.0
2240,0.0
3163,0.0
3889,0.0
2506,0.0
3595,0.0
2946,0.0
3607,0.0
2183,0.0
3507,0.0
2540,0.0
2817,0.0
2052,0.0
2556,0.0
2767,0.0
2815,0.0
3729,0.0
3801,0.0
2743,0.0
3008,0.0
2227,0.0
3820,0.0
2345,0.0
2418,0.0
3434,0.0
3288,0.0
3285,0.0
3996,0.0
2821,0.0
2333,0.0
3273,0.0
2287,0.0
2626,0.0
3427,0.0
2142,0.0
3984,0.0
3919,0.0
2382,0.0
3371,0.0
2794,0.0
3221,0.0
2662,0.0
3652,0.0
3035,0.0
3351,0.0
3684,0.0
2845,0.0
3490,0.0
2404,0.0
3329,0.0
2024,0.0
3665,0.0
2071,0.0
3899,0.0
3421,0.0
2054,0.0
3993,0.0
2146,0.0
2271,0.0
3424,0.0
3601,0.0
3132,0.0
2529,0.0
3813,0.0
2691,0.0
3038,0.0
3638,0.0
3788,0.0
2038,0.0
3039,0.0
2879,0.0
3868,0.0
2210,0.0
2003,0.0
3108,0.0
2059,0.0
3800,0.0
2321,0.0
2410,0.0
2222,0.0
2086,0.0
2021,0.0
3102,0.0
2492,0.0
2109,0.0
2887,0.0
2195,0.0
3157,0.0
2611,0.0
2045,0.0
2030,0.0
3776,0.0
2401,0.0
3051,0.0
2493,0.0
3312,0.0
3749,0.0
3394,0.0
2536,0.0
3762,0.0
3513,0.0
3033,0.0
2580,0.0
2308,0.0
2096,0.0
3677,0.0
3444,0.0
3189,0.0
3621,0.0
3883,0.0
3732,0.0
3838,0.0
2258,0.0
2755,0.0
2528,0.0
2494,0.0
