,y
2756,0.0
2257,0.0
2122,0.0
2303,0.0
2247,0.0
3383,0.0
3247,0.0
2533,0.0
3197,1.0
3000,1.0
3241,1.0
3892,0.0
2101,0.0
3662,0.0
3420,0.0
3531,0.0
2702,0.0
2160,0.0
2392,0.0
3924,0.0
2440,0.0
3881,1.0
3773,0.0
2866,0.0
3398,1.0
2135,0.0
3556,0.0
2414,0.0
2840,1.0
2114,0.0
2594,0.0
2600,0.0
3747,1.0
2291,0.0
2245,0.0
3167,0.0
2562,0.0
2170,1.0
3775,0.0
3309,1.0
3936,1.0
2978,1.0
2735,1.0
2240,0.0
2852,1.0
3797,1.0
3672,0.0
2344,0.0
3745,0.0
2650,0.0
3116,0.0
2809,0.0
2069,0.0
3374,0.0
2341,1.0
3439,0.0
3047,0.0
3022,0.0
2388,0.0
3782,0.0
2034,1.0
3841,0.0
2138,0.0
3623,0.0
3157,0.0
3267,0.0
3726,0.0
3787,1.0
2707,0.0
2712,1.0
2581,1.0
3811,0.0
3314,0.0
2529,0.0
3118,0.0
3393,0.0
2321,0.0
2112,1.0
3416,0.0
3929,1.0
2885,0.0
2646,0.0
3171,0.0
2740,0.0
2871,0.0
3030,0.0
2254,1.0
2695,0.0
3425,0.0
3165,0.0
3385,1.0
2372,1.0
3412,0.0
3533,0.0
3078,0.0
3868,0.0
2219,0.0
2621,0.0
2383,0.0
3698,0.0
3146,0.0
3349,0.0
2401,1.0
2669,1.0
2592,0.0
3866,0.0
3503,0.0
3878,1.0
3548,0.0
3577,0.0
2627,0.0
2100,0.0
3485,0.0
3844,0.0
3800,0.0
3791,1.0
2913,0.0
2169,0.0
3584,0.0
2366,0.0
3561,0.0
3920,1.0
3688,0.0
2743,0.0
3790,0.0
3588,0.0
3516,0.0
2933,0.0
3062,0.0
2950,0.0
3135,0.0
3250,0.0
3834,0.0
3854,1.0
3666,0.0
2591,0.0
3475,0.0
2262,0.0
3333,1.0
2990,1.0
3506,0.0
3954,0.0
3343,0.0
3331,0.0
2973,0.0
2620,1.0
3018,1.0
2854,0.0
3721,0.0
3704,0.0
2359,0.0
2678,0.0
2340,0.0
3363,0.0
3897,0.0
3369,0.0
2655,0.0
3521,0.0
3252,0.0
2951,0.0
2857,0.0
2431,0.0
3522,0.0
2725,0.0
2892,0.0
2550,0.0
3381,0.0
3679,0.0
3322,1.0
3550,0.0
3559,0.0
3619,0.0
2450,1.0
3988,0.0
2684,1.0
3465,0.0
3242,1.0
3515,0.0
2919,1.0
2927,1.0
3351,0.0
3971,0.0
3810,0.0
3762,0.0
3786,0.0
2858,0.0
3207,0.0
2443,0.0
2897,0.0
2398,0.0
2841,1.0
3463,0.0
2569,0.0
3966,1.0
2358,0.0
2515,0.0
2203,0.0
3889,0.0
2820,0.0
3342,0.0
