ix,goal_cost,intv_cost
2756,1.0,2.1
2257,1.0,2.4
2122,1.0,1.1
2303,1.0,4.1
2247,1.0,4.7
3383,1.0,2.5
3247,1.0,3.2
2533,1.0,0.1
3197,1.0,0.7
3000,1.0,1.1
3241,1.0,0.1
3892,1.0,0.9
2101,1.0,2.1
3662,1.0,4.8
3420,1.0,0.6
3531,1.0,2.6
2702,1.0,2.5
2160,1.0,3.4
2392,1.0,0.6
3924,1.0,0.9
2440,1.0,3.3000000000000003
3881,1.0,1.2
3773,1.0,2.5
2866,1.0,7.1000000000000005
3398,1.0,0.4
2135,1.0,5.1
3556,1.0,3.9
2414,1.0,1.4
2840,1.0,1.1
2114,1.0,5.8
2594,1.0,2.8000000000000003
2600,1.0,3.3
3747,1.0,1.0
2291,1.0,2.9
2245,1.0,0.2
3167,1.0,4.3
2562,1.0,0.7999999999999999
2170,1.0,1.0
3775,1.0,0.2
3309,1.0,0.5
3936,1.0,1.3
2978,1.0,1.3
2735,1.0,0.2
2240,1.0,0.1
2852,1.0,0.7
3797,1.0,3.2
3672,1.0,1.5
2344,1.0,0.4
3745,1.0,1.5
2650,1.0,2.0
3116,1.0,3.3
2809,1.0,1.8
2069,1.0,4.1
3374,1.0,1.6
2341,1.0,0.6
3439,1.0,10.5
3047,1.0,0.2
3022,1.0,1.7
2388,1.0,2.7
3782,1.0,1.1
2034,1.0,0.2
3841,1.0,4.1
2138,1.0,3.6
3623,1.0,3.3
3157,1.0,0.7
3267,1.0,1.5
3726,1.0,1.7
3787,1.0,1.3
2707,1.0,4.5
2712,1.0,3.4
2581,1.0,1.8
3811,1.0,1.2
3314,1.0,1.0
2529,1.0,1.5
3118,1.0,2.4
3393,1.0,3.7
2321,1.0,2.7
2112,1.0,0.4
3416,1.0,0.7
3929,1.0,2.4
2885,1.0,0.4
2646,1.0,3.0
3171,1.0,4.1
2740,1.0,3.0
2871,1.0,3.3000000000000003
3030,1.0,2.8
2254,1.0,1.0
2695,1.0,6.1
3425,1.0,1.1
3165,1.0,4.5
3385,1.0,0.2
2372,1.0,0.4
3412,1.0,0.7
3533,1.0,2.1
3078,1.0,1.5
3868,1.0,6.0
2219,1.0,3.1
2621,1.0,0.7999999999999999
2383,1.0,0.6
3698,1.0,1.1
3146,1.0,3.6
3349,1.0,2.5
2401,1.0,2.8
2669,1.0,1.2000000000000002
2592,1.0,2.0
3866,1.0,1.9
3503,1.0,1.8
3878,1.0,1.9000000000000001
3548,1.0,3.1
3577,1.0,3.7
2627,1.0,2.8
2100,1.0,6.5
3485,1.0,2.3000000000000003
3844,1.0,4.0
3800,1.0,1.3
3791,1.0,0.3
2913,1.0,2.2
2169,1.0,3.7
3584,1.0,1.9
2366,1.0,1.5
3561,1.0,2.0
3920,1.0,3.5
3688,1.0,0.4
2743,1.0,3.5
3790,1.0,1.9
3588,1.0,4.7
3516,1.0,3.0
2933,1.0,1.9
3062,1.0,6.6
2950,1.0,1.0
3135,1.0,3.2
3250,1.0,6.2
3834,1.0,2.4
3854,1.0,0.4
3666,1.0,1.2
2591,1.0,7.7
3475,1.0,2.0
2262,1.0,1.7
3333,1.0,3.3
2990,1.0,0.3
3506,1.0,2.0
3954,1.0,2.3
3343,1.0,1.5
3331,1.0,2.6
2973,1.0,2.9
2620,1.0,0.5
3018,1.0,0.4
2854,1.0,2.9
3721,1.0,2.7
3704,1.0,2.3
2359,1.0,1.3
2678,1.0,6.1
2340,1.0,0.8
3363,1.0,3.3
3897,1.0,3.4000000000000004
3369,1.0,1.8
2655,1.0,2.1
3521,1.0,0.7
3252,1.0,2.0
2951,1.0,3.8000000000000003
2857,1.0,0.6
2431,1.0,0.30000000000000004
3522,1.0,3.8
2725,1.0,4.1
2892,1.0,7.3
2550,1.0,5.7
3381,1.0,4.1
3679,1.0,0.7
3322,1.0,0.1
3550,1.0,0.7
3559,1.0,1.1
3619,1.0,1.8
2450,1.0,0.5
3988,1.0,0.5
2684,1.0,0.3
3465,1.0,1.1
3242,1.0,6.699999999999999
3515,1.0,2.2
2919,1.0,1.3
2927,1.0,0.6
3351,1.0,3.8
3971,1.0,8.299999999999999
3810,1.0,0.1
3762,1.0,0.6
3786,1.0,1.1
2858,1.0,3.1
3207,1.0,1.3
2443,1.0,0.4
2897,1.0,4.1
2398,1.0,1.2
2841,1.0,0.1
3463,1.0,1.3
2569,1.0,3.7
3966,1.0,0.2
2358,1.0,1.3
2515,1.0,2.2
2203,1.0,0.7
3889,1.0,0.2
2820,1.0,1.4
3342,1.0,0.7
