,y_hat
3075,False
2786,False
2870,False
2895,False
3658,False
3682,False
3256,False
2944,False
2409,False
2231,False
3661,False
2493,False
2561,False
2869,False
3208,False
2730,False
2646,False
2022,False
2998,False
2752,False
2934,False
3680,False
3348,False
2171,False
2498,False
3624,False
2328,False
2019,False
3598,False
2108,False
3301,False
2611,False
3780,False
3507,False
2954,False
2647,False
2003,False
3459,False
3417,False
2495,False
2601,False
2320,False
2110,False
2072,False
2264,False
3526,False
2733,False
2482,False
3088,False
2789,False
3463,False
3559,False
3531,False
3141,False
3936,False
3040,False
3217,False
3329,False
3067,False
2689,False
2722,False
2609,False
3823,False
2525,False
2782,False
2760,False
2376,False
2502,False
3368,False
2664,False
3767,False
3744,False
3859,False
3719,False
3253,False
2589,False
3318,False
2564,False
3536,False
3470,False
3791,False
2497,False
2956,False
2011,False
3588,False
3212,False
2602,False
2753,False
3786,False
3517,False
2262,False
3168,False
3298,False
2259,False
3420,False
3692,False
3098,False
2302,False
2908,False
3877,False
3804,False
3893,False
3910,False
2066,False
2089,False
3248,False
2536,False
3063,False
3953,False
3876,False
2659,False
2691,False
3652,False
3542,False
3069,False
2550,False
3917,False
3926,False
2858,False
3072,False
3061,False
2444,False
3574,False
3722,False
3819,False
3686,False
3853,False
2157,False
2839,False
3615,False
3922,False
3269,False
2173,False
3406,False
3884,False
2233,False
3187,False
3761,False
2501,False
3534,False
3306,False
2893,False
3241,False
2583,False
2460,False
2652,False
2470,False
2131,False
3418,False
3025,False
3092,False
3128,False
2637,False
2134,False
2627,False
2857,False
2624,False
2467,False
2810,False
2662,False
3590,False
3737,False
3231,False
2792,False
3060,False
3478,False
2739,False
2210,False
3891,False
3979,False
3841,False
3623,False
3096,False
3653,False
3896,False
3769,False
3421,False
3898,False
3016,False
3845,False
3165,False
2873,False
3822,False
2026,False
3330,False
3084,False
2630,False
2095,False
2079,False
2212,False
2008,False
2459,False
2729,False
2717,False
2667,False
3403,False
2692,False
3427,False
2663,False
2257,False
