,y_hat
2973,False
2644,False
2791,False
3443,False
3733,False
3973,False
2670,False
3172,False
3736,False
3494,False
2394,False
3156,False
2491,False
2797,False
2282,False
3805,False
2674,False
3923,False
2085,False
2842,False
3984,False
3729,False
2678,False
2356,False
3668,False
2522,False
2316,False
3845,False
3440,False
3500,False
2871,False
2186,False
2402,False
2011,False
2484,False
3665,False
3324,False
3879,False
2827,False
2898,False
3040,False
3439,False
2814,False
3282,False
3815,False
2622,False
2595,False
2637,False
3626,False
3905,False
2010,False
2082,False
3335,False
2781,False
3061,False
3014,False
3754,False
2868,False
2425,False
3501,False
3434,False
3963,False
2161,False
2271,False
2856,False
3334,False
2700,False
2395,False
3186,False
2524,False
2643,False
3610,False
3655,False
3763,False
3062,False
3669,False
3863,False
2003,False
2054,False
3760,False
2472,False
2245,False
2776,False
3666,False
2100,False
2962,False
3624,False
2520,False
2114,False
2121,False
2118,False
3892,False
3281,False
3241,False
3437,False
3942,False
2929,False
2350,False
2906,False
3294,False
2142,False
3021,False
3887,False
3560,False
3860,False
3751,False
3728,False
3709,False
2232,False
3474,False
2349,False
2059,False
3129,False
3025,False
3620,False
2211,False
3847,False
3788,False
2950,False
2220,False
3528,False
3691,False
2574,False
2151,False
3775,False
3347,False
3838,False
2517,False
3254,False
2315,False
3572,False
3454,False
2728,False
3547,False
2933,False
2537,False
2945,False
2907,False
3521,False
3179,False
3836,False
2133,False
3075,False
2000,False
3180,False
2101,False
3577,False
3049,False
3955,False
3462,False
2650,False
2389,False
3824,False
3527,False
3874,False
3941,False
2336,False
2794,False
2299,False
3263,False
3818,False
2107,False
3322,False
2369,False
3830,False
2718,False
3285,False
2288,False
3188,False
2584,False
2238,False
3364,False
2921,False
3530,False
2571,False
3920,False
2292,False
2429,False
2464,False
3464,False
3776,False
2278,False
3276,False
3449,False
2152,False
3869,False
3016,False
2268,False
2982,False
3403,False
2075,False
2745,False
3178,False
3120,False
3045,False
2405,False
3183,False
3881,False
3745,False
2026,False
