,y_hat
2687,False
2598,False
2908,False
3910,False
2101,False
3088,False
3260,False
3092,False
3452,False
2661,False
3715,False
3193,False
2913,False
2165,False
3534,False
2543,False
3458,False
2067,False
3758,False
2766,False
2733,False
3046,False
2535,False
2670,False
2739,False
3604,False
2712,False
2228,False
2897,False
2947,False
2195,False
2831,False
2275,False
2825,False
2878,False
2722,False
3938,False
3108,False
3933,False
2669,False
2920,False
3743,False
2357,False
2613,False
2107,False
2443,False
3771,False
2022,False
2924,False
2254,False
3965,False
3042,False
3102,False
2372,False
3268,False
2587,False
3761,False
3138,False
2355,False
3599,False
3857,False
2737,False
3920,False
3959,False
3984,False
2945,False
3481,False
3892,False
3444,False
3069,False
2777,False
3870,False
2020,False
2271,False
2321,False
2985,False
2676,False
3698,False
3207,False
2475,False
3587,False
3859,False
3199,False
3536,False
3607,False
3284,False
2696,False
3162,False
3558,False
2654,False
2709,False
2579,False
3219,False
2930,False
2132,False
2684,False
2940,False
3927,False
2775,False
2929,False
3494,False
3438,False
3482,False
2335,False
2269,False
2294,False
2635,False
2877,False
2189,False
3844,False
3618,False
2564,False
2763,False
2730,False
2902,False
2480,False
2519,False
3907,False
3943,False
3786,False
3115,False
3169,False
2944,False
2032,False
3093,False
3738,False
3195,False
3111,False
3002,False
2663,False
3970,False
2043,False
2222,False
2316,False
3084,False
3041,False
3648,False
2498,False
2883,False
3590,False
3129,False
2046,False
3810,False
2628,False
3373,False
3040,False
2482,False
2867,False
3881,False
2515,False
2092,False
2599,False
2081,False
2160,False
2784,False
2198,False
2405,False
2399,False
2084,False
3721,False
2127,False
3294,False
3461,False
2000,False
3586,False
3433,False
2553,False
2935,False
3797,False
2644,False
2066,False
3315,False
3642,False
3364,False
3878,False
2922,False
3705,False
2492,False
3893,False
3328,False
3610,False
3976,False
2331,False
2151,False
2079,False
3897,False
2358,False
3426,False
3295,False
3749,False
2811,False
3989,False
3127,False
3094,False
3584,False
2494,False
3635,False
3313,False
3986,False
3051,False
