,y_hat
2494,False
3303,False
3410,False
3611,False
3055,False
2575,False
2292,False
3262,False
3557,False
3409,False
3705,False
2040,False
2119,False
3642,False
3148,False
2435,False
2288,False
3890,False
2091,False
2029,False
3115,False
3080,False
2273,False
2952,False
2727,False
3005,False
2617,False
2272,False
3555,False
2366,False
2795,False
3188,False
2168,False
3520,False
3967,False
2266,False
2116,False
3040,False
3732,False
3166,False
3516,False
2080,False
2081,False
2348,False
2839,False
3540,False
2262,False
2270,False
3190,False
2762,False
2883,False
2444,False
3176,False
2202,False
3500,False
2720,False
2073,False
2032,False
2041,False
2978,False
3682,False
2958,False
3564,False
3399,False
3600,False
2893,False
3437,False
3052,False
3258,False
2015,False
2294,False
3206,False
2752,False
3444,False
2686,False
3529,False
2750,False
2291,False
3615,False
2419,False
2623,False
2807,False
2329,False
2990,False
2228,False
3318,False
2197,False
2126,False
3622,False
3546,False
2652,False
3091,False
3147,False
3077,False
3721,False
3910,False
2018,False
3282,False
3486,False
3222,False
2021,False
3321,False
2017,False
3526,False
3747,False
3000,False
2911,False
2905,False
2465,False
2351,False
2608,False
3230,False
2075,False
3664,False
3112,False
2233,False
2850,False
2486,False
2512,False
3647,False
2214,False
2149,False
2254,False
3684,False
2822,False
3643,False
2793,False
3199,False
2429,False
2872,False
2618,False
3023,False
3391,False
3022,False
3836,False
2213,False
3854,False
2324,False
3795,False
3681,False
3841,False
2900,False
3460,False
2917,False
2307,False
3200,False
2824,False
3862,False
2147,False
3687,False
3581,False
3156,False
3192,False
3772,False
3186,False
2906,False
2809,False
3461,False
2260,False
2938,False
2484,False
3101,False
2462,False
3338,False
3826,False
2445,False
3142,False
3411,False
3257,False
2241,False
3057,False
3480,False
2286,False
2396,False
2783,False
3007,False
3033,False
3602,False
2378,False
2677,False
3673,False
3039,False
2414,False
2481,False
3239,False
3911,False
3006,False
3912,False
3934,False
2788,False
2999,False
3133,False
2133,False
3939,False
3994,False
3473,False
3587,False
2526,False
3683,False
2354,False
