,x1,x2
2605,1.3,-0.0
2156,2.1,0.0
3241,1.6,0.0
2381,0.1,2.1
2809,1.6,0.0
3457,1.7,2.1
3225,1.6,5.2
2415,1.5,4.7
2817,1.7,-0.0
3738,1.0,3.8
3486,2.8,0.0
3015,1.1,0.0
3933,1.9,2.7
2706,1.3,3.1
2406,1.8,-0.0
2226,1.6,0.0
3727,1.2,-0.0
3642,2.5,0.0
3500,2.1,0.0
3162,1.0,-0.0
3164,1.4,0.0
3810,1.6,-0.0
2660,1.3,0.0
3311,1.9,0.0
2825,1.2,0.0
2372,1.2,-0.0
2022,1.0,0.0
2626,1.7,0.0
3081,2.3,4.7
3575,1.6,0.0
3047,1.4,0.0
2571,1.3,3.3
3340,1.4,-0.0
2015,0.4,2.1
2044,1.7,-0.0
3756,1.5,0.0
2999,0.9,1.8
2804,2.3,4.2
2500,1.1,3.1
3161,1.5,0.0
3972,1.8,2.0
3538,1.4,3.1
3561,1.1,0.0
2489,1.4,-0.0
2691,3.0,-0.0
3125,2.6,5.1
2688,1.4,2.1
2011,1.8,1.3
3875,1.2,-0.0
3137,1.0,0.0
3678,1.4,1.8
3193,1.6,-0.0
2325,2.3,4.2
2432,1.7,0.0
2092,2.2,3.1
2155,2.9,-0.0
3593,0.7,3.1
3027,2.3,1.4
2675,0.2,2.3
2248,2.1,3.3
3102,1.6,0.0
3372,2.4,0.0
3706,1.5,0.0
2666,1.7,4.2
3264,0.7,2.6
2858,1.5,0.0
2163,1.3,3.7
2526,0.6,1.5
2210,1.8,4.2
2744,2.0,-0.0
2556,1.4,-0.0
3652,1.3,-0.0
2630,1.2,3.1
2174,1.8,0.0
3794,0.9,3.6
3955,0.1,3.1
2294,2.7,-0.0
2507,1.8,0.0
3048,1.6,0.0
2881,1.2,3.0
3475,1.9,4.1
2698,1.7,-0.0
3987,2.3,2.8
3051,2.5,3.2
3528,2.0,-0.0
2753,1.5,3.6
3284,1.2,0.0
2565,1.9,1.9
2331,0.5,2.0
2385,1.3,0.0
2700,0.3,2.1
2207,2.1,4.2
3348,2.4,-0.0
3506,2.3,-0.0
3780,1.2,0.0
2751,1.6,0.0
3158,2.3,5.1
2532,2.8,0.0
3464,1.2,0.0
3729,2.2,0.0
3523,1.5,0.0
2218,2.3,-0.0
2389,1.8,4.7
3041,0.2,2.6
3481,2.1,1.2
3592,0.7,2.1
2868,1.8,-0.0
3703,0.1,5.1
2393,3.1,0.0
2678,1.1,0.0
2550,1.5,0.0
3801,1.6,0.0
2942,1.2,-0.0
2970,1.5,0.0
2579,0.5,3.1
2247,2.2,0.0
3893,1.7,3.1
2779,1.6,-0.0
2588,1.9,-0.0
2339,1.7,0.0
3520,2.7,0.0
3698,1.4,2.1
2468,1.1,3.6
3956,1.4,0.0
2909,2.7,0.0
2134,1.7,0.0
2695,1.8,2.1
3777,2.6,-0.0
2404,1.9,-0.0
2125,1.3,2.8
2740,0.9,-0.0
3056,1.2,0.0
3533,1.3,-0.0
2347,2.0,5.7
2140,0.9,2.6
2876,0.7,2.6
2831,1.8,3.1
3117,2.1,0.0
2395,2.0,0.0
3114,2.3,-0.0
3633,2.8,3.4
3604,0.9,3.6
2644,0.2,2.1
3918,1.5,3.1
3298,3.8,5.6
3112,1.6,0.0
3234,1.6,4.7
3449,1.1,-0.0
2811,1.5,-0.0
2003,1.0,2.6
3122,1.4,0.0
2553,2.3,5.6
3970,1.9,1.6
2918,2.1,-0.0
3882,0.5,2.8
3555,1.5,-0.0
2772,1.9,2.8
3488,2.6,3.8
2600,2.1,2.6
3869,2.8,4.7
3927,1.6,0.0
2323,1.2,-0.0
2168,1.5,2.3
3849,1.6,-0.0
3065,2.1,0.0
2275,2.5,0.0
3629,2.3,0.0
3425,1.5,0.0
3116,2.3,-0.0
3611,1.7,-0.0
3551,1.5,0.0
3874,2.1,1.8
3774,0.9,3.8
2905,1.8,-0.0
3722,2.0,0.0
3046,1.0,-0.0
3039,1.8,-0.0
2559,2.6,0.0
2292,4.2,2.3
3827,1.1,3.6
3967,0.8,-0.0
3657,1.9,0.0
3160,3.4,0.0
3468,0.7,4.6
3600,0.6,2.6
2117,1.7,-0.0
3783,2.1,0.0
2952,1.3,2.6
2916,2.2,3.9
3105,2.0,0.0
2460,2.4,-0.0
3270,1.3,2.0
3373,0.3,2.8
3897,1.4,2.8
2407,2.2,0.0
3423,1.6,-0.0
2119,2.5,3.1
3584,1.9,-0.0
3615,1.4,2.6
3229,2.3,-0.0
