,y_hat
2783,False
2747,False
3993,False
2468,False
3144,False
2815,False
3958,False
3222,False
3964,False
3359,False
3374,False
3793,False
3262,False
2800,False
2296,False
2275,False
3033,False
3923,False
2598,False
3086,False
3943,False
2260,False
3452,False
2336,False
3946,False
3950,False
2566,False
3219,False
2886,False
3611,False
2195,False
3291,False
3751,False
2093,False
2447,False
2051,False
2019,False
3845,False
2386,False
2227,False
2632,False
3184,False
3220,False
3236,False
2583,False
2005,False
2392,False
3505,False
3907,False
2870,False
3667,False
3750,False
3398,False
2205,False
2599,False
3067,False
3927,False
3170,False
2938,False
2947,False
3296,False
3526,False
2843,False
2030,False
3694,False
2488,False
2738,False
2585,False
2098,False
3330,False
2920,False
2390,False
3234,False
3156,False
2478,False
2242,False
3690,False
2799,False
3311,False
2726,False
3595,False
3593,False
3163,False
3436,False
3207,False
2288,False
2597,False
2326,False
3528,False
2907,False
2514,False
3785,False
2027,False
2068,False
2690,False
2737,False
2334,False
3287,False
2213,False
2513,False
3022,False
3563,False
2043,False
3435,False
3271,False
2623,False
2264,False
2413,False
3281,False
3162,False
2301,False
2686,False
2627,False
2454,False
2329,False
2966,False
3495,False
3545,False
3043,False
3562,False
2869,False
3770,False
2126,False
3641,False
2374,False
2343,False
3183,False
3863,False
2508,False
3769,False
3347,False
2933,False
3300,False
3824,False
2863,False
3352,False
3588,False
3252,False
3892,False
3356,False
3023,False
2110,False
2073,False
3806,False
2039,False
2201,False
3626,False
2238,False
3461,False
3496,False
2190,False
2817,False
3653,False
3756,False
3328,False
2371,False
3301,False
3268,False
3118,False
3012,False
2534,False
2612,False
2335,False
2253,False
3290,False
3691,False
2753,False
2028,False
2989,False
3305,False
3479,False
3240,False
3051,False
2683,False
3853,False
3875,False
2991,False
2207,False
2400,False
3688,False
2131,False
3646,False
2845,False
3430,False
2378,False
2620,False
2341,False
2090,False
3834,False
3592,False
2520,False
2504,False
2932,False
3146,False
2180,False
3898,False
3192,False
3866,False
2586,False
2318,False
