,years_experience,degree,nr_commits,nr_languages,nr_stars
2380,0.0,0.0,846.0,4.0,4.0
3370,2.0,0.0,851.0,3.0,3.0
2270,3.0,0.0,855.0,2.0,10.0
2446,2.0,0.0,856.0,9.0,5.0
2041,0.0,0.0,849.0,1.0,7.0
2298,1.0,2.0,851.0,3.0,3.0
2732,2.0,0.0,849.0,2.0,1.0
2044,2.0,1.0,1856.0,1.0,1.0
2014,2.0,0.0,852.0,1.0,5.0
2218,0.0,1.0,848.0,0.0,3.0
3744,1.0,1.0,844.0,6.0,1.0
2909,1.0,1.0,846.0,1.0,2.0
2078,0.0,2.0,848.0,0.0,4.0
2984,2.0,0.0,856.0,22.0,6.0
2875,1.0,0.0,852.0,10.0,4.0
3125,0.0,0.0,850.0,0.0,3.0
2173,2.0,0.0,1856.0,0.0,2.0
3882,1.0,0.0,848.0,5.0,3.0
3046,1.0,2.0,849.0,1.0,3.0
2192,2.0,0.0,852.0,4.0,3.0
3674,1.0,0.0,845.0,3.0,3.0
2198,0.0,0.0,844.0,0.0,6.0
2696,2.0,1.0,853.0,9.0,7.0
2704,2.0,0.0,851.0,9.0,4.0
2720,3.0,0.0,852.0,2.0,15.0
3717,3.0,0.0,1857.0,2.0,3.0
2503,2.0,0.0,1856.0,20.0,1.0
2007,3.0,0.0,1862.0,7.0,4.0
2966,2.0,0.0,848.0,0.0,0.0
2710,2.0,0.0,850.0,2.0,3.0
3288,0.0,2.0,847.0,1.0,2.0
2107,3.0,0.0,1861.0,3.0,5.0
2249,1.0,0.0,845.0,8.0,9.0
3158,0.0,2.0,848.0,1.0,5.0
3599,2.0,0.0,852.0,12.0,2.0
2038,2.0,0.0,851.0,3.0,4.0
3235,0.0,0.0,846.0,6.0,5.0
2808,2.0,0.0,853.0,2.0,4.0
3018,0.0,1.0,849.0,7.0,5.0
3546,0.0,0.0,851.0,2.0,1.0
3605,1.0,0.0,845.0,3.0,4.0
2853,3.0,0.0,1856.0,0.0,8.0
2835,2.0,1.0,848.0,5.0,2.0
3428,2.0,1.0,850.0,1.0,9.0
2242,2.0,0.0,844.0,1.0,6.0
3420,2.0,0.0,1860.0,6.0,2.0
2133,2.0,0.0,850.0,2.0,11.0
2394,0.0,2.0,852.0,1.0,1.0
2695,2.0,0.0,856.0,6.0,1.0
3705,2.0,0.0,846.0,4.0,1.0
3829,3.0,0.0,1859.0,4.0,1.0
2125,0.0,1.0,844.0,0.0,3.0
3363,0.0,0.0,850.0,0.0,2.0
2824,2.0,0.0,846.0,6.0,4.0
2562,1.0,0.0,843.0,7.0,7.0
2669,0.0,2.0,849.0,5.0,1.0
2422,1.0,0.0,845.0,11.0,4.0
3863,4.0,0.0,847.0,8.0,12.0
3192,0.0,0.0,848.0,4.0,4.0
2714,0.0,1.0,854.0,11.0,3.0
3368,3.0,0.0,1861.0,0.0,12.0
2496,1.0,2.0,850.0,0.0,4.0
3935,1.0,0.0,845.0,7.0,6.0
2890,2.0,0.0,847.0,7.0,13.0
3952,1.0,1.0,848.0,0.0,2.0
3430,2.0,0.0,848.0,7.0,5.0
2127,2.0,0.0,842.0,15.0,1.0
3938,1.0,0.0,844.0,1.0,9.0
3982,0.0,2.0,850.0,1.0,5.0
3115,3.0,0.0,1856.0,0.0,1.0
2277,3.0,0.0,1860.0,10.0,6.0
3842,0.0,0.0,847.0,3.0,5.0
3416,2.0,0.0,847.0,1.0,4.0
3602,3.0,0.0,1860.0,10.0,7.0
3859,1.0,0.0,852.0,2.0,3.0
2085,1.0,0.0,850.0,0.0,8.0
