,u_x1,u_x2,u_x3,u_y
2000,1.5874006,-0.6795552,-0.09276468,0.9854976
2001,-0.31309453,0.010638628,-0.0064271986,0.6659826
2002,0.46750844,-1.6393309,0.08954781,0.88826835
2003,1.5682801,-1.0232562,0.06563284,0.21220839
2004,-1.3280165,1.0876799,0.04019654,0.013731003
2005,-1.1696465,0.07408596,-0.075085364,0.31024182
2006,-0.7121185,1.2146125,-0.14419396,0.7379166
2007,0.7779589,1.2176064,-0.03664851,0.96277356
2008,-0.2530728,0.5486142,-0.02651012,0.43729722
2009,0.373474,-0.717544,-0.1021865,0.38794243
2010,1.6319312,0.7490915,0.08890159,0.26330912
2011,-1.2768009,-0.32648593,0.048315924,0.74169695
2012,-0.47776356,-0.830806,-0.14068352,0.8804269
2013,0.9877618,1.0680888,0.02575397,0.65845823
2014,0.9703297,0.42923668,-0.102877654,0.086361885
2015,1.5559411,0.51376945,0.06298073,0.8901404
2016,0.05534644,-0.5494711,-0.075108424,0.98969245
2017,2.546035,0.13883454,0.0044631907,0.52946365
2018,-1.2213093,1.9417775,-0.014404404,0.12013376
2019,0.03483591,-0.30625072,-0.110414796,0.566828
2020,0.11588717,1.1673943,0.0179818,0.24797297
2021,1.1840594,0.69101626,0.103238404,0.78048193
2022,-0.3869175,-1.3861889,-0.029747982,0.6306014
2023,-0.22297794,0.76237655,-0.029888278,0.5845506
2024,-0.046363376,-2.2605278,0.14927042,0.8987787
2025,-0.39106485,-0.12630509,0.10059687,0.17173302
2026,-1.637535,-1.3762581,-0.025591267,0.64194274
2027,0.2366435,2.3216033,0.031091059,0.12757385
2028,-0.47001967,-0.911585,0.13895123,0.60711277
2029,-1.6976923,-0.705277,-0.15152155,0.029272318
2030,0.67944616,0.9937973,-0.008676424,0.30163836
2031,1.0119059,-0.8494521,0.018705469,0.7987151
2032,-0.018305358,-0.254084,0.11181901,0.9548334
2033,1.3152202,0.07748334,0.0043133413,0.46251953
2034,0.4665144,-0.27072594,0.09796536,0.24882829
2035,-0.37089938,-0.9628921,0.026158055,0.4544028
2036,-1.8639369,0.29015404,0.12368377,0.57692313
2037,-1.3178633,-0.374473,-0.033502046,0.6102569
2038,-1.1986856,2.21423,-0.0468045,0.64337087
2039,-0.84253293,-0.59014267,-0.023973005,0.51841676
2040,0.7012556,-0.07029175,0.033966973,0.77104735
2041,-2.3998222,0.28899923,-0.097576,0.06668484
2042,0.1298172,0.09106365,-0.022804087,0.7073666
2043,1.1138743,-0.2919208,0.11488868,0.8770282
2044,1.5245869,-2.4156957,-0.059568465,0.14821339
2045,-1.3978677,-1.0486956,0.08549509,0.39760864
2046,0.7594592,-0.7533095,0.10730251,0.17740166
2047,-1.3713031,0.86789066,-0.008208671,0.22801745
2048,-1.371803,-0.031998433,0.2043356,0.13443828
2049,-1.5884722,-0.43420735,-0.01305183,0.108246446
2050,-0.8130132,-0.2738868,-0.015755929,0.8004521
2051,-0.3841105,-0.13262878,0.088079125,0.9924387
2052,1.9567481,-0.2981539,-0.07183894,0.4964348
2053,1.4800456,1.3717605,-0.033254072,0.8874812
2054,0.65592754,1.152478,0.043243706,0.29739666
2055,-0.6979231,1.2180241,-0.024410658,0.4168607
2056,-1.0981305,1.4887917,0.123386145,0.41787183
2057,0.9797338,-0.45796385,-0.22960582,0.7472067
2058,-1.2438523,0.6227917,0.12433399,0.13372481
2059,-0.27489984,0.37549293,-0.02361182,0.1608231
2060,0.372906,1.9927667,-0.08639948,0.33894575
2061,1.4342761,0.9199009,0.14492212,0.16872227
2062,1.8133494,-1.1015038,-0.0174373,0.5016092
2063,-1.435725,-0.15893723,-0.04401675,0.23846495
2064,-0.5762775,0.24330764,-0.06496807,0.9767262
2065,0.07726965,0.3121684,0.004911335,0.75115514
2066,-0.84276044,-0.5455621,0.22145875,0.1806413
2067,-1.6144928,1.042779,0.03343424,0.4301046
2068,-0.5823554,-1.657164,0.061175104,0.17819214
2069,0.3485532,1.909441,0.10842482,0.2933321
2070,-1.3394772,-1.8107147,0.10498679,0.18719077
2071,0.6763445,0.602292,-0.18947406,0.43437636
2072,-0.5767778,-1.7455958,0.02499786,0.19306564
2073,0.1333829,1.3080809,0.07203452,0.19252968
2074,-0.11111691,-1.1627463,-0.20696123,0.8493804
2075,0.54044807,-0.17942642,0.14549272,0.39569175
2076,-0.7367001,-0.102819905,0.11023877,0.6844132
2077,-0.12811133,0.52946913,-0.053143155,0.4296571
2078,0.7104874,-0.36739412,-0.11904573,0.8070978
2079,0.7081241,0.5600584,-0.050658084,0.7857411
2080,-0.7728208,1.1722496,-0.00256466,0.36821365
2081,-0.86509687,1.2563014,-0.19848971,0.6597017
2082,0.50379926,1.7679244,-0.1147305,0.95076025
2083,0.83668345,-0.13334627,-0.009576007,0.9660188
