,years_experience,degree,nr_commits,nr_languages,nr_stars
2647,0.0,1.0,10.0,1.0,5.0
2106,2.0,0.0,23.0,3.0,4.0
2441,3.0,0.0,30.0,2.0,6.0
2636,1.0,0.0,16.0,3.0,4.0
3625,1.0,0.0,14.0,2.0,1.0
2014,2.0,0.0,23.0,9.0,1.0
2619,3.0,0.0,32.0,1.0,3.0
3270,2.0,0.0,25.0,1.0,5.0
2938,2.0,0.0,22.0,10.0,0.0
3236,2.0,0.0,25.0,1.0,1.0
3664,1.0,0.0,13.0,2.0,2.0
2526,3.0,0.0,34.0,3.0,5.0
2142,2.0,0.0,23.0,1.0,16.0
3907,1.0,0.0,14.0,1.0,2.0
3131,1.0,2.0,15.0,6.0,2.0
2746,2.0,0.0,23.0,15.0,3.0
2331,3.0,1.0,33.0,1.0,6.0
3039,1.0,0.0,13.0,1.0,2.0
3026,1.0,0.0,12.0,5.0,6.0
3233,0.0,1.0,4.0,1.0,0.0
3849,3.0,0.0,34.0,2.0,3.0
2178,0.0,2.0,5.0,2.0,2.0
3883,0.0,2.0,6.0,2.0,4.0
2129,2.0,0.0,23.0,5.0,3.0
2028,1.0,0.0,11.0,3.0,2.0
3520,2.0,0.0,28.0,12.0,10.0
2747,2.0,1.0,22.0,5.0,10.0
3192,2.0,0.0,23.0,1.0,4.0
3473,1.0,0.0,15.0,9.0,6.0
2132,1.0,1.0,17.0,6.0,5.0
2994,2.0,0.0,23.0,3.0,5.0
2939,0.0,1.0,8.0,4.0,0.0
3587,1.0,0.0,16.0,2.0,2.0
3056,3.0,0.0,32.0,7.0,6.0
2277,1.0,0.0,14.0,14.0,2.0
3073,2.0,0.0,24.0,3.0,7.0
2682,2.0,1.0,22.0,8.0,6.0
3372,3.0,0.0,36.0,8.0,5.0
2654,1.0,0.0,14.0,8.0,4.0
2905,4.0,0.0,44.0,9.0,6.0
3101,2.0,1.0,26.0,0.0,5.0
3113,1.0,0.0,15.0,0.0,7.0
2047,1.0,0.0,13.0,2.0,3.0
2359,1.0,0.0,15.0,5.0,0.0
2552,1.0,0.0,17.0,0.0,0.0
2049,1.0,0.0,13.0,4.0,3.0
3456,1.0,1.0,14.0,1.0,5.0
3808,1.0,0.0,11.0,7.0,3.0
3660,1.0,0.0,14.0,1.0,7.0
2942,4.0,0.0,44.0,2.0,1.0
3637,1.0,1.0,13.0,1.0,4.0
3414,2.0,2.0,27.0,4.0,1.0
2236,2.0,0.0,26.0,3.0,4.0
2562,3.0,0.0,31.0,5.0,3.0
2486,2.0,1.0,26.0,0.0,5.0
3598,3.0,0.0,37.0,4.0,6.0
3401,1.0,1.0,19.0,3.0,4.0
3603,0.0,2.0,3.0,8.0,2.0
2628,2.0,1.0,25.0,1.0,10.0
3226,3.0,0.0,37.0,2.0,7.0
3658,1.0,0.0,15.0,3.0,4.0
3890,0.0,1.0,5.0,6.0,2.0
2247,2.0,1.0,23.0,2.0,4.0
3510,2.0,0.0,20.0,0.0,5.0
2243,2.0,0.0,25.0,9.0,1.0
3641,1.0,0.0,14.0,13.0,9.0
3132,2.0,0.0,22.0,2.0,5.0
3319,1.0,0.0,15.0,4.0,3.0
2672,2.0,0.0,20.0,1.0,4.0
2581,1.0,0.0,15.0,4.0,2.0
2563,1.0,1.0,11.0,3.0,3.0
3446,0.0,2.0,4.0,1.0,0.0
2388,1.0,0.0,15.0,2.0,6.0
3038,1.0,0.0,14.0,2.0,3.0
2468,4.0,0.0,46.0,7.0,0.0
3557,2.0,0.0,25.0,1.0,3.0
3880,1.0,1.0,13.0,1.0,5.0
3921,0.0,1.0,3.0,2.0,7.0
2659,1.0,0.0,14.0,6.0,8.0
3536,1.0,0.0,17.0,9.0,4.0
3722,2.0,0.0,26.0,2.0,3.0
3966,1.0,0.0,13.0,4.0,3.0
3461,1.0,1.0,15.0,3.0,10.0
2364,0.0,0.0,4.0,0.0,6.0
2557,1.0,0.0,14.0,1.0,1.0
2847,2.0,0.0,24.0,5.0,2.0
3818,0.0,2.0,2.0,5.0,1.0
2754,1.0,0.0,14.0,1.0,2.0
2368,1.0,1.0,12.0,3.0,3.0
2678,1.0,0.0,23.0,0.0,4.0
2404,1.0,0.0,12.0,11.0,1.0
2908,2.0,0.0,24.0,3.0,5.0
3627,2.0,0.0,25.0,4.0,3.0
2995,3.0,0.0,32.0,3.0,6.0
3633,3.0,0.0,33.0,4.0,6.0
2601,1.0,1.0,13.0,12.0,7.0
3957,2.0,0.0,27.0,3.0,3.0
2946,1.0,0.0,17.0,2.0,5.0
3804,0.0,0.0,2.0,2.0,0.0
2543,1.0,0.0,11.0,2.0,4.0
2193,1.0,0.0,20.0,7.0,5.0
2041,2.0,0.0,22.0,9.0,2.0
3803,2.0,0.0,25.0,1.0,4.0
3952,2.0,0.0,29.0,0.0,8.0
2503,1.0,0.0,13.0,3.0,3.0
3012,2.0,0.0,25.0,2.0,2.0
3089,3.0,0.0,34.0,3.0,2.0
2123,0.0,1.0,1.0,1.0,4.0
3928,3.0,0.0,32.0,3.0,5.0
3931,1.0,0.0,12.0,2.0,2.0
2895,0.0,0.0,2.0,1.0,5.0
3526,1.0,2.0,12.0,8.0,4.0
2649,2.0,0.0,23.0,6.0,2.0
3715,1.0,1.0,15.0,1.0,3.0
3011,1.0,2.0,14.0,3.0,5.0
3988,1.0,1.0,13.0,5.0,10.0
3099,2.0,0.0,24.0,10.0,2.0
3629,1.0,0.0,14.0,1.0,3.0
3900,1.0,0.0,15.0,7.0,2.0
2741,1.0,0.0,12.0,0.0,3.0
3933,2.0,0.0,22.0,1.0,3.0
2595,2.0,1.0,23.0,9.0,7.0
3051,2.0,0.0,23.0,19.0,4.0
3991,0.0,1.0,5.0,9.0,5.0
3572,2.0,0.0,22.0,4.0,3.0
3367,3.0,0.0,36.0,11.0,8.0
2977,2.0,0.0,21.0,7.0,8.0
3214,3.0,0.0,31.0,2.0,2.0
2124,1.0,0.0,17.0,0.0,1.0
3227,4.0,0.0,49.0,2.0,3.0
2184,2.0,0.0,26.0,5.0,8.0
2095,1.0,2.0,15.0,7.0,4.0
2200,0.0,0.0,11.0,0.0,5.0
3895,3.0,0.0,37.0,1.0,5.0
3444,1.0,0.0,11.0,2.0,5.0
3183,1.0,0.0,14.0,1.0,0.0
2740,0.0,0.0,6.0,3.0,3.0
2866,2.0,0.0,24.0,6.0,1.0
3941,3.0,0.0,31.0,5.0,6.0
3266,0.0,1.0,1.0,8.0,3.0
3787,2.0,1.0,26.0,6.0,2.0
2328,1.0,0.0,11.0,2.0,7.0
2339,3.0,0.0,35.0,8.0,0.0
3502,0.0,2.0,6.0,13.0,0.0
2752,3.0,0.0,30.0,4.0,7.0
2709,2.0,0.0,26.0,0.0,6.0
2759,3.0,0.0,33.0,1.0,9.0
3378,0.0,0.0,5.0,3.0,4.0
3296,0.0,0.0,4.0,17.0,5.0
3149,2.0,0.0,23.0,2.0,1.0
2810,0.0,2.0,0.0,1.0,4.0
2348,3.0,0.0,35.0,2.0,7.0
2060,3.0,0.0,34.0,5.0,3.0
3417,3.0,0.0,35.0,4.0,1.0
3838,1.0,2.0,16.0,2.0,6.0
2655,3.0,0.0,32.0,4.0,1.0
3903,0.0,2.0,5.0,6.0,8.0
3964,1.0,2.0,12.0,1.0,4.0
3970,2.0,0.0,23.0,7.0,1.0
3864,1.0,2.0,12.0,13.0,2.0
2527,2.0,1.0,23.0,3.0,3.0
3606,2.0,0.0,21.0,0.0,1.0
3325,0.0,2.0,4.0,4.0,5.0
3358,1.0,1.0,15.0,2.0,2.0
2598,2.0,0.0,23.0,3.0,5.0
3098,2.0,0.0,21.0,0.0,0.0
2814,2.0,2.0,23.0,1.0,2.0
3331,1.0,1.0,15.0,0.0,11.0
2599,0.0,2.0,3.0,4.0,4.0
2340,1.0,1.0,13.0,4.0,3.0
2250,2.0,0.0,29.0,7.0,9.0
2880,2.0,0.0,22.0,6.0,9.0
3443,1.0,1.0,17.0,2.0,3.0
2371,2.0,0.0,21.0,3.0,7.0
3140,2.0,1.0,28.0,3.0,9.0
2238,2.0,0.0,23.0,6.0,4.0
3851,2.0,0.0,25.0,7.0,4.0
3772,1.0,0.0,15.0,3.0,2.0
2407,1.0,0.0,15.0,0.0,2.0
3126,1.0,1.0,15.0,7.0,1.0
2219,0.0,0.0,2.0,2.0,3.0
2711,2.0,0.0,21.0,3.0,2.0
3682,1.0,0.0,12.0,3.0,1.0
2044,1.0,1.0,13.0,1.0,6.0
2646,0.0,2.0,3.0,1.0,3.0
3847,3.0,0.0,33.0,9.0,7.0
3123,2.0,0.0,21.0,0.0,5.0
2990,2.0,0.0,23.0,0.0,2.0
3614,0.0,0.0,4.0,0.0,3.0
2436,4.0,0.0,47.0,6.0,1.0
2472,3.0,0.0,32.0,2.0,1.0
3568,2.0,0.0,21.0,12.0,2.0
3344,1.0,1.0,14.0,1.0,8.0
3154,3.0,0.0,33.0,7.0,1.0
3732,1.0,0.0,15.0,2.0,3.0
2266,0.0,2.0,4.0,7.0,3.0
3645,2.0,0.0,23.0,10.0,4.0
3556,2.0,0.0,22.0,1.0,6.0
3858,2.0,1.0,22.0,7.0,6.0
3566,1.0,0.0,15.0,3.0,5.0
