,u_x1,u_x2,u_x3,u_y,u_x4,u_x5
2000,1.5874006,0.042634305,0.104630716,0.64019096,-0.5903934,-0.20250013
2001,-0.31309453,0.036371216,0.091376305,0.48662233,-2.4832122,0.033832844
2002,0.46750844,0.045396294,-0.28822678,0.9661664,0.7501961,-0.018037057
2003,1.5682801,0.1280288,-0.76802504,0.28968608,0.75032794,0.046527706
2004,-1.3280165,-0.06554453,0.7657478,0.45138502,-1.7330794,0.011646385
2005,-1.1696465,-0.14303951,1.5748923,0.5475545,-0.5303506,0.06844046
2006,-0.7121185,0.0019327927,-0.88580686,0.7269472,1.8124299,-0.09314405
2007,0.7779589,-0.09103503,0.45997933,0.9424913,-0.68760824,0.087201424
2008,-0.2530728,0.21471258,-0.54666686,0.3265288,-0.1792257,-0.03761993
2009,0.373474,0.15313534,0.0907693,0.9354559,-1.0714406,-0.006088489
2010,1.6319312,-0.010372415,0.13623458,0.3095169,-0.43695042,-0.064125195
2011,-1.2768009,-0.11211955,-1.7882106,0.9702749,0.35022894,-0.09556092
2012,-0.47776356,-0.0018028312,0.6085662,0.0059406757,1.2573277,-0.21645021
2013,0.9877618,-0.10861223,-0.3547401,0.55146444,1.0612535,0.03408102
2014,0.9703297,-0.08145886,-0.3591413,0.20415151,0.45496017,0.007564654
2015,1.5559411,-0.003420638,0.5752298,0.0046703815,-0.31398815,0.035824638
2016,0.05534644,0.04288603,0.45317075,0.82249165,-1.1771055,-0.02706872
2017,2.546035,-0.09503405,-0.00046517767,0.15972888,1.5470275,-0.15082036
2018,-1.2213093,0.016012011,-0.122033924,0.6975,0.726004,-0.13800995
2019,0.03483591,0.12962456,0.9479407,0.2953955,-1.9206789,-0.007219884
2020,0.11588717,0.004446799,0.33135435,0.7163826,0.06171969,-0.24233225
2021,1.1840594,0.013538926,0.20266162,0.00058448315,0.90220076,0.1745761
2022,-0.3869175,0.08002635,-0.7198265,0.65188277,-1.6204484,0.06637291
2023,-0.22297794,-0.08861565,0.8436109,0.10477626,1.2586297,-0.09528019
2024,-0.046363376,0.007401464,0.23532353,0.27975428,-0.71567285,-0.14154498
2025,-0.39106485,0.00036898305,-0.42341685,0.032548785,0.23797736,-0.13134223
2026,-1.637535,0.16711228,0.51887643,0.7007643,0.3850595,0.013137589
2027,0.2366435,-0.06432131,-0.7311865,0.5822035,-1.6423587,-0.15525292
2028,-0.47001967,0.21184139,0.01884406,0.10917628,-1.0759282,0.09402882
2029,-1.6976923,-0.010835963,-0.6234464,0.96242976,-1.3707005,0.31431764
2030,0.67944616,-0.17848739,0.28642267,0.61421406,-0.6676233,0.16838263
2031,1.0119059,-0.1093449,2.7910795,0.74323964,1.3731362,-0.08923442
2032,-0.018305358,0.069209754,-2.0143342,0.7355002,-1.4210687,-0.08143942
2033,1.3152202,0.12054092,-0.76757324,0.96155655,1.2697821,0.0407024
2034,0.4665144,0.02807813,-0.9865309,0.48955178,0.27896965,-0.018695144
2035,-0.37089938,-0.09120333,-0.17825592,0.3219695,0.9680609,0.10412661
2036,-1.8639369,0.06971748,-0.061345916,0.6359588,0.06933157,0.057665695
2037,-1.3178633,0.04366324,0.23314694,0.06012094,-0.07220213,-0.05178499
2038,-1.1986856,-0.10263353,0.10180598,0.34343123,0.5241855,0.13690667
2039,-0.84253293,0.06455688,0.92463565,0.26089478,0.28994614,-0.10658684
2040,0.7012556,0.0938064,0.24674834,0.31987345,-0.17353965,0.008249791
2041,-2.3998222,0.0937054,-1.390722,0.17544723,-0.03819816,0.15445405
2042,0.1298172,0.09073567,1.9175705,0.4225198,0.26044437,0.010782628
2043,1.1138743,-0.029948685,-0.9961697,0.74063766,-0.3594167,-0.07913192
2044,1.5245869,-0.018807182,-1.5651274,0.9942343,0.47856236,0.05078411
2045,-1.3978677,0.06961693,-0.28498635,0.17727375,1.3064902,0.023005242
2046,0.7594592,-0.077786036,1.5339648,0.77915525,0.7706034,-0.23430286
2047,-1.3713031,-0.0972202,1.4218067,0.39646006,-0.57735384,-0.038407095
2048,-1.371803,-0.013896412,-0.33721218,0.08699131,-2.098975,0.18101478
2049,-1.5884722,0.07586321,-1.7877513,0.12807393,-1.8978546,0.011220432
2050,-0.8130132,-0.13487026,-0.14221339,0.51617527,1.2138344,-0.13931924
2051,-0.3841105,-0.008726605,0.9329246,0.059337854,-0.96062243,0.018688165
2052,1.9567481,-0.23040937,0.0727077,0.24797893,-2.4186695,0.11274965
2053,1.4800456,0.013354239,0.76107293,0.79358006,-0.6906872,-0.11818953
2054,0.65592754,0.0011531836,0.09735914,0.3210491,-0.24958445,-0.16276239
2055,-0.6979231,-0.014429797,-1.1094937,0.43730974,1.4387865,0.042947292
2056,-1.0981305,0.062413305,0.4068477,0.20237637,0.14039664,-0.028879156
2057,0.9797338,0.09513278,-1.164255,0.81023395,-0.7326626,-0.10749861
2058,-1.2438523,0.09114255,-1.0631582,0.5367478,-0.35339686,-0.149664
2059,-0.27489984,-0.17625688,0.44499937,0.4307642,-0.2725899,0.018515995
2060,0.372906,0.08244613,1.894091,0.8246505,-0.19142881,0.13274908
2061,1.4342761,0.10592883,-0.34142286,0.015860915,1.054551,-0.043244876
