,y_hat
18860,False
15112,False
13873,False
16398,False
17368,False
18399,False
18286,False
16061,False
17991,False
10825,False
10510,False
17017,False
18735,False
15443,False
11467,False
12373,False
12908,False
19058,False
17486,False
13212,False
19528,False
19646,False
11656,False
11411,False
19625,False
12709,False
16508,False
16069,False
17010,False
15378,False
11470,False
16920,False
19924,False
12740,False
14880,False
16710,False
15601,False
14607,False
12154,False
18970,False
15568,False
11125,False
12705,False
14816,False
10897,False
17913,False
12528,False
12854,False
19319,False
10715,False
13324,False
14594,False
18820,False
10513,False
12756,False
14193,False
19366,False
15463,False
10493,False
11190,False
17016,False
18409,False
16489,False
15811,False
16456,False
18956,False
17025,False
16260,False
12759,False
15608,False
12939,False
14617,False
19404,False
14140,False
17976,False
11010,False
14636,False
15981,False
17325,False
14715,False
16037,False
13296,False
17865,False
14219,False
17251,False
18586,False
10208,False
16683,False
19658,False
17725,False
18430,False
13543,False
18556,False
18751,False
18007,False
19389,False
16117,False
17550,False
11980,False
12005,False
14276,False
14771,False
17726,False
18244,False
16388,False
16297,False
14970,False
16642,False
14385,False
10901,False
15663,False
10601,False
18123,False
14037,False
11377,False
10474,False
16443,False
17752,False
12046,False
16179,False
14458,False
17821,False
11074,False
14868,False
12835,False
18039,False
17765,False
14836,False
15457,False
15891,False
10588,False
13858,False
15665,False
13408,False
14250,False
18221,False
17969,False
18131,False
11523,False
14535,False
17535,False
13963,False
12132,False
15021,False
18826,False
12800,False
17775,False
15747,False
13190,False
16472,False
15186,False
13173,False
16948,False
11723,False
17568,False
12495,False
11011,False
17514,False
19807,False
17524,False
17771,False
10462,False
11751,False
18095,False
15453,False
12849,False
17197,False
10236,False
17515,False
17437,False
16632,False
15006,False
15797,False
19606,False
11727,False
16689,False
17711,False
19708,False
11704,False
14754,False
12290,False
14996,False
18640,False
16500,False
11550,False
17977,False
14204,False
14293,False
14588,False
19063,False
10971,False
11066,False
10068,False
10199,False
12617,False
11140,False
16496,False
16130,False
19200,False
11823,False
