,years_experience,degree,nr_commits,nr_languages,nr_stars
2323,3.0,1.0,3035.0,4.0,15.0
3990,3.0,1.0,3032.0,5.0,15.0
2917,2.0,3.0,2031.0,5.0,19.0
3238,1.0,3.0,1013.0,7.0,12.0
2809,1.0,3.0,1015.0,1.0,15.0
3435,3.0,1.0,3035.0,3.0,14.0
3579,3.0,1.0,3033.0,3.0,11.0
2810,2.0,2.0,2025.0,5.0,19.0
3389,3.0,1.0,3032.0,6.0,16.0
3366,3.0,1.0,3037.0,5.0,17.0
2860,2.0,2.0,2024.0,4.0,15.0
3519,3.0,1.0,3031.0,5.0,14.0
3414,3.0,1.0,3036.0,6.0,24.0
2120,3.0,2.0,3033.0,10.0,11.0
3748,1.0,3.0,1013.0,2.0,17.0
3522,1.0,3.0,1014.0,2.0,15.0
3228,3.0,1.0,3034.0,9.0,13.0
3991,3.0,1.0,3035.0,5.0,15.0
3586,2.0,2.0,2026.0,1.0,17.0
3213,3.0,1.0,3034.0,1.0,13.0
3817,2.0,2.0,2023.0,7.0,14.0
2341,1.0,3.0,1012.0,19.0,19.0
2491,1.0,3.0,1016.0,1.0,11.0
3826,0.0,3.0,8.0,1.0,12.0
3474,1.0,3.0,1017.0,4.0,15.0
3950,3.0,1.0,3035.0,9.0,13.0
3273,3.0,1.0,3034.0,7.0,16.0
3250,1.0,3.0,1016.0,6.0,13.0
3295,3.0,1.0,3032.0,2.0,11.0
3477,3.0,1.0,3036.0,15.0,12.0
3247,3.0,1.0,3035.0,1.0,16.0
2656,4.0,1.0,4043.0,6.0,18.0
2763,3.0,1.0,3033.0,14.0,16.0
3019,3.0,1.0,3036.0,6.0,13.0
3416,3.0,1.0,32.0,1.0,3.0
3470,3.0,1.0,3035.0,6.0,11.0
2079,1.0,3.0,1018.0,5.0,13.0
3392,2.0,2.0,2023.0,1.0,13.0
2055,2.0,2.0,2021.0,1.0,11.0
3446,1.0,3.0,1015.0,5.0,12.0
3337,1.0,3.0,1015.0,4.0,14.0
2921,3.0,1.0,3033.0,19.0,13.0
3624,3.0,1.0,33.0,8.0,3.0
2280,1.0,3.0,1013.0,5.0,14.0
3659,3.0,1.0,3033.0,4.0,16.0
2000,3.0,1.0,3035.0,6.0,12.0
2692,1.0,3.0,1012.0,9.0,12.0
2911,3.0,1.0,3032.0,1.0,16.0
2597,3.0,1.0,3036.0,5.0,14.0
2302,3.0,1.0,3033.0,10.0,11.0
2321,3.0,1.0,3033.0,2.0,12.0
3454,3.0,1.0,37.0,5.0,9.0
3271,3.0,1.0,3033.0,4.0,15.0
2044,3.0,1.0,3034.0,9.0,13.0
2112,2.0,2.0,2024.0,10.0,11.0
3242,3.0,1.0,3035.0,2.0,20.0
3583,1.0,3.0,1012.0,5.0,14.0
3480,1.0,3.0,1016.0,5.0,10.0
3367,2.0,2.0,2025.0,2.0,16.0
2517,1.0,3.0,1017.0,7.0,15.0
2735,3.0,1.0,3033.0,6.0,13.0
2848,3.0,1.0,3033.0,1.0,13.0
2342,3.0,1.0,3034.0,6.0,11.0
3177,1.0,3.0,1011.0,6.0,17.0
2869,3.0,1.0,3034.0,12.0,12.0
2132,3.0,1.0,3034.0,1.0,16.0
2214,1.0,3.0,1012.0,5.0,15.0
2932,3.0,1.0,3033.0,4.0,23.0
3901,3.0,1.0,3032.0,8.0,19.0
2298,3.0,1.0,3034.0,4.0,12.0
2263,1.0,3.0,1014.0,4.0,11.0
2707,3.0,1.0,36.0,3.0,7.0
3686,3.0,1.0,3032.0,3.0,14.0
2856,3.0,1.0,3036.0,14.0,15.0
2141,1.0,3.0,17.0,1.0,3.0
3724,1.0,3.0,1013.0,1.0,18.0
2372,1.0,3.0,1016.0,2.0,17.0
2788,1.0,3.0,1013.0,3.0,12.0
3088,1.0,3.0,1018.0,3.0,12.0
3878,3.0,1.0,3032.0,1.0,22.0
2992,2.0,2.0,2024.0,13.0,11.0
2988,2.0,2.0,2023.0,9.0,15.0
2113,3.0,1.0,3033.0,6.0,13.0
2439,3.0,1.0,3035.0,4.0,15.0
3616,3.0,1.0,3033.0,9.0,14.0
2806,1.0,3.0,1014.0,12.0,15.0
3092,3.0,1.0,3035.0,2.0,12.0
2657,2.0,2.0,2023.0,6.0,20.0
2146,3.0,1.0,32.0,7.0,1.0
2288,3.0,1.0,3032.0,3.0,15.0
3949,3.0,1.0,3032.0,6.0,12.0
2832,2.0,2.0,2022.0,2.0,15.0
3023,2.0,2.0,2025.0,2.0,13.0
3234,2.0,2.0,2022.0,1.0,15.0
2678,1.0,3.0,1016.0,15.0,13.0
3727,3.0,1.0,3035.0,1.0,10.0
2124,3.0,1.0,3037.0,5.0,19.0
2840,3.0,1.0,33.0,5.0,0.0
3502,1.0,3.0,1012.0,5.0,13.0
2085,3.0,1.0,3035.0,7.0,11.0
3051,2.0,2.0,2025.0,4.0,12.0
2352,3.0,1.0,3033.0,6.0,13.0
3230,3.0,1.0,3036.0,1.0,27.0
3917,1.0,3.0,1016.0,4.0,15.0
3315,3.0,1.0,3035.0,4.0,16.0
3641,1.0,3.0,1013.0,5.0,11.0
2240,2.0,2.0,2029.0,2.0,10.0
3629,3.0,1.0,3032.0,4.0,12.0
2470,1.0,3.0,1012.0,4.0,21.0
3458,3.0,1.0,3031.0,11.0,14.0
3383,3.0,1.0,3031.0,3.0,12.0
2612,2.0,2.0,2022.0,7.0,19.0
3768,2.0,2.0,2023.0,1.0,17.0
3967,3.0,1.0,3034.0,16.0,13.0
3241,2.0,2.0,2026.0,5.0,21.0
2659,2.0,2.0,2021.0,4.0,22.0
3792,3.0,1.0,3032.0,9.0,13.0
2862,3.0,1.0,3031.0,3.0,14.0
2584,3.0,1.0,3032.0,3.0,16.0
2729,3.0,1.0,3034.0,2.0,11.0
2260,1.0,3.0,1015.0,3.0,13.0
3040,1.0,3.0,1013.0,7.0,12.0
3157,3.0,1.0,3033.0,14.0,16.0
3285,3.0,1.0,3036.0,10.0,11.0
2934,1.0,3.0,1017.0,11.0,13.0
3932,2.0,2.0,2027.0,5.0,12.0
2169,1.0,3.0,1010.0,3.0,12.0
3970,3.0,1.0,3033.0,3.0,13.0
3415,3.0,1.0,3033.0,13.0,13.0
3471,3.0,1.0,3033.0,6.0,13.0
3116,5.0,0.0,5055.0,4.0,15.0
3694,2.0,2.0,2022.0,5.0,17.0
2467,1.0,3.0,1012.0,5.0,13.0
2609,2.0,2.0,2023.0,2.0,12.0
2425,2.0,2.0,2021.0,6.0,11.0
3484,1.0,3.0,1017.0,1.0,14.0
3200,5.0,1.0,5052.0,2.0,13.0
3931,1.0,3.0,1016.0,19.0,14.0
2413,2.0,2.0,2022.0,1.0,14.0
3823,3.0,1.0,37.0,7.0,4.0
2990,3.0,1.0,3033.0,3.0,14.0
3958,2.0,2.0,2025.0,4.0,10.0
2181,1.0,3.0,1018.0,2.0,12.0
2410,3.0,1.0,3035.0,1.0,14.0
3795,3.0,1.0,3034.0,10.0,15.0
2127,1.0,3.0,1013.0,4.0,17.0
2182,2.0,2.0,2025.0,5.0,12.0
2312,3.0,1.0,3034.0,1.0,12.0
3929,1.0,3.0,1012.0,8.0,11.0
2490,1.0,3.0,1014.0,8.0,13.0
3216,1.0,3.0,1015.0,6.0,26.0
3404,1.0,3.0,1013.0,4.0,10.0
2126,1.0,3.0,1013.0,3.0,16.0
3409,1.0,3.0,1012.0,2.0,12.0
3249,3.0,1.0,3032.0,2.0,16.0
3635,1.0,3.0,1014.0,1.0,13.0
2571,2.0,2.0,2021.0,5.0,10.0
3992,3.0,1.0,36.0,3.0,8.0
3705,3.0,1.0,3035.0,5.0,13.0
2447,3.0,1.0,3034.0,5.0,12.0
3783,3.0,1.0,3034.0,1.0,10.0
3098,3.0,1.0,3033.0,2.0,13.0
3478,2.0,2.0,2023.0,10.0,17.0
2317,1.0,3.0,1011.0,1.0,14.0
2270,4.0,1.0,4044.0,3.0,14.0
2993,3.0,1.0,3037.0,1.0,16.0
3316,3.0,1.0,3031.0,2.0,13.0
3726,3.0,1.0,3032.0,6.0,14.0
2210,3.0,1.0,3034.0,9.0,16.0
2086,2.0,2.0,2022.0,18.0,17.0
3412,3.0,1.0,3034.0,3.0,11.0
2284,3.0,1.0,3032.0,6.0,11.0
3617,2.0,2.0,2022.0,15.0,17.0
2398,3.0,1.0,3041.0,8.0,12.0
2516,1.0,3.0,1015.0,4.0,16.0
2561,1.0,3.0,1012.0,2.0,10.0
2287,1.0,3.0,1015.0,6.0,11.0
3944,3.0,1.0,3031.0,2.0,13.0
2687,2.0,2.0,2024.0,2.0,12.0
2905,3.0,1.0,3031.0,9.0,12.0
2081,3.0,1.0,3036.0,16.0,12.0
2478,3.0,1.0,3035.0,1.0,22.0
2849,3.0,1.0,3032.0,5.0,18.0
3403,3.0,1.0,33.0,1.0,5.0
2371,1.0,3.0,1013.0,6.0,13.0
2339,1.0,3.0,1015.0,3.0,11.0
3483,3.0,1.0,3035.0,3.0,13.0
3563,1.0,3.0,1012.0,2.0,13.0
2888,3.0,1.0,3034.0,8.0,14.0
3900,2.0,2.0,2023.0,6.0,12.0
3510,3.0,1.0,3033.0,2.0,10.0
2355,2.0,2.0,2023.0,10.0,20.0
3933,3.0,1.0,3032.0,5.0,11.0
2397,5.0,0.0,5053.0,8.0,15.0
3994,1.0,3.0,1013.0,4.0,14.0
2822,1.0,3.0,1012.0,3.0,18.0
3682,4.0,1.0,4047.0,6.0,12.0
2851,3.0,1.0,35.0,2.0,3.0
2088,3.0,1.0,3034.0,2.0,10.0
2152,1.0,3.0,1011.0,5.0,11.0
