,y_hat
3669,False
2129,False
3095,False
2151,False
2793,False
2846,False
3594,False
3815,False
3689,False
2115,False
3616,False
2873,False
3832,False
3071,False
3990,False
2911,False
2384,False
3463,False
3451,False
2290,False
3654,False
3237,False
3829,False
3029,False
3985,False
2393,False
2739,False
2922,False
3655,False
3425,False
3922,False
2666,False
3465,False
3876,False
2686,False
3413,False
2122,False
3445,False
2767,False
3735,False
3208,False
3147,False
2167,False
3838,False
3597,False
2605,False
2014,False
3437,False
2620,False
2542,False
3275,False
2696,False
3680,False
2814,False
2060,False
2414,False
3859,False
3239,False
3847,False
3891,False
2983,False
2055,False
3916,False
3332,False
2933,False
3674,False
3248,False
2335,False
3247,False
3726,False
3855,False
2084,False
2473,False
2773,False
3018,False
2031,False
3168,False
2388,False
3558,False
3167,False
2797,False
2130,False
2373,False
2188,False
3535,False
3575,False
2755,False
3936,False
2812,False
3064,False
2498,False
2796,False
2680,False
3995,False
3492,False
3142,False
3442,False
2297,False
2389,False
3975,False
2688,False
2244,False
3016,False
2593,False
2320,False
2108,False
2269,False
2650,False
3734,False
3545,False
3694,False
2762,False
2641,False
2859,False
2179,False
2702,False
2769,False
3841,False
3507,False
3495,False
2050,False
2558,False
2766,False
2721,False
3984,False
2884,False
3403,False
2074,False
3640,False
2569,False
2407,False
3931,False
2924,False
2632,False
3476,False
2464,False
3701,False
3537,False
3890,False
3282,False
3203,False
2337,False
2643,False
3623,False
2981,False
3330,False
2763,False
3583,False
2849,False
3757,False
3702,False
2678,False
3379,False
3991,False
3350,False
2059,False
2439,False
3807,False
2432,False
2293,False
2547,False
3634,False
2775,False
2186,False
2278,False
2554,False
2906,False
2472,False
2877,False
2697,False
2536,False
2665,False
2880,False
2982,False
2413,False
3030,False
3259,False
2942,False
3083,False
3808,False
2037,False
2377,False
2248,False
3287,False
2453,False
2019,False
3633,False
2426,False
2120,False
3548,False
3599,False
3848,False
2287,False
2782,False
3854,False
3090,False
3908,False
3378,False
3283,False
3191,False
