,perc_recomm_found,gamma,eta,gamma_obs,gamma_obs_pre,eta_obs,eta_obs_individualized,costs,lbd,thresh,r_type,t_type,iteration,model_coef,eta_obs_refits_batch0_mean,intv-cost
0,1.0,0.9,0.9,0.8999999761581421,0.18000000715255737,0.99,0.925,"[1.0, 1.0]",300.0,0.5,individualized,improvement,0,"[[-0.013838052555290787, 0.1358449730834799, 0.8844237741176967], [-0.49686169021804427]]",0.9899999499320984,2.912
1,1.0,0.9,0.9,0.2750000059604645,0.2199999988079071,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,acceptance,0,"[[-0.013838052555290787, 0.1358449730834799, 0.8844237741176967], [-0.49686169021804427]]",0.6430000066757202,2.3445
2,1.0,0.9,0.9,0.19499999284744263,0.19499999284744263,0.99,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,counterfactual,0,"[[-0.013838052555290787, 0.1358449730834799, 0.8844237741176967], [-0.49686169021804427]]",0.5730000138282776,2.4455
3,1.0,0.9,0.9,0.9150000214576721,0.1850000023841858,0.99,,"[1.0, 1.0]",300.0,0.5,subpopulation,improvement,0,"[[-0.013838052555290787, 0.1358449730834799, 0.8844237741176967], [-0.49686169021804427]]",0.9950000047683716,3.8695000000000004
4,1.0,0.9,0.9,0.23999999463558197,0.2199999988079071,0.99,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,acceptance,0,"[[-0.013838052555290787, 0.1358449730834799, 0.8844237741176967], [-0.49686169021804427]]",0.5679999589920044,2.8089999999999997
5,1.0,0.9,0.9,0.8799999952316284,0.19499999284744263,0.995,0.94,"[1.0, 1.0]",300.0,0.5,individualized,improvement,1,"[[-0.019590593901866234, 0.045261756550700735, 1.0469059526603413], [-0.5642506625207614]]",0.9950000047683716,2.8675
6,1.0,0.9,0.9,0.25,0.14499999582767487,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,acceptance,1,"[[-0.019590593901866234, 0.045261756550700735, 1.0469059526603413], [-0.5642506625207614]]",0.6269999742507935,2.4125
7,1.0,0.9,0.9,0.20499999821186066,0.19499999284744263,0.995,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,counterfactual,1,"[[-0.019590593901866234, 0.045261756550700735, 1.0469059526603413], [-0.5642506625207614]]",0.5579999685287476,2.613000000000001
8,1.0,0.9,0.9,0.9049999713897705,0.17499999701976776,0.99,,"[1.0, 1.0]",300.0,0.5,subpopulation,improvement,1,"[[-0.019590593901866234, 0.045261756550700735, 1.0469059526603413], [-0.5642506625207614]]",0.9919999837875366,3.7340000000000004
9,1.0,0.9,0.9,0.1899999976158142,0.1899999976158142,0.995,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,acceptance,1,"[[-0.019590593901866234, 0.045261756550700735, 1.0469059526603413], [-0.5642506625207614]]",0.5430000424385071,2.402
10,1.0,0.9,0.9,0.9150000214576721,0.15000000596046448,0.99,0.94,"[1.0, 1.0]",300.0,0.5,individualized,improvement,2,"[[-0.06742788765092385, -0.05319627695364103, 1.0094599417741947], [-0.5325827035041789]]",0.9930000305175781,2.987
11,1.0,0.9,0.9,0.23499999940395355,0.1899999976158142,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,acceptance,2,"[[-0.06742788765092385, -0.05319627695364103, 1.0094599417741947], [-0.5325827035041789]]",0.7450000047683716,2.0285
12,1.0,0.9,0.9,0.19499999284744263,0.20000000298023224,0.995,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,counterfactual,2,"[[-0.06742788765092385, -0.05319627695364103, 1.0094599417741947], [-0.5325827035041789]]",0.699999988079071,2.3834999999999997
13,1.0,0.9,0.9,0.8949999809265137,0.18000000715255737,0.98,,"[1.0, 1.0]",300.0,0.5,subpopulation,improvement,2,"[[-0.06742788765092385, -0.05319627695364103, 1.0094599417741947], [-0.5325827035041789]]",0.9789999723434448,3.528
14,1.0,0.9,0.9,0.2150000035762787,0.2199999988079071,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,acceptance,2,"[[-0.06742788765092385, -0.05319627695364103, 1.0094599417741947], [-0.5325827035041789]]",0.7120000123977661,2.3964999999999996
