,years_experience,degree,nr_commits,nr_languages,nr_stars
2541,1.0,0.0,15.0,3.0,3.0
3741,1.0,2.0,11.0,4.0,5.0
3076,1.0,2.0,13.0,8.0,7.0
2992,1.0,0.0,14.0,2.0,1.0
3364,2.0,1.0,22.0,1.0,2.0
2239,2.0,0.0,27.0,7.0,6.0
2648,1.0,0.0,11.0,4.0,5.0
2983,1.0,0.0,12.0,5.0,6.0
3575,0.0,0.0,2.0,8.0,4.0
3688,2.0,1.0,25.0,16.0,0.0
3158,1.0,2.0,13.0,1.0,6.0
2605,2.0,0.0,22.0,2.0,10.0
2849,0.0,1.0,4.0,2.0,5.0
2922,2.0,0.0,22.0,1.0,2.0
3988,1.0,1.0,13.0,6.0,9.0
2996,0.0,1.0,2.0,1.0,1.0
3149,0.0,1.0,1.0,4.0,3.0
2864,0.0,1.0,5.0,0.0,0.0
2797,2.0,1.0,24.0,0.0,4.0
2655,2.0,0.0,23.0,3.0,6.0
2443,1.0,0.0,14.0,2.0,6.0
3723,1.0,0.0,16.0,6.0,7.0
3639,2.0,0.0,21.0,7.0,2.0
3920,3.0,0.0,34.0,9.0,4.0
2044,0.0,2.0,4.0,1.0,7.0
3415,0.0,2.0,5.0,3.0,4.0
3370,1.0,1.0,14.0,2.0,2.0
2265,1.0,0.0,11.0,1.0,4.0
2540,3.0,0.0,37.0,4.0,9.0
2380,0.0,0.0,7.0,5.0,0.0
2081,0.0,0.0,2.0,9.0,2.0
2657,3.0,0.0,35.0,4.0,7.0
2039,1.0,2.0,16.0,1.0,0.0
2486,1.0,1.0,17.0,1.0,4.0
3810,0.0,2.0,3.0,9.0,4.0
2682,1.0,0.0,14.0,1.0,7.0
2203,0.0,0.0,4.0,2.0,6.0
3088,1.0,0.0,18.0,5.0,8.0
3929,0.0,3.0,5.0,5.0,9.0
2176,3.0,0.0,33.0,5.0,6.0
3584,0.0,0.0,4.0,2.0,1.0
2888,3.0,0.0,37.0,2.0,4.0
3771,2.0,0.0,23.0,1.0,5.0
2227,1.0,1.0,18.0,4.0,7.0
