,senior-level_skill
2541,0.0
3741,0.0
3076,0.0
2992,0.0
3364,0.0
2239,0.0
2648,0.0
2983,0.0
3575,0.0
3688,0.0
3158,0.0
2605,0.0
2849,0.0
2922,0.0
3988,0.0
2996,0.0
3149,0.0
2864,0.0
2797,0.0
2655,0.0
2443,0.0
3723,0.0
3639,0.0
3920,0.0
2044,0.0
3415,0.0
3370,0.0
2265,0.0
2540,0.0
2380,0.0
2081,0.0
2657,0.0
2039,0.0
2486,0.0
3810,0.0
2682,0.0
2203,0.0
3088,0.0
3929,0.0
2176,0.0
3584,0.0
2888,0.0
3771,0.0
2227,0.0
2700,0.0
3573,0.0
2323,0.0
3708,0.0
3738,0.0
2099,0.0
2498,0.0
3747,0.0
3748,0.0
2890,0.0
2576,0.0
2549,0.0
3482,0.0
3961,0.0
2300,0.0
3669,0.0
2470,0.0
2874,0.0
3013,0.0
2090,0.0
2246,0.0
3750,0.0
3436,0.0
2516,0.0
3865,0.0
3518,0.0
3210,0.0
3636,0.0
2411,0.0
3752,0.0
3302,0.0
3957,0.0
2599,0.0
2054,0.0
3517,0.0
2612,0.0
3329,0.0
3680,0.0
2260,0.0
3301,0.0
2408,0.0
3511,0.0
2348,0.0
3174,0.0
2075,0.0
3631,0.0
2607,0.0
3344,0.0
3633,0.0
2636,0.0
3440,0.0
3385,0.0
3007,0.0
2100,0.0
2764,0.0
3443,0.0
3308,0.0
2067,0.0
2646,0.0
2225,0.0
3376,0.0
3559,0.0
3429,0.0
3871,0.0
3640,0.0
3524,0.0
2597,0.0
2898,0.0
3165,0.0
2590,0.0
2073,0.0
3218,0.0
3895,0.0
3987,0.0
2814,0.0
2881,0.0
2691,0.0
2375,0.0
2739,0.0
3161,0.0
2727,0.0
2750,0.0
2602,0.0
2021,0.0
2770,0.0
3130,0.0
2939,0.0
2855,0.0
3159,0.0
3062,0.0
3435,0.0
2987,0.0
2651,0.0
2369,0.0
3268,0.0
2927,0.0
2362,0.0
2685,0.0
3551,0.0
2098,0.0
2485,0.0
2368,0.0
2496,0.0
2430,0.0
3366,0.0
2556,0.0
2826,0.0
2280,0.0
2288,0.0
2084,0.0
2277,0.0
2417,0.0
3259,0.0
2425,0.0
2574,0.0
2803,0.0
2058,0.0
3757,0.0
3418,0.0
2718,0.0
3078,0.0
2372,0.0
3497,0.0
2232,0.0
3978,0.0
3093,0.0
2149,0.0
3704,0.0
3530,0.0
2008,0.0
3567,0.0
3402,0.0
3484,0.0
2711,0.0
3734,0.0
2647,0.0
3169,0.0
3785,0.0
3321,0.0
2713,0.0
2928,0.0
2971,0.0
2518,0.0
3243,0.0
3600,0.0
2377,0.0
3142,0.0
3852,0.0
2482,0.0
2312,0.0
2195,0.0
3859,0.0
2065,0.0
3141,0.0
2980,0.0
3854,0.0
