,x1,x2
2032,2.2,2.6
3800,2.1,0.8
2146,0.4,2.8
3337,1.5,2.2
2156,1.5,2.3
2282,2.0,2.4
3904,0.0,2.5
3399,0.1,2.3
2300,1.9,2.5
3115,1.0,2.8
3980,2.8,4.1
3275,0.3,3.1
3517,2.7,3.0
3735,2.1,3.5
2294,3.2,0.7
2232,0.1,4.2
3286,2.2,2.5
2309,2.2,1.9
3251,4.1,6.0
2886,2.7,2.0
3790,0.1,3.1
2114,1.7,1.8
3306,1.5,1.6
2223,2.3,0.9
2900,2.6,1.7
3054,0.7,1.8
3615,1.3,3.2
2836,3.1,4.9
2211,0.4,1.6
3525,0.7,3.3
3727,0.8,6.2
3279,1.5,1.8
3430,2.3,3.3
2444,0.7,2.6
2859,1.4,1.9
2432,0.1,1.7
3829,2.2,2.6
3671,2.2,2.0
3488,2.0,3.0
2026,0.3,2.4
3588,0.9,2.9
2826,0.9,2.7
2296,2.5,3.2
2575,1.4,3.3
3951,2.1,1.1
3035,1.6,1.3
3356,2.3,4.7
3165,2.0,3.0
2372,0.2,3.3
2086,1.3,0.8
3007,0.6,3.6
2707,1.7,1.2
3479,1.5,2.5
3567,1.9,3.8
3817,0.2,1.7
3804,2.0,2.0
2040,0.6,1.8
2272,2.9,4.4
2062,0.6,0.5
3374,2.2,2.0
3175,0.4,1.4
2983,1.6,1.7
2052,0.6,1.3
3925,1.5,3.5
2184,3.8,4.6
3298,1.3,1.9
3551,2.1,1.4
3200,1.1,3.2
3011,0.9,0.3
2354,2.5,2.0
2485,1.4,1.4
3935,0.9,0.6
3346,0.9,3.0
2129,2.5,2.5
3575,1.9,3.3
2656,1.5,4.5
3993,1.0,2.1
2762,0.3,1.6
3493,1.6,4.3
2864,1.4,3.3
3653,3.6,4.6
2338,2.1,1.6
2038,3.2,3.4
2819,2.2,3.3
2067,2.7,2.1
3969,1.9,1.9
2217,2.2,1.7
2640,0.7,2.3
2290,0.8,2.6
2696,0.9,0.3
3124,1.0,2.8
2061,2.0,3.0
3092,2.1,2.8
2979,1.6,3.0
2012,1.4,2.5
3530,0.4,3.3
3149,1.3,4.0
2602,1.1,3.3
2639,1.9,3.6
3471,1.7,3.8
2623,2.1,2.5
2473,0.9,3.3
3563,0.4,2.8
3093,2.6,1.7
2481,2.8,2.1
2306,0.1,2.0
2406,1.2,3.2
2632,0.1,1.9
3941,2.2,3.1
2923,1.3,2.5
3999,2.5,4.5
3832,0.3,3.5
3611,1.5,4.2
2352,0.3,2.4
2965,0.3,1.6
3984,1.6,3.1
2287,0.2,2.7
2981,-0.0,3.5
2699,2.4,1.5
2543,1.0,0.5
2690,2.2,1.4
3893,3.1,2.0
3841,3.7,5.1
2823,3.2,1.3
3688,2.8,4.4
2537,0.9,3.8
3318,1.4,0.1
2313,1.4,2.3
2137,1.0,3.1
3223,0.4,1.7
2147,1.3,4.5
2637,0.6,2.9
2586,2.7,3.3
2590,0.5,3.0
2181,2.7,2.3
2572,3.4,5.4
3587,3.0,3.3
3099,1.3,1.3
2678,1.8,5.5
2387,1.0,3.7
3580,1.3,1.3
2573,3.5,2.8
2245,3.8,3.7
2235,1.6,2.2
3299,0.0,3.0
2532,2.1,3.7
2379,2.0,0.4
3319,1.8,0.8
2033,2.4,1.3
3866,2.5,1.5
2835,1.5,1.3
3497,0.2,1.7
2768,0.8,3.1
3189,1.9,2.4
2113,2.2,1.7
2126,1.3,3.1
3973,1.8,1.3
2505,2.7,2.8
3359,1.1,3.1
2818,0.8,2.1
3840,1.8,1.3
2536,0.2,3.6
2905,2.0,0.1
3365,1.4,2.6
2301,2.2,3.2
3195,0.7,3.0
3723,1.6,4.5
3594,1.4,3.6
3245,1.3,1.6
2060,3.6,3.7
3599,1.6,2.3
3235,2.2,1.1
2547,2.4,1.6
3813,2.4,2.8
2118,2.8,4.2
3067,1.9,3.0
2029,0.4,0.8
3931,1.2,2.6
2055,2.3,2.1
2946,0.7,1.8
2688,2.2,2.6
2260,0.7,2.1
3420,3.7,2.5
2921,2.4,1.5
3168,3.5,0.9
3834,2.6,1.2
3749,1.0,2.8
3590,0.7,0.9
2786,1.3,0.2
2516,1.6,1.6
2201,0.6,2.3
2681,2.1,0.3
3521,0.4,1.3
2497,1.5,2.0
2002,1.8,2.7
2703,-0.0,3.3
2619,2.2,2.5
2491,2.0,3.0
3764,1.4,2.6
3278,1.8,3.0
