,y
2576,0.0
3690,0.0
3437,0.0
3976,0.0
3985,0.0
3315,0.0
3099,0.0
3792,0.0
2654,0.0
3929,0.0
3922,1.0
3932,0.0
2266,0.0
3570,0.0
2055,0.0
3339,0.0
2519,0.0
2631,0.0
2527,0.0
3121,0.0
3307,0.0
3975,0.0
3988,0.0
2548,0.0
2646,0.0
3819,1.0
3619,1.0
3788,0.0
3576,1.0
3508,0.0
3607,0.0
2006,1.0
3342,1.0
3732,0.0
3944,0.0
3903,0.0
2831,0.0
2430,0.0
2625,0.0
2859,0.0
3620,1.0
2711,0.0
2368,0.0
2566,0.0
2168,0.0
3795,0.0
3476,1.0
3997,0.0
2702,1.0
2672,0.0
3992,1.0
2330,0.0
2531,0.0
2723,0.0
3658,0.0
3479,0.0
2835,0.0
3729,0.0
3766,0.0
2776,1.0
2079,0.0
3456,1.0
2699,0.0
2938,0.0
2360,0.0
2757,0.0
2388,1.0
2606,0.0
3716,0.0
2378,0.0
2874,0.0
2215,0.0
2369,0.0
3504,0.0
3836,0.0
2253,0.0
3303,0.0
2956,1.0
3478,0.0
3706,0.0
2115,0.0
3621,1.0
2869,0.0
3008,0.0
3611,0.0
3871,0.0
3613,1.0
3012,0.0
2303,0.0
2046,0.0
2917,0.0
2862,0.0
2777,1.0
3361,0.0
2657,1.0
2148,1.0
3763,0.0
2469,0.0
3135,0.0
2240,1.0
2614,0.0
3283,0.0
3813,0.0
2359,0.0
2456,0.0
3910,0.0
2876,0.0
2271,0.0
3942,0.0
3720,0.0
3014,0.0
3583,0.0
2013,0.0
2479,0.0
2362,0.0
2334,0.0
2703,0.0
2273,0.0
2398,0.0
3077,0.0
2749,0.0
2007,0.0
3088,0.0
3290,0.0
2680,0.0
3359,0.0
2474,0.0
2211,0.0
2087,0.0
2675,0.0
3751,0.0
2101,0.0
2895,1.0
3382,0.0
3559,0.0
2837,0.0
3965,0.0
2149,0.0
2460,0.0
3450,0.0
2721,0.0
2140,0.0
3027,0.0
2496,0.0
3759,0.0
2856,1.0
2966,0.0
2443,1.0
2169,0.0
2524,0.0
3146,0.0
2421,0.0
2520,0.0
3111,0.0
3780,0.0
3441,0.0
2685,0.0
3053,0.0
3865,1.0
2433,0.0
2008,0.0
3295,0.0
3622,0.0
2464,0.0
2889,1.0
3587,0.0
3575,0.0
2394,1.0
2184,0.0
3688,0.0
3120,0.0
2322,0.0
2849,0.0
2577,0.0
2005,1.0
2724,0.0
2746,0.0
3130,0.0
3530,0.0
3308,0.0
2853,0.0
3702,0.0
2402,0.0
3693,0.0
2628,0.0
3278,0.0
3443,0.0
2908,0.0
3042,0.0
3305,0.0
3091,0.0
3400,0.0
2821,0.0
3968,0.0
3639,1.0
2696,0.0
2371,0.0
2647,0.0
3442,0.0
2867,0.0
