,senior-level_skill
3279,0.0
3967,1.0
3585,0.0
2583,0.0
3716,0.0
3565,0.0
2369,0.0
2807,0.0
3396,0.0
3989,0.0
2139,0.0
3390,0.0
3536,0.0
3242,0.0
3176,0.0
2199,0.0
3561,0.0
2738,0.0
2515,0.0
3323,0.0
3319,0.0
2762,0.0
3500,0.0
3945,0.0
3159,0.0
3547,0.0
2437,0.0
3610,0.0
3746,0.0
2956,0.0
3699,0.0
3840,0.0
2572,0.0
3179,0.0
3206,0.0
3007,0.0
3763,0.0
2893,0.0
3724,0.0
2391,0.0
3383,0.0
3609,0.0
3158,0.0
3359,0.0
3352,0.0
2955,0.0
2240,0.0
2952,0.0
2366,0.0
2186,0.0
3146,0.0
2787,0.0
2205,0.0
3541,0.0
2007,0.0
2051,0.0
3409,0.0
2271,0.0
3220,0.0
2324,0.0
3700,0.0
3963,0.0
2204,0.0
2812,0.0
2343,0.0
3423,0.0
3939,0.0
3539,0.0
3807,0.0
3462,0.0
3208,0.0
2801,0.0
3990,0.0
3348,0.0
2412,0.0
2033,0.0
3799,0.0
3104,0.0
3382,0.0
2863,0.0
3017,0.0
2165,0.0
3897,0.0
2131,0.0
2158,0.0
3771,0.0
2155,0.0
3865,0.0
3984,0.0
3338,0.0
2643,0.0
3760,0.0
3473,0.0
2852,0.0
3563,0.0
3965,0.0
3537,0.0
3509,0.0
2187,0.0
2759,0.0
2367,0.0
2307,0.0
3756,0.0
2501,0.0
3818,0.0
3438,0.0
2000,0.0
3626,0.0
2880,0.0
2053,0.0
3347,0.0
2651,0.0
2674,0.0
3261,0.0
2780,0.0
2157,0.0
3408,0.0
3517,0.0
3203,0.0
2518,0.0
3693,0.0
3086,0.0
2681,0.0
2567,0.0
3528,0.0
3926,0.0
3929,0.0
2454,0.0
2044,0.0
3602,0.0
3346,0.0
2440,0.0
3149,0.0
3821,0.0
3653,0.0
2462,0.0
2196,0.0
3566,0.0
3353,0.0
2492,0.0
3398,0.0
3029,0.0
2383,0.0
2248,0.0
3293,0.0
2141,0.0
3747,0.0
3938,0.0
2287,0.0
3077,0.0
2133,0.0
3958,0.0
3062,0.0
3433,0.0
3314,0.0
3161,0.0
2637,0.0
3639,0.0
3638,0.0
2114,0.0
3260,0.0
3210,0.0
2600,0.0
2523,0.0
2733,0.0
2094,0.0
3720,0.0
3152,0.0
3739,0.0
3901,0.0
3336,0.0
2107,0.0
2660,0.0
3996,0.0
3613,0.0
2084,1.0
3575,0.0
2555,0.0
3424,0.0
3287,0.0
2886,0.0
3436,0.0
3676,0.0
3623,0.0
2552,0.0
2339,0.0
2960,0.0
2146,0.0
3065,0.0
2570,0.0
3458,0.0
2272,0.0
3749,0.0
3250,0.0
3420,0.0
3392,0.0
2851,0.0
2280,0.0
3888,0.0
2197,0.0
