,y_hat
3454,False
2720,False
3638,False
3904,False
2982,False
3081,False
3158,False
2805,False
3430,False
2204,False
3892,False
3361,False
3174,False
2540,False
3306,False
3940,False
2705,False
2411,False
2738,False
3385,False
3635,False
2647,False
3512,False
2240,False
2401,False
2115,False
2971,False
3216,False
3987,False
3190,False
3304,False
3680,False
2238,False
2041,False
3701,False
2946,False
3309,False
2149,False
2294,False
2637,False
3999,False
3619,False
2123,False
2685,False
3324,False
3544,False
2843,False
2969,False
2920,False
3702,False
2680,False
2991,False
3740,False
2481,False
3616,False
2741,False
3409,False
2646,False
3561,False
3815,False
3033,False
3054,False
2938,False
3392,False
2312,False
2855,False
2217,False
3077,False
3007,False
2347,False
2437,False
2661,False
3646,False
2033,False
3410,False
3551,False
3234,False
2251,False
2533,False
3050,False
3730,False
3937,False
3248,False
3550,False
3227,False
2379,False
2045,False
2117,False
3207,False
3734,False
3941,False
3912,False
2085,False
3137,False
2559,False
3910,False
3668,False
2745,False
3842,False
2831,False
3915,False
2886,False
2357,False
3900,False
2308,False
3271,False
3059,False
3102,False
2486,False
2017,False
2706,False
2939,False
3553,False
2860,False
3988,False
3877,False
2023,False
3293,False
2747,False
3374,False
2328,False
3580,False
3383,False
3364,False
3354,False
3906,False
2180,False
2360,False
2649,False
3233,False
3640,False
2199,False
2534,False
2136,False
2287,False
3520,False
3066,False
2179,False
3563,False
2826,False
3242,False
2324,False
3582,False
2419,False
3691,False
3175,False
3442,False
3517,False
2264,False
2594,False
3745,False
2809,False
2474,False
2400,False
3556,False
2668,False
2664,False
3841,False
2581,False
2746,False
3326,False
2151,False
2526,False
3523,False
2008,False
2699,False
2330,False
2346,False
2262,False
3722,False
3679,False
2331,False
2672,False
2019,False
3955,False
3031,False
3669,False
3332,False
2590,False
3455,False
2143,False
2047,False
3125,False
2083,False
3408,False
3984,False
3818,False
3122,False
3001,False
2378,False
2275,False
3199,False
2753,False
2660,False
3788,False
2121,False
3450,False
3719,False
2783,False
2568,False
