ix,goal_cost,intv_cost
12973,1.0,1.1
19097,1.0,0.1
15391,1.0,0.7
18195,1.0,0.8
13227,1.0,0.7
12842,1.0,0.9
17654,1.0,1.0
14933,1.0,0.1
14821,1.0,0.9
13981,1.0,0.9
11492,1.0,0.4
14865,1.0,0.6
11367,1.0,0.6
10497,1.0,0.3
13628,1.0,0.9
17413,1.0,0.5
11136,1.0,0.1
19886,1.0,0.1
14686,1.0,1.0
14107,1.0,0.4
10245,1.0,0.8
15227,1.0,0.9
14057,1.0,0.7
18556,1.0,0.2
10897,1.0,0.4
15462,1.0,0.9
18176,1.0,0.9
15947,1.0,0.2
16117,1.0,0.1
12932,1.0,0.5
12180,1.0,0.6
14791,1.0,1.1
17959,1.0,0.1
19821,1.0,0.5
13573,1.0,0.2
18141,1.0,0.4
11509,1.0,0.2
12227,1.0,0.9
13480,1.0,0.5
17587,1.0,0.8
11920,1.0,1.0
13706,1.0,0.6
13784,1.0,0.6
12552,1.0,0.5
18715,1.0,0.1
12365,1.0,1.0
10345,1.0,0.7
11569,1.0,0.2
10128,1.0,1.0
17311,1.0,0.7
16307,1.0,0.4
11320,1.0,0.6
19903,1.0,0.2
11778,1.0,0.4
12357,1.0,0.3
18253,1.0,0.2
16839,1.0,0.3
13526,1.0,0.1
11342,1.0,0.1
15361,1.0,1.0
10756,1.0,0.7
11047,1.0,0.9
17529,1.0,0.3
18209,1.0,0.7
16680,1.0,0.2
16667,1.0,0.6
15373,1.0,0.3
10377,1.0,0.3
15083,1.0,0.3
12644,1.0,0.8
14839,1.0,0.9
14631,1.0,0.3
16464,1.0,0.9
17644,1.0,0.4
17409,1.0,0.2
19157,1.0,0.8
12538,1.0,1.0
15691,1.0,0.2
19668,1.0,0.6
15014,1.0,0.9
11463,1.0,0.8
11365,1.0,0.5
15333,1.0,0.1
13619,1.0,0.1
17441,1.0,0.7
16097,1.0,1.0
16222,1.0,0.3
11055,1.0,0.7999999999999999
12295,1.0,0.8
14103,1.0,0.4
16125,1.0,0.2
15690,1.0,0.6
14822,1.0,0.5
15634,1.0,0.8
18207,1.0,0.3
11218,1.0,0.1
14098,1.0,0.6
14291,1.0,0.3
19068,1.0,0.4
12166,1.0,0.4
10542,1.0,0.5
10809,1.0,0.6
13957,1.0,0.4
13603,1.0,0.5
12599,1.0,0.1
18291,1.0,0.7999999999999999
13415,1.0,0.9
13174,1.0,0.6
10908,1.0,0.3
13176,1.0,0.9
11881,1.0,1.0
11543,1.0,1.0
10552,1.0,0.2
11398,1.0,0.9
17069,1.0,0.4
11876,1.0,0.3
14301,1.0,0.4
14892,1.0,0.2
13762,1.0,0.2
17358,1.0,1.0
11555,1.0,0.7
18896,1.0,0.5
15305,1.0,0.4
17471,1.0,1.0
10026,1.0,0.4
12682,1.0,0.6
17194,1.0,0.5
15470,1.0,0.7
16495,1.0,0.7
11913,1.0,0.4
16075,1.0,0.7
17794,1.0,1.0
15644,1.0,0.3
16029,1.0,0.7
17973,1.0,0.3
17719,1.0,0.5
18643,1.0,1.0
11774,1.0,1.0
12210,1.0,0.3
19000,1.0,0.6
12173,1.0,0.3
16409,1.0,0.7
19529,1.0,0.5
10744,1.0,1.0
15855,1.0,0.4
11626,1.0,0.7
12741,1.0,0.7
13328,1.0,0.6
15097,1.0,0.8
15200,1.0,0.9
12724,1.0,0.1
15575,1.0,0.2
19035,1.0,0.2
11078,1.0,0.1
13294,1.0,0.7
13458,1.0,0.2
17748,1.0,0.1
13366,1.0,1.0
15767,1.0,0.6
17749,1.0,0.2
13298,1.0,0.6
15164,1.0,0.2
15983,1.0,0.1
14707,1.0,0.4
18592,1.0,0.4
15721,1.0,0.2
12954,1.0,0.7
15961,1.0,0.4
17390,1.0,0.9
17349,1.0,0.3
18325,1.0,1.0
17522,1.0,0.2
11722,1.0,0.3
11673,1.0,0.2
10202,1.0,0.4
14374,1.0,0.9
11912,1.0,1.0
17050,1.0,0.3
11423,1.0,0.7
19257,1.0,0.9
18582,1.0,0.30000000000000004
14105,1.0,0.4
19176,1.0,0.2
10132,1.0,1.0
19293,1.0,0.9
13115,1.0,0.5
17915,1.0,0.7
19086,1.0,0.4
19188,1.0,1.0
17242,1.0,0.2
19852,1.0,0.3
19066,1.0,0.1
12606,1.0,0.3
10251,1.0,0.2
18163,1.0,0.1
15713,1.0,0.8
10447,1.0,0.5
14442,1.0,0.6
12181,1.0,0.7
12326,1.0,0.7999999999999999
