,u_years_experience,u_degree,u_senior-level_skill,u_nr_commits,u_nr_languages,u_nr_stars
2000,2.0,1.0,0.6445509,2.0,2.0,8.0
2001,2.0,0.0,0.87457,3.0,2.0,3.0
2002,2.0,1.0,0.22152972,5.0,2.0,7.0
2003,1.0,2.0,0.33960903,7.0,6.0,10.0
2004,5.0,0.0,0.51312053,2.0,0.0,1.0
2005,6.0,1.0,0.24490476,3.0,14.0,3.0
2006,2.0,2.0,0.784899,2.0,3.0,1.0
2007,3.0,2.0,0.38127506,2.0,2.0,3.0
2008,3.0,0.0,0.536929,1.0,1.0,2.0
2009,3.0,0.0,0.8977058,8.0,1.0,1.0
2010,8.0,2.0,0.29267812,2.0,4.0,1.0
2011,2.0,2.0,0.33478296,6.0,2.0,4.0
2012,1.0,0.0,0.76206565,4.0,1.0,8.0
2013,4.0,0.0,0.87540793,5.0,3.0,5.0
2014,1.0,0.0,0.1899718,6.0,1.0,7.0
2015,3.0,0.0,0.7590525,1.0,8.0,1.0
2016,6.0,0.0,0.8502469,3.0,1.0,0.0
2017,9.0,0.0,0.4480852,2.0,1.0,3.0
2018,4.0,1.0,0.8118752,4.0,0.0,3.0
2019,1.0,3.0,0.33616316,5.0,6.0,4.0
2020,6.0,3.0,0.4489348,2.0,5.0,2.0
2021,6.0,2.0,0.15572941,5.0,6.0,0.0
2022,2.0,0.0,0.9700892,4.0,1.0,2.0
2023,2.0,2.0,0.25497365,6.0,0.0,3.0
2024,2.0,3.0,0.8556473,3.0,0.0,6.0
2025,5.0,2.0,0.97126377,7.0,2.0,2.0
2026,1.0,1.0,0.18771696,4.0,12.0,5.0
2027,9.0,2.0,0.21177757,2.0,0.0,2.0
2028,4.0,2.0,0.6869831,3.0,1.0,3.0
2029,3.0,3.0,0.32275987,4.0,1.0,14.0
2030,1.0,0.0,0.71197176,1.0,2.0,6.0
2031,5.0,1.0,0.1752609,5.0,2.0,9.0
2032,1.0,2.0,0.17357528,6.0,7.0,1.0
2033,2.0,3.0,0.76444757,2.0,0.0,1.0
2034,6.0,0.0,0.79006565,4.0,7.0,6.0
2035,0.0,0.0,0.9816617,3.0,1.0,3.0
2036,3.0,1.0,0.7409829,5.0,2.0,4.0
2037,12.0,2.0,0.56253767,5.0,7.0,5.0
2038,9.0,1.0,0.2887112,3.0,7.0,1.0
2039,5.0,0.0,0.5325717,9.0,0.0,1.0
2040,6.0,0.0,0.42737103,5.0,5.0,2.0
2041,3.0,2.0,0.021394968,4.0,2.0,7.0
2042,4.0,2.0,0.5988108,1.0,2.0,11.0
2043,3.0,2.0,0.18145823,4.0,5.0,4.0
2044,1.0,1.0,0.80807436,4.0,2.0,3.0
2045,3.0,0.0,0.9417553,2.0,7.0,6.0
2046,2.0,2.0,0.23140311,3.0,2.0,3.0
2047,2.0,1.0,0.81935334,4.0,2.0,2.0
2048,7.0,3.0,0.50889194,6.0,1.0,3.0
2049,1.0,2.0,0.50144947,2.0,1.0,6.0
2050,8.0,1.0,0.15329862,5.0,1.0,3.0
2051,3.0,2.0,0.4760927,5.0,6.0,7.0
2052,2.0,2.0,0.8264257,1.0,10.0,0.0
2053,3.0,1.0,0.5440129,5.0,0.0,8.0
2054,2.0,0.0,0.42176425,2.0,1.0,2.0
2055,5.0,0.0,0.78122437,10.0,13.0,3.0
2056,3.0,2.0,0.530578,7.0,1.0,0.0
2057,3.0,0.0,0.9481224,4.0,6.0,1.0
2058,3.0,2.0,0.80228126,2.0,5.0,5.0
2059,0.0,3.0,0.9343947,3.0,0.0,1.0
2060,8.0,2.0,0.102152586,2.0,1.0,6.0
2061,3.0,0.0,0.053331375,4.0,0.0,1.0
2062,3.0,0.0,0.3810978,6.0,1.0,1.0
