,senior-level_skill
2449,0.0
2443,0.0
2640,0.0
2499,0.0
2692,0.0
3031,0.0
3544,0.0
3640,0.0
3673,0.0
2525,0.0
2783,0.0
2391,0.0
2226,0.0
2596,0.0
3415,0.0
3678,0.0
3952,0.0
3809,0.0
3502,0.0
2840,0.0
3589,0.0
3737,0.0
3209,0.0
3238,0.0
3113,0.0
3682,0.0
3447,0.0
2318,0.0
3016,0.0
2605,0.0
2793,0.0
3204,0.0
2479,0.0
3060,0.0
2378,0.0
2011,0.0
3292,0.0
3474,0.0
2229,0.0
3306,0.0
2327,0.0
3479,0.0
3569,0.0
3049,0.0
3323,0.0
3135,0.0
3371,0.0
2867,0.0
3155,0.0
3526,0.0
3433,0.0
2321,0.0
3936,0.0
3082,0.0
2542,0.0
3829,0.0
2814,0.0
3099,0.0
3220,0.0
2981,0.0
2863,0.0
3192,0.0
3858,0.0
3990,0.0
2959,0.0
2222,0.0
3229,0.0
2669,0.0
2244,0.0
3824,0.0
2352,0.0
2509,0.0
2993,0.0
2962,0.0
3608,0.0
2623,0.0
3307,0.0
3059,0.0
3179,0.0
2785,0.0
3901,0.0
3718,0.0
3761,0.0
3421,0.0
2255,0.0
2205,0.0
3622,0.0
3403,0.0
3337,0.0
3890,0.0
2829,0.0
3931,0.0
3895,0.0
3551,0.0
3493,0.0
2440,0.0
3004,0.0
2742,0.0
2098,0.0
3915,0.0
2944,0.0
2096,0.0
2522,0.0
2357,0.0
2930,1.0
3208,0.0
3254,0.0
2231,0.0
2423,0.0
2903,0.0
2900,0.0
2290,0.0
2844,0.0
3050,0.0
2133,0.0
3978,0.0
3537,0.0
2125,0.0
2896,0.0
3265,0.0
2973,0.0
3321,0.0
2388,0.0
2801,0.0
2462,0.0
3505,0.0
3961,0.0
3981,0.0
2854,0.0
2563,0.0
3470,0.0
2992,0.0
3465,0.0
3484,0.0
2232,0.0
2951,0.0
2590,0.0
2822,0.0
2681,0.0
2065,0.0
3621,0.0
3641,0.0
2559,0.0
2936,0.0
2740,0.0
3636,0.0
2650,0.0
3787,0.0
3906,0.0
2766,0.0
2408,0.0
3244,0.0
2375,0.0
2696,0.0
2200,0.0
2106,0.0
3360,0.0
3420,0.0
2634,0.0
3557,0.0
3784,0.0
3708,0.0
3637,0.0
3234,0.0
3003,0.0
3498,0.0
2963,0.0
3347,0.0
2104,0.0
3645,0.0
2049,0.0
3404,0.0
2760,0.0
3962,0.0
2249,0.0
2092,0.0
2904,0.0
2931,0.0
2081,0.0
3835,0.0
3036,0.0
2452,0.0
3624,0.0
2282,0.0
2674,0.0
2809,0.0
2976,0.0
3773,0.0
3614,0.0
2631,0.0
2108,0.0
2184,0.0
2277,0.0
2077,0.0
3666,0.0
2116,0.0
3290,0.0
3137,0.0
2552,0.0
3940,0.0
