,years_experience,degree,nr_commits,nr_languages,nr_stars
0,3.0,1.0,3034.0,11.0,11.0
1,3.0,0.0,31.0,5.0,2.0
2,0.0,2.0,7.0,2.0,7.0
3,4.0,2.0,4041.0,7.0,12.0
4,3.0,1.0,3033.0,4.0,16.0
5,3.0,2.0,3032.0,3.0,14.0
6,1.0,2.0,15.0,6.0,5.0
7,1.0,0.0,17.0,3.0,4.0
8,3.0,0.0,39.0,6.0,6.0
9,1.0,0.0,12.0,3.0,2.0
10,8.0,0.0,8082.0,1.0,15.0
11,2.0,0.0,25.0,2.0,4.0
12,5.0,0.0,5054.0,3.0,12.0
13,4.0,0.0,46.0,0.0,3.0
14,3.0,2.0,3035.0,9.0,12.0
15,2.0,2.0,2025.0,3.0,14.0
16,2.0,0.0,2024.0,3.0,11.0
17,3.0,0.0,35.0,2.0,4.0
18,2.0,0.0,30.0,2.0,4.0
19,3.0,0.0,35.0,4.0,2.0
20,4.0,2.0,4041.0,10.0,17.0
21,2.0,2.0,2023.0,5.0,15.0
22,3.0,0.0,36.0,0.0,4.0
23,0.0,0.0,8.0,4.0,9.0
24,1.0,0.0,14.0,9.0,2.0
25,1.0,2.0,1012.0,3.0,15.0
26,2.0,2.0,2025.0,6.0,13.0
27,8.0,3.0,8085.0,6.0,11.0
28,2.0,0.0,24.0,0.0,7.0
29,8.0,0.0,8086.0,6.0,14.0
30,5.0,3.0,5053.0,3.0,16.0
31,3.0,1.0,3037.0,3.0,15.0
32,4.0,2.0,4041.0,4.0,12.0
33,6.0,0.0,6061.0,7.0,11.0
34,3.0,3.0,3034.0,11.0,10.0
35,1.0,0.0,13.0,3.0,11.0
36,4.0,0.0,4044.0,4.0,15.0
37,5.0,1.0,5056.0,1.0,13.0
38,3.0,2.0,3034.0,6.0,12.0
39,2.0,0.0,22.0,2.0,2.0
40,4.0,0.0,42.0,5.0,6.0
41,2.0,3.0,2024.0,5.0,12.0
42,4.0,0.0,4042.0,6.0,19.0
43,0.0,0.0,4.0,3.0,7.0
44,4.0,0.0,4044.0,9.0,15.0
45,3.0,0.0,32.0,9.0,3.0
46,3.0,2.0,3032.0,5.0,11.0
47,0.0,1.0,2.0,4.0,8.0
48,2.0,0.0,27.0,1.0,1.0
49,4.0,1.0,4040.0,3.0,14.0
50,2.0,0.0,25.0,2.0,6.0
51,1.0,0.0,13.0,2.0,7.0
52,2.0,1.0,2020.0,9.0,12.0
53,2.0,2.0,26.0,2.0,1.0
54,3.0,2.0,3036.0,2.0,12.0
55,7.0,0.0,7074.0,16.0,14.0
56,2.0,2.0,2021.0,14.0,15.0
57,4.0,0.0,4045.0,10.0,20.0
58,2.0,1.0,2021.0,2.0,14.0
59,4.0,2.0,4048.0,5.0,12.0
60,1.0,2.0,1014.0,6.0,14.0
61,4.0,1.0,4041.0,3.0,13.0
62,0.0,1.0,4.0,8.0,5.0
63,2.0,0.0,21.0,2.0,1.0
64,7.0,2.0,7075.0,1.0,11.0
65,2.0,0.0,24.0,10.0,11.0
66,3.0,3.0,3034.0,7.0,12.0
67,3.0,3.0,3031.0,5.0,11.0
68,3.0,0.0,33.0,1.0,2.0
69,5.0,0.0,5052.0,8.0,10.0
70,4.0,1.0,4045.0,5.0,11.0
71,1.0,2.0,11.0,3.0,6.0
72,2.0,0.0,23.0,2.0,0.0
73,2.0,2.0,2022.0,8.0,17.0
74,5.0,2.0,5054.0,2.0,12.0
75,3.0,1.0,3033.0,4.0,14.0
76,3.0,2.0,3032.0,10.0,16.0
77,0.0,0.0,6.0,3.0,1.0
78,4.0,1.0,4043.0,1.0,13.0
79,2.0,1.0,2025.0,6.0,14.0
80,3.0,0.0,3033.0,5.0,12.0
81,3.0,2.0,3031.0,3.0,18.0
82,6.0,0.0,6065.0,3.0,17.0
83,3.0,3.0,3034.0,4.0,13.0
84,5.0,2.0,5053.0,2.0,12.0
85,4.0,0.0,4044.0,2.0,13.0
86,8.0,1.0,8084.0,11.0,13.0
87,6.0,2.0,6063.0,9.0,15.0
88,5.0,2.0,5053.0,5.0,14.0
89,2.0,3.0,2021.0,2.0,13.0
90,2.0,1.0,2026.0,5.0,11.0
91,7.0,0.0,7075.0,11.0,13.0
92,8.0,2.0,8083.0,4.0,12.0
93,4.0,0.0,4046.0,3.0,13.0
94,3.0,1.0,3035.0,3.0,12.0
95,1.0,1.0,14.0,2.0,4.0
96,3.0,0.0,3031.0,1.0,11.0
97,8.0,1.0,8084.0,4.0,13.0
98,4.0,2.0,4044.0,4.0,13.0
99,1.0,2.0,1013.0,1.0,10.0
100,4.0,2.0,4049.0,3.0,13.0
101,4.0,1.0,4043.0,1.0,14.0
102,1.0,3.0,1017.0,5.0,13.0
103,2.0,2.0,2025.0,5.0,10.0
104,4.0,0.0,4042.0,9.0,14.0
105,2.0,0.0,21.0,1.0,1.0
106,1.0,2.0,15.0,7.0,7.0
107,2.0,0.0,23.0,5.0,1.0
108,1.0,1.0,12.0,10.0,2.0
109,8.0,1.0,8085.0,4.0,16.0
110,7.0,3.0,7074.0,6.0,14.0
111,1.0,0.0,12.0,2.0,4.0
112,4.0,0.0,4043.0,8.0,12.0
113,2.0,2.0,2023.0,4.0,16.0
114,3.0,0.0,3037.0,2.0,15.0
115,3.0,1.0,3032.0,3.0,12.0
116,4.0,1.0,4043.0,14.0,14.0
117,4.0,0.0,4044.0,13.0,15.0
