,u_x1,u_x2,u_x3,u_y
2000,0.926275,1.7566509,0.13180782,0.07994914
2001,-0.55537164,-0.36261404,-0.028599322,0.22541249
2002,2.0313447,-0.33359787,-0.091404796,0.79366124
2003,-1.3079926,-0.6231539,-0.06214092,0.07292032
2004,-0.97697616,0.33663514,0.1572284,0.23604095
2005,0.18537153,-0.5124774,0.03211656,0.5364882
2006,1.5014371,1.2407504,0.0005715509,0.6015692
2007,0.077768065,-0.62496084,0.09908384,0.026213408
2008,0.23103714,0.48120877,-0.23256813,0.47643447
2009,0.12649712,2.662669,-0.056355577,0.59926605
2010,-0.91460073,0.172884,-0.14039567,0.14687586
2011,-0.10741107,-0.8300889,0.10580131,0.1520406
2012,-0.05566172,0.37867305,0.01604037,0.4188223
2013,0.38946852,-0.44685668,-0.06803828,0.11867118
2014,2.6710947,-0.31697735,0.03886495,0.22605073
2015,0.25549355,0.35583162,-0.025275225,0.3591913
2016,0.7366113,0.3818434,0.11504334,0.1142807
2017,-1.1119777,0.084755264,0.14371817,0.06590998
2018,0.08781602,0.39226198,-0.2965221,0.59086037
2019,-1.5580324,-0.23656067,-0.12639391,0.9628897
2020,-0.73932695,-1.0899034,-0.023876362,0.41862953
2021,0.4636724,-0.025281033,0.10272032,0.8954365
2022,1.8598521,0.7796779,0.0045624976,0.97859216
2023,0.30509582,1.1451463,-0.05616799,0.44141984
2024,-0.44093862,0.8048169,0.09255153,0.77862525
2025,-0.6597177,2.079345,0.029863829,0.3271854
2026,-0.35229468,0.50979877,-0.02064796,0.22110283
2027,1.3446567,1.331843,-0.19186793,0.40210712
2028,-0.5487857,-0.22092444,0.05098951,0.6295042
2029,-0.5925614,1.3773896,0.026639154,0.5312015
2030,1.1031874,1.4706783,0.13678883,0.20481646
2031,-0.4394453,-0.38244694,-0.053714048,0.10522342
2032,0.021232061,-0.37129888,0.124405086,0.1768732
2033,-0.8625318,0.19793007,0.18816027,0.5254934
2034,0.11337262,1.9488937,0.1768802,0.21106756
2035,1.9135449,1.020015,0.15960106,0.4411446
2036,-1.6068821,-1.3967136,0.14816646,0.1666429
2037,0.2277282,0.73760295,-0.13429528,0.8306149
2038,-0.4316975,0.18882902,-0.099847116,0.8065114
2039,-0.53784513,0.98107845,0.07373672,0.6581402
2040,-0.23123094,-1.8107147,-0.060179677,0.43764782
2041,-1.9795583,0.8940766,0.060120113,0.12833083
2042,-0.28114888,1.2939847,-0.08995037,0.58338904
2043,-0.50121576,0.06723859,-0.042544253,0.22019434
2044,2.323945,-0.048596237,-0.10246047,0.6596638
2045,-0.88927513,0.25602183,0.09982126,0.8196976
2046,-0.4028935,-0.0045780605,-0.1375069,0.14097571
2047,0.94806856,-1.7597507,0.12453884,0.49535573
2048,-0.6998217,0.89629006,-0.28361565,0.53952897
2049,0.82194287,-0.9038883,0.050248545,0.8015307
2050,1.4610572,0.21793833,0.16114482,0.62948835
2051,0.08850027,0.51951957,-0.056614317,0.006069422
2052,-0.41586918,-1.9512978,-0.13550991,0.36652088
2053,2.4781795,0.9019008,0.030166347,0.3863485
2054,-0.2132142,-0.8901887,0.10880989,0.24820042
2055,-0.7044059,-0.94061726,-0.0012912307,0.882174
2056,0.32347924,-0.3661007,0.13516432,0.25615
2057,3.0308132,0.25341913,0.079424724,0.512813
2058,0.83152765,0.6906643,-0.048356842,0.17954218
2059,-0.8896187,0.006549214,0.16873094,0.14958394
2060,-1.2198919,0.6042677,-0.03933286,0.20777225
2061,0.56981915,-1.5815955,-0.11662984,0.5851966
2062,0.9059685,-0.8003855,-0.0073304377,0.17883551
2063,0.026625397,0.37443185,0.15824398,0.4062847
2064,0.58770627,0.23779202,-0.18470311,0.8691045
2065,1.7121788,-2.3165872,-0.035089668,0.11793363
2066,-0.44249782,-0.51047146,0.011142074,0.8794639
2067,0.65088254,-0.65868133,-0.069260135,0.93450034
2068,-0.49490118,-1.8011805,0.042084035,0.3496853
2069,0.11222267,-0.058139607,0.014451432,0.26698804
2070,-0.67045575,-0.18106826,-0.0697385,0.14765048
2071,0.26500013,-0.18203032,0.1262687,0.109241486
2072,-0.123353824,-0.31742448,-0.028474955,0.6909566
2073,-0.41842282,0.9543248,-0.17364027,0.06295872
2074,0.3810834,0.707262,0.10114404,0.33795
2075,-1.0842001,-1.5755427,-0.025286084,0.50243413
2076,-0.36034477,-0.2040983,-0.006239077,0.92931664
2077,-1.5197458,1.6746876,-0.059546202,0.21602452
2078,0.24426775,1.1472142,0.0236854,0.70887125
2079,-0.07971114,-1.2412908,0.06166177,0.38593745
2080,0.14769338,2.8155015,0.045146246,0.32923925
2081,0.047189154,0.78690034,-0.15266846,0.82848155
2082,0.67203546,-1.3079582,-0.06593832,0.048131466
2083,-0.60305965,-1.0214652,0.026860932,0.97668135
2084,0.6704873,0.1626061,-0.14915477,0.1639111
2085,1.006257,0.975825,0.033599865,0.16118443
2086,1.2763753,-0.5524879,0.045026504,0.8957927
2087,-0.74693394,-1.3371656,-0.00032253223,0.22150302
2088,1.6299913,-0.5234943,0.15014713,0.7357236
2089,-0.07698388,-0.7901987,-0.0911969,0.57348526
2090,-0.75083303,1.5157877,0.14801519,0.33610117
2091,-0.017594665,-1.3512913,-0.013463402,0.81141233
2092,-1.0541247,1.0959954,0.16416162,0.54701304
2093,-0.48186558,-0.14806935,-0.12774248,0.7301823
2094,-1.1634233,-1.2556593,0.16664074,0.74211705
2095,2.2434406,1.3582827,-0.052162345,0.9119246
2096,0.4294841,0.48702365,0.018064102,0.7358986
2097,0.5467541,-0.45165554,0.014233458,0.8463763
2098,-0.21400079,-0.15216053,-0.064487755,0.5242176
2099,1.510952,1.0943935,0.005312628,0.65161026
2100,-1.7337531,0.3271278,0.09773486,0.047910094
2101,1.65961,0.45414475,0.057385888,0.8387928
2102,0.3979671,-1.6001801,-0.16609113,0.6356913
2103,1.1245285,-1.6827475,-0.075022124,0.05465722
2104,1.7994497,-0.55338234,0.07656676,0.97011364
2105,0.9295279,-1.2045189,0.0988179,0.86715686
2106,0.20652705,0.57062703,-0.0014279805,0.21813118
2107,-0.22645621,1.8846135,0.16953708,0.16195858
2108,-1.1730254,-0.22229178,0.01292971,0.46837485
2109,-1.3464525,-0.49061,0.063541494,0.08921182
2110,-0.48089895,0.39571765,-0.1945965,0.022425413
2111,0.78450316,-0.9045215,-0.13992074,0.16779184
2112,0.07648654,-0.30316347,-0.011773279,0.13505995
2113,-0.9922349,0.59973323,-0.00045846342,0.8226776
2114,-1.1040529,1.3419756,-0.11814064,0.9285178
2115,1.20529,1.1977315,0.07089784,0.90804935
2116,0.79911804,0.55337036,0.031215055,0.63578033
2117,-1.452043,0.4635862,-0.068121724,0.6762134
2118,-0.6834107,1.0194762,-0.007631616,0.5245199
2119,1.2924029,-0.28961256,-0.03767622,0.18542874
2120,1.1162283,0.443867,-0.0366264,0.57687354
2121,0.37723204,1.3134757,-0.0067435214,0.4644133
2122,0.3957283,-0.105787985,-0.09553186,0.5824388
2123,0.5265366,0.18752179,-0.055839926,0.17615664
2124,-1.5293686,-0.14509907,-0.007881879,0.1572268
2125,0.64737105,-0.52830154,0.09972959,0.33175707
2126,-0.4607682,1.2814395,-0.06371189,0.031962276
2127,0.33595377,-0.08398173,-0.022242812,0.43623245
2128,-1.9036419,2.0915084,0.014566334,0.2314105
2129,0.13486062,-0.5132541,0.015919069,0.79382753
2130,0.6366693,-0.6884329,-0.0024412114,0.9696666
2131,0.99655676,-1.1573328,0.012466415,0.24453235
2132,-0.32337865,0.6511887,0.10638332,0.8603382
2133,0.31958148,0.9572107,0.050546225,0.9074873
2134,-2.3554478,-0.11160399,-0.04200718,0.7010784
2135,-1.531081,1.9893594,0.1633294,0.9691577
2136,-0.1613144,0.13569324,-0.12269916,0.59380066
2137,-1.1576073,-0.9167065,0.08722969,0.09036231
2138,2.0741782,0.17521513,-0.0185738,0.47703862
2139,1.3086371,-0.02292809,0.044852525,0.8609321
2140,1.0849515,0.12564413,-0.043426614,0.0890975
2141,-0.62765884,-0.7866445,-0.09490022,0.031174183
2142,-0.07947613,-0.14954408,0.054808326,0.47842503
2143,1.7836695,-0.5676516,-0.05530606,0.8361616
2144,1.403933,0.31498918,-0.022622569,0.057237983
2145,-1.7195178,-0.7266554,0.13557082,0.7542603
2146,-0.8809654,1.5766577,-0.24550183,0.8416195
2147,-0.8306128,1.7776384,-0.031251024,0.05934322
2148,1.0848252,-1.142113,-0.19207619,0.3361436
2149,-0.30543783,-1.0021672,0.04222688,0.46786678
2150,0.45108828,1.1830438,-0.004569841,0.32814705
2151,0.48033097,0.95663875,0.016944213,0.99460876
2152,0.2203043,0.013774311,0.06896352,0.08597052
2153,-0.26444757,-0.721204,-0.0051023215,0.6385385
2154,-0.2250091,0.9966814,-0.0072440314,0.6136811
2155,0.13962081,0.4312966,0.108442366,0.80913997
2156,1.630262,0.30366486,0.014301682,0.06907344
2157,-2.031188,1.2602327,-0.113768816,0.330961
2158,-0.501006,0.07855726,-0.14690743,0.19454801
2159,0.17733958,-0.45514795,0.10614468,0.3995744
2160,0.551194,0.22687608,-0.1260948,0.85655653
2161,-0.92782,-0.7314024,0.017765222,0.52222943
2162,0.9126406,0.36931747,-0.024450958,0.16951144
2163,1.3819771,0.4206102,-0.09596029,0.282094
2164,-1.185731,-0.300724,-0.05699311,0.040445566
2165,-0.32467613,-0.7419843,-0.08521128,0.14169908
2166,-1.699408,0.017792959,0.051453616,0.9840008
2167,0.25053513,-0.631301,0.19137464,0.32255888
2168,-0.38821566,-0.68718255,-0.1696639,0.82292616
2169,-0.71910423,-0.7689676,0.15461649,0.90545547
2170,0.7081813,1.8711171,0.056432914,0.7697315
2171,-0.32407832,2.3027382,-0.15801339,0.26289105
2172,-1.2761098,0.37678093,-0.17256494,0.8336916
2173,-0.46896908,-1.1055888,-0.003430804,0.30509102
2174,0.7373335,-1.1498264,0.030040814,0.15117979
2175,0.46839157,0.23151715,0.039768122,0.6580988
2176,1.2858682,1.7765963,0.05382794,0.7693409
2177,-1.4979115,-0.1476748,0.048319854,0.20674813
2178,0.38132474,-0.25508314,-0.050360408,0.8147168
2179,-1.4671397,0.3629547,0.09322493,0.89173925
2180,0.6008331,-0.67643344,0.055374652,0.0029574633
2181,-0.7445584,-0.2809854,-0.1029009,0.20970786
2182,0.104816996,-2.413287,0.084144786,0.95544124
2183,0.051102657,1.0595219,-0.042195212,0.78865874
2184,0.23432158,1.5547184,0.14402688,0.18661273
2185,-0.09502644,0.35063913,0.13274634,0.18913352
2186,-0.57900876,0.80185354,-0.037774175,0.9507227
2187,-1.088238,0.42511362,0.04497158,0.8094127
2188,0.29133636,1.0819985,0.020824594,0.4236822
2189,-1.3705453,-0.43485662,-0.12617888,0.40498924
2190,-1.5860807,1.2949839,-0.17492877,0.65053904
2191,-0.0068544582,-0.13936087,0.0071945833,0.42033768
2192,0.6242209,-0.5545476,0.05606192,0.19907844
2193,0.5188976,0.99060917,-0.003078316,0.88706434
2194,0.0055093244,0.25831324,0.050600495,0.6004362
2195,0.58929944,-1.4700986,0.08368039,0.7021383
2196,-0.10116757,1.8055731,0.105465226,0.833171
2197,-1.293513,0.51335794,0.14992665,0.1714952
2198,0.20243531,-1.8433355,-0.0629162,0.13368261
2199,0.7195971,0.07895712,-0.09075031,0.9526746
2200,0.61842483,-0.13842076,-0.06109595,0.7851856
2201,-0.11913596,0.38082668,-0.011393397,0.4228456
2202,-0.988225,0.74392784,-0.041445367,0.49046326
2203,-0.23402256,1.994998,0.10100255,0.93234944
2204,0.43791893,-0.29394203,-0.13197392,0.28043973
2205,-0.5571335,0.20011604,-0.0101451995,0.97463775
2206,-0.3572704,-0.49403137,0.1415722,0.115810156
2207,0.18376304,-0.10936571,0.20844391,0.7454982
2208,-0.5175967,2.1541343,-0.09985345,0.78108346
2209,1.6623487,-0.83116823,-0.12996191,0.45154643
2210,-0.99574965,0.6504519,-0.10724826,0.80817163
2211,0.6609394,-0.2469438,-0.009223618,0.81566477
2212,0.65489334,1.5623078,0.09243141,0.03434515
2213,-0.58423954,-0.7307325,0.0135980025,0.087225795
2214,0.012711339,0.23450646,0.20316036,0.8208027
2215,-0.7466295,-2.8009753,-0.14124082,0.29158807
2216,-0.22719206,1.176243,-0.110383645,0.24919546
2217,-2.2305188,0.80728555,-0.14666314,0.09619272
2218,0.27582425,0.6246418,-0.05979824,0.23965788
2219,-1.1034243,-0.6356268,-0.019955924,0.02551961
2220,0.19697334,-0.17541707,-0.097102575,0.6679157
2221,1.1911819,-0.18286677,-0.0636956,0.3094697
2222,1.6564089,-1.4934579,-0.06268756,0.82771444
2223,0.7542299,-1.2582059,0.05815164,0.3797264
