,senior-level_skill
2293,0.0
2919,0.0
2987,0.0
3423,0.0
2348,0.0
2318,0.0
3059,0.0
3810,0.0
3737,0.0
3975,0.0
2251,0.0
3824,0.0
2512,0.0
2560,0.0
2153,0.0
3382,0.0
3420,0.0
3467,0.0
3124,0.0
3147,0.0
2934,0.0
3666,0.0
3594,0.0
2640,0.0
2979,0.0
3224,0.0
2634,0.0
2644,0.0
2439,0.0
3196,0.0
3577,0.0
3178,0.0
2650,0.0
3550,0.0
3507,0.0
2867,0.0
2457,0.0
2423,0.0
3988,0.0
3588,0.0
3004,0.0
3102,0.0
2048,0.0
2212,0.0
3770,0.0
3835,0.0
3632,0.0
3886,0.0
3305,0.0
3266,0.0
3040,0.0
3321,0.0
3027,0.0
3385,0.0
3082,0.0
2865,0.0
3003,0.0
2115,0.0
3120,0.0
3716,0.0
2306,0.0
3804,0.0
3036,0.0
3560,0.0
2450,0.0
2819,0.0
2355,0.0
3869,0.0
3961,0.0
2240,0.0
3391,0.0
2186,0.0
2884,0.0
2091,0.0
2607,0.0
3652,0.0
2389,0.0
3166,0.0
2174,0.0
2635,0.0
2896,0.0
2922,0.0
3608,0.0
2829,0.0
2913,0.0
3802,0.0
3521,0.0
2785,0.0
3870,0.0
3705,0.0
2123,0.0
2231,0.0
3942,0.0
2352,0.0
2000,0.0
3229,0.0
3447,0.0
3048,0.0
3805,0.0
3205,0.0
2275,0.0
3219,0.0
3425,0.0
2840,0.0
2488,0.0
3978,0.0
3952,0.0
2496,0.0
2939,0.0
3454,0.0
3895,0.0
3679,0.0
2214,0.0
3651,0.0
2435,0.0
3963,0.0
2816,0.0
3931,0.0
2004,0.0
3015,0.0
2383,0.0
3197,0.0
3060,0.0
2104,0.0
2034,0.0
2767,0.0
3640,0.0
3381,0.0
2833,0.0
2184,0.0
3858,0.0
2944,0.0
3339,0.0
3943,0.0
3836,0.0
2426,0.0
2964,0.0
2146,0.0
3253,0.0
3247,0.0
3993,0.0
3371,0.0
3026,0.0
3265,0.0
2516,0.0
2627,0.0
3622,0.0
2106,0.0
2631,0.0
3641,0.0
2504,0.0
2931,0.0
2501,0.0
2324,0.0
3628,0.0
2277,0.0
2509,0.0
3673,0.0
2938,0.0
3380,0.0
3208,0.0
3363,0.0
2563,0.0
3200,0.0
3201,0.0
3104,0.0
2139,0.0
3384,0.0
2092,0.0
2815,0.0
2122,0.0
3049,0.0
3469,0.0
3402,0.0
3922,0.0
2801,0.0
3930,0.0
2712,0.0
2116,0.0
2526,0.0
2394,0.0
3618,0.0
2133,0.0
2077,0.0
2776,0.0
3290,0.0
3331,0.0
3218,0.0
3351,0.0
2221,0.0
3906,0.0
2024,0.0
3667,0.0
2878,0.0
2388,0.0
2211,0.0
2834,0.0
3099,0.0
2588,0.0
2814,0.0
