,h_post,h_post_individualized
11091,1.0,
19615,1.0,
17480,1.0,
16031,1.0,
11677,1.0,
11582,0.02,
11290,1.0,
11264,0.0,
18976,0.14,
10380,1.0,
18297,0.02,
16325,1.0,
15312,0.02,
15174,1.0,
17032,1.0,
12351,0.0,
19985,0.0,
18167,1.0,
15119,1.0,
11244,0.02,
13455,0.0,
14355,0.02,
12012,0.07999999999999999,
14831,1.0,
10361,1.0,
10520,0.04000000000000001,
10115,1.0,
14993,0.0,
16627,1.0,
12274,1.0,
17833,1.0,
17075,0.94,
14214,0.04000000000000001,
12110,0.0,
15725,1.0,
16480,0.04000000000000001,
16729,0.0,
16018,1.0,
13035,0.0,
18766,1.0,
19526,1.0,
19501,0.0,
11593,1.0,
12960,0.0,
18185,1.0,
16632,0.98,
14589,1.0,
16709,0.0,
12751,1.0,
13163,1.0,
11551,1.0,
17692,0.0,
14334,0.94,
18832,0.06,
16595,1.0,
13697,0.98,
10375,1.0,
15750,0.0,
12564,0.02,
12129,1.0,
15451,0.14,
10547,0.92,
12144,0.9,
12521,0.0,
13478,0.02,
19785,0.02,
16372,0.10000000000000002,
15044,0.02,
18026,1.0,
15979,0.10000000000000002,
15140,1.0,
19117,0.98,
13457,0.98,
18990,0.04000000000000001,
14032,1.0,
14415,1.0,
12522,0.10000000000000002,
11761,1.0,
18313,0.0,
18566,1.0,
18071,0.0,
12388,1.0,
18773,1.0,
17949,0.98,
15196,1.0,
10043,1.0,
12119,0.0,
11382,0.0,
16521,1.0,
18091,0.0,
12582,1.0,
13503,0.0,
18158,0.0,
17683,1.0,
13084,0.02,
16082,0.07999999999999999,
19297,1.0,
18608,0.02,
15204,0.02,
13423,0.0,
17231,1.0,
19210,1.0,
18814,1.0,
16974,0.96,
14353,0.02,
14725,1.0,
19262,1.0,
18391,0.04000000000000001,
14317,1.0,
16179,0.02,
14007,1.0,
11022,0.92,
13922,0.0,
19699,0.02,
14130,1.0,
15266,0.0,
15994,1.0,
13761,0.98,
17893,0.0,
19901,1.0,
12706,0.02,
16598,1.0,
11143,1.0,
11633,0.0,
13351,0.0,
16943,0.0,
17298,0.0,
14200,1.0,
18505,1.0,
13259,0.0,
16867,1.0,
13366,0.02,
17355,1.0,
10269,1.0,
16513,0.98,
12083,1.0,
18325,0.0,
12737,0.06,
14859,0.98,
13207,1.0,
12447,1.0,
18169,1.0,
12363,1.0,
17789,1.0,
15311,1.0,
14252,1.0,
17515,0.02,
17217,1.0,
11595,0.96,
17228,0.10000000000000002,
19850,1.0,
10073,1.0,
19957,1.0,
14837,1.0,
11980,1.0,
17108,1.0,
12237,1.0,
13878,0.04000000000000001,
19576,0.02,
13662,0.98,
15573,1.0,
18469,0.0,
14330,1.0,
17744,0.10000000000000002,
19416,1.0,
12099,0.0,
10595,0.0,
18449,0.0,
19693,0.0,
11077,0.0,
17618,1.0,
11387,1.0,
16459,1.0,
12015,1.0,
11059,0.0,
14767,1.0,
11791,0.07999999999999999,
14752,1.0,
13267,0.10000000000000002,
19071,0.0,
18817,0.0,
11430,0.02,
18495,1.0,
18464,1.0,
10276,1.0,
15370,1.0,
12720,0.10000000000000002,
11949,0.0,
13996,0.0,
15634,0.98,
17563,1.0,
11256,1.0,
19139,0.0,
16968,0.04000000000000001,
12852,0.07999999999999999,
10780,0.0,
15864,0.0,
13406,0.0,
16845,1.0,
19729,1.0,
