,x1,x2
2463,1.5,0.9
2863,1.9,1.4
3688,2.7,2.1
3406,0.3,2.0
3955,1.6,2.4
2368,1.8,3.1
2894,2.0,2.1
2628,1.0,3.1
3539,0.2,1.9
2247,1.6,1.8
3173,0.7,0.6
3176,1.8,2.4
2291,1.3,1.8
2820,2.8,1.2
2981,3.6,3.2
2599,0.2,3.7
2078,1.9,2.2
2547,2.7,3.2
3227,1.5,2.5
3849,3.0,1.7
2811,1.7,1.3
2804,0.6,2.1
2342,2.4,0.8
3869,1.5,3.0
2582,2.6,3.4
3265,1.0,2.9
2835,0.1,2.3
2255,1.5,3.7
2458,0.7,2.3
2004,1.4,4.1
2264,2.4,2.9
3454,0.8,2.8
3807,2.7,4.0
2806,0.5,4.7
2823,0.0,0.9
3379,0.5,2.5
2818,1.2,0.2
2549,1.7,-0.0
2259,1.7,1.5
3673,2.1,1.0
2624,1.6,1.9
2205,0.8,2.7
2225,2.1,2.8
3712,1.4,3.7
3705,3.0,3.5
3053,2.1,2.9
2088,1.2,3.6
3744,1.2,3.7
3197,0.9,0.7
3838,2.6,1.2
3570,1.7,1.8
3762,1.6,4.2
3554,2.1,2.3
3017,1.7,1.6
3542,0.2,1.8
2466,2.2,5.2
2941,1.7,1.7
3656,0.7,1.6
2419,2.8,1.4
2554,0.9,1.5
2065,1.5,3.0
2231,1.4,1.4
2321,1.2,0.3
2974,1.3,-0.0
3731,0.9,1.2
3047,0.7,3.1
2851,1.3,0.1
3572,2.4,2.3
3319,1.2,3.6
2944,0.8,3.6
3487,0.5,1.9
3892,0.5,1.8
3168,0.9,4.3
3662,0.5,1.1
2742,2.3,1.9
2490,-0.0,3.8
3963,0.1,4.1
2423,3.0,0.9
2174,0.4,2.3
3604,0.3,3.0
2798,0.8,2.1
2699,1.3,1.9
2828,0.7,1.5
2358,-0.0,2.0
3754,2.6,0.1
2240,1.6,1.7
3231,1.3,3.0
3044,2.9,3.1
2200,2.8,3.1
3641,2.8,1.5
2253,0.0,2.8
2120,3.6,1.9
2016,0.7,4.1
2125,0.2,1.9
2968,1.3,1.3
3335,2.7,1.7
2605,0.8,0.9
3746,0.6,2.3
2186,0.9,3.3
2671,0.7,3.5
2180,1.2,3.3
3088,0.2,1.0
3889,1.9,0.8
2319,1.6,2.1
2443,2.6,0.2
2880,2.3,2.6
2712,2.4,5.6
3111,2.1,3.1
2481,0.5,1.5
3122,0.4,2.4
2759,1.6,1.6
2966,2.2,1.3
3981,0.6,0.9
2441,1.3,1.5
2844,1.3,1.0
2158,0.7,1.0
2696,2.2,2.5
2161,1.9,2.6
2428,0.3,3.0
2432,0.9,2.7
3021,0.9,2.0
3490,4.5,4.8
3839,2.6,2.8
2127,0.6,1.8
2567,2.5,2.5
3510,0.7,2.6
3316,2.7,1.4
2483,1.1,3.0
3923,3.2,1.4
3788,0.7,1.4
2947,0.9,1.8
2094,1.7,1.4
3101,1.0,1.4
3716,0.6,3.8
2507,1.1,2.4
3879,2.6,3.8
2707,1.8,4.5
3973,1.1,4.3
3806,1.0,0.3
3594,0.1,4.2
2704,0.2,4.5
3508,0.0,1.9
3529,2.7,3.2
3428,0.9,2.9
3419,0.9,1.1
3438,0.0,1.3
3776,3.8,4.0
2361,0.4,0.5
3288,1.9,3.6
3599,1.0,2.7
2074,0.9,2.3
3948,2.0,2.6
3157,2.1,1.7
3820,-0.0,3.4
2301,4.2,2.9
2684,2.2,2.3
3482,0.7,2.0
3556,0.3,2.6
3442,2.0,1.4
3610,1.7,1.5
3766,0.5,0.7
3069,2.8,2.3
3929,1.2,1.3
3330,0.7,0.7
2160,1.9,3.1
2986,3.7,3.4
2881,1.5,1.5
3146,1.7,0.5
3943,2.5,1.3
2346,1.1,5.1
2737,2.0,2.1
3182,3.0,2.0
2499,1.9,-0.0
3620,0.3,2.2
3120,1.6,1.4
2694,3.1,3.2
2926,0.9,3.1
3334,2.5,1.8
3909,0.8,2.1
3792,1.4,3.0
3340,0.8,1.5
3110,0.6,2.7
2928,1.8,1.3
3822,2.8,3.3
2299,2.7,0.0
3577,1.3,3.8
3749,1.9,1.9
2034,0.0,0.4
3147,-0.0,2.9
3413,1.7,2.0
3216,2.7,0.9
2688,2.6,1.8
3830,1.8,1.8
2284,1.5,2.0
2182,1.8,3.2
2973,3.1,0.8
3357,0.8,0.8
3051,0.7,0.9
2559,2.5,4.9
2629,2.3,2.3
