ix,goal_cost,intv_cost
18301,1.0,1.0
19205,1.0,0.4
13027,1.0,0.9
19810,1.0,0.5
19888,1.0,0.2
15660,1.0,1.7
15331,1.0,0.9
13257,1.0,1.0
10506,1.0,0.8
10777,1.0,2.0
19726,1.0,1.0
19410,1.0,1.0
13177,1.0,0.1
16065,1.0,0.6
13250,1.0,0.6
10828,1.0,0.1
17557,1.0,0.7
14020,1.0,0.7
13951,1.0,1.0
13850,1.0,0.1
12016,1.0,0.6
11359,1.0,0.4
12322,1.0,0.8
16334,1.0,0.8
17126,1.0,1.2
14751,1.0,0.7
18197,1.0,0.8
15653,1.0,1.0
10473,1.0,0.5
17588,1.0,1.0
18214,1.0,0.1
15496,1.0,0.5
19464,1.0,0.4
19401,1.0,0.3
16580,1.0,1.6
18442,1.0,0.4
16105,1.0,0.2
10136,1.0,0.1
18627,1.0,1.3
10547,1.0,0.8
13122,1.0,0.8
13019,1.0,0.6
10239,1.0,0.6
19789,1.0,0.5
14348,1.0,0.9
19511,1.0,1.0
10612,1.0,0.6
17983,1.0,0.9
13265,1.0,1.7
17848,1.0,1.5
13256,1.0,0.8
16667,1.0,0.2
14319,1.0,1.0
10851,1.0,1.1
13391,1.0,1.5
17577,1.0,0.2
16956,1.0,0.3
16557,1.0,0.2
13683,1.0,0.4
13039,1.0,0.7
11636,1.0,0.6
17097,1.0,0.2
10721,1.0,1.8
11785,1.0,0.8
17216,1.0,0.2
15344,1.0,0.5
10561,1.0,0.1
11247,0.956,2.0
10189,1.0,0.4
18318,1.0,1.2
14768,1.0,0.1
19099,1.0,1.3
18062,1.0,0.7
12938,1.0,1.6
13330,1.0,0.1
19088,1.0,0.2
11855,1.0,0.4
10365,1.0,1.6
15809,1.0,0.9
17171,1.0,0.2
12711,1.0,0.2
12804,1.0,0.8
17419,1.0,0.7
14064,1.0,1.4
10711,1.0,0.8
13428,1.0,0.4
16379,1.0,1.9
19185,1.0,0.1
11994,1.0,1.3
16021,1.0,0.9
18249,1.0,0.2
15805,1.0,0.4
16028,1.0,0.1
16400,1.0,0.1
19174,1.0,0.8
18890,1.0,1.0
12603,1.0,1.0
13414,1.0,0.1
16235,1.0,1.9
17817,1.0,0.8
18790,1.0,1.0
13992,1.0,0.8
14552,1.0,0.6
19661,1.0,2.0
15499,1.0,1.6
17498,1.0,0.2
17638,1.0,0.7
15074,1.0,0.2
16318,1.0,0.7
13313,1.0,0.8
12885,1.0,1.1
10195,1.0,1.7
12775,1.0,1.8
19714,1.0,1.8
16068,1.0,0.4
13812,1.0,0.6
16664,1.0,0.2
13680,1.0,0.6
19895,1.0,0.6
11645,1.0,0.6
14519,1.0,0.1
16143,1.0,0.9
14692,1.0,0.5
12311,1.0,0.1
18527,1.0,1.3
12875,1.0,0.2
16096,1.0,1.4
15961,1.0,0.1
13421,1.0,0.8
19115,1.0,1.3
10343,1.0,1.2
18913,1.0,0.9
16106,1.0,1.0
15165,1.0,0.7
11315,1.0,1.8
13564,1.0,0.7
15612,1.0,1.9
15260,1.0,0.7
18451,1.0,1.9
17695,1.0,0.9
15851,1.0,0.5
19541,1.0,1.8
10268,1.0,0.2
16499,1.0,0.5
17859,1.0,0.7
16696,1.0,0.7
14783,1.0,2.0
16205,1.0,0.5
16344,1.0,1.6
16427,1.0,1.6
16979,1.0,1.7
16636,1.0,0.3
11591,1.0,0.3
12180,1.0,0.2
12487,1.0,0.3
18664,1.0,1.1
15824,1.0,0.9
19307,1.0,0.8
16677,1.0,1.0
16002,1.0,0.6
13512,1.0,0.2
19729,1.0,0.6
19921,1.0,1.0
12886,1.0,0.3
18673,1.0,0.6
11881,1.0,0.9
15684,1.0,0.4
10432,1.0,0.8
15142,1.0,1.0
15213,1.0,0.2
14877,1.0,0.6
16223,1.0,0.3
11623,1.0,1.1
15916,1.0,0.4
14164,1.0,0.4
16175,1.0,0.9
15338,1.0,0.4
11063,1.0,0.1
14906,1.0,0.1
16162,1.0,0.1
12634,1.0,0.6
15343,1.0,0.2
19641,1.0,0.8
17941,1.0,1.9
12574,1.0,0.6
13384,1.0,0.3
12076,1.0,0.3
13418,1.0,0.5
16704,1.0,1.0
13893,1.0,0.2
17882,1.0,0.4
14220,1.0,0.7
16341,1.0,0.2
19009,1.0,0.8
12921,1.0,1.1
12081,1.0,0.1
17699,1.0,0.7
18350,1.0,0.5
14911,1.0,0.2
12148,1.0,0.8
