,x1,x2
2378,0.4,2.6
3074,3.0,3.2
2387,2.2,3.1
2551,2.1,3.6
3776,1.5,1.1
2266,2.6,4.4
3973,2.1,1.8
2232,2.5,3.9
3775,2.0,1.8
2799,2.0,2.3
2319,2.4,3.3
3917,0.6,2.7
2419,1.7,1.9
2740,2.6,5.9
3103,1.5,1.9
3470,0.8,2.0
3554,2.5,0.7
3903,2.5,1.8
3752,1.7,3.3
3171,3.0,4.3
2177,1.2,4.9
2363,0.9,3.5
2622,3.1,6.1
2771,1.0,1.9
3219,1.0,2.0
2091,0.2,2.7
3500,0.9,1.0
2118,2.1,1.4
2029,1.3,0.8
3346,2.2,2.4
3538,0.9,2.6
2585,2.0,1.7
2537,1.7,3.7
3696,1.4,2.2
2116,1.4,1.8
3627,0.8,2.7
3423,1.7,2.3
3350,0.9,3.4
3146,0.3,3.5
2744,0.0,3.1
2701,2.7,0.1
3485,2.1,1.0
3872,0.8,3.6
3914,2.2,3.3
2204,2.3,3.4
3770,2.4,4.2
3402,2.4,2.2
3336,2.0,-0.1
2265,1.2,3.6
3509,2.3,0.7
3953,1.9,3.5
3967,2.4,2.6
3399,2.7,1.5
3328,1.7,3.3
3240,2.4,2.1
3768,2.6,3.6
2844,0.3,2.6
3832,1.5,1.9
2597,2.3,2.0
3272,1.0,3.3
2365,1.4,1.9
3176,2.2,2.3
3363,2.3,1.4
3397,1.2,1.5
2904,3.4,5.2
2991,2.1,3.8
2284,2.2,3.9
3287,0.9,2.1
2850,2.0,2.4
3704,1.8,3.9
3263,1.2,2.7
3675,0.2,4.7
3425,1.4,1.9
2306,0.8,3.1
3617,2.6,1.9
2500,0.4,3.1
2259,0.8,2.8
2481,1.4,2.1
3260,-0.0,4.6
3583,3.5,0.9
3754,1.0,2.5
2199,0.2,2.2
3632,2.2,0.7
3389,0.1,4.6
2497,1.8,0.5
2390,0.9,2.5
3829,1.2,4.7
3835,4.2,3.4
3570,1.2,3.4
2067,1.9,1.4
2527,3.7,3.9
2574,2.0,3.4
2401,0.3,2.8
2849,0.5,3.9
2449,2.5,5.0
2276,1.0,1.5
2565,2.6,2.3
3684,4.0,5.9
3795,3.3,2.6
2239,2.6,3.3
3707,2.7,4.7
3888,2.9,2.8
3268,1.7,4.6
2334,2.3,2.0
2012,2.1,2.7
2652,0.3,2.6
3972,2.3,3.6
2787,1.5,2.3
2659,2.3,1.5
2359,3.0,4.4
2450,1.9,1.0
2581,2.7,2.7
3125,1.5,3.3
3992,0.7,3.6
3178,1.1,4.9
3025,0.7,2.3
2594,2.8,2.2
3611,1.0,4.5
3239,2.5,4.0
3012,1.4,2.6
2862,2.8,1.0
3848,2.0,1.9
2287,1.5,3.3
2492,2.1,1.3
2766,1.3,3.0
2358,2.5,2.5
2634,2.3,0.5
2753,1.8,2.1
2596,1.0,2.5
2908,1.2,2.2
2731,2.5,1.7
3589,2.6,1.9
3259,1.6,2.6
3796,2.2,3.6
2329,1.6,4.2
2808,1.5,3.1
2125,2.7,5.7
3722,2.4,4.0
2324,2.7,2.1
3807,2.5,0.1
3894,2.3,2.1
2689,1.3,2.5
3022,2.1,2.7
2912,1.3,2.0
2759,1.4,2.8
2013,1.8,2.9
3995,2.0,2.8
3227,3.4,0.7
2626,0.9,3.2
2494,1.6,3.1
2737,2.4,2.7
3487,1.1,1.7
2110,1.5,4.1
2025,2.3,2.0
3703,2.6,2.1
3140,1.6,3.1
2405,1.8,2.7
3198,1.6,1.5
3633,1.8,2.6
3526,2.5,3.5
3806,1.5,1.2
2678,1.8,3.8
3285,1.1,1.5
2206,1.5,3.0
2233,1.0,3.0
2189,3.4,4.1
3588,2.0,2.0
3873,1.3,1.6
3610,3.0,4.1
3267,0.8,3.9
3323,1.3,3.6
3764,1.3,3.3
3072,1.8,1.1
3498,0.8,4.2
2625,3.0,3.0
3672,1.5,5.0
3631,2.3,2.0
2861,2.8,1.8
2878,2.1,1.8
2386,0.0,3.7
3517,2.7,3.7
2425,4.2,3.5
2079,1.3,2.1
3826,2.3,2.9
2037,2.2,1.1
3271,2.4,0.4
3431,0.9,3.0
2298,1.8,2.4
3956,2.0,3.6
2086,1.8,1.9
3536,2.4,2.7
2584,-0.0,4.0
3111,2.0,3.3
3247,2.8,3.2
3406,1.8,3.0
2561,3.2,1.8
3985,1.4,2.6
3739,1.7,2.4
3987,1.9,2.3
2755,2.5,2.1
