,u_x1,u_x2,u_y,u_x3
2000,1.4388227,-0.059714697,0.49386454,-1.1483496
2001,-0.7410143,1.3583541,0.66569686,-0.41345355
2002,1.0067723,1.1480184,0.80736876,0.51202476
2003,0.8789694,-0.57907,0.12861037,2.1434524
2004,-1.6785777,0.94225305,0.7546294,0.5003779
2005,0.90991545,-1.1253732,0.52077854,0.05279533
2006,0.32166144,1.0945626,0.019780755,0.00059800025
2007,0.32512295,-1.3265672,0.763193,0.78759736
2008,-1.4603412,-0.32968593,0.11489773,-0.54486454
2009,-0.30640477,-0.17996725,0.93426895,1.1718622
2010,0.95408773,-1.0334327,0.10241389,-0.23519926
2011,-0.89630103,0.65169895,0.69295967,-0.52070886
2012,-1.3501306,0.78454864,0.7906079,-1.4070208
2013,-0.5417074,-0.7483062,0.19690537,-1.4633492
2014,-0.048694365,1.7651336,0.0264287,0.1603574
2015,-2.339228,0.32969242,0.82758975,-1.1242882
2016,1.114473,-0.5816779,0.55492735,-0.7071628
2017,0.13747516,-0.11524568,0.2723198,-0.47442856
2018,0.59740025,1.0293406,0.20427513,0.8187998
2019,-0.89535743,-1.1392037,0.2673391,-0.9811077
2020,-0.50718874,-0.33947647,0.116224885,-0.0446171
2021,-0.5293391,0.45631504,0.69017863,0.8084795
2022,1.0959725,-0.5232986,0.88915026,0.66601086
2023,1.057233,-0.73130673,0.8614619,-0.8192734
2024,-0.35812417,0.6568908,0.69711185,-1.4747454
2025,-1.5474938,1.7346127,0.9232092,-1.0279815
2026,-0.8827345,-0.33468512,0.1791563,-0.045912586
2027,-0.08704648,-0.0828057,0.6544385,-1.7478474
2028,-0.047098666,-0.6358638,0.4050374,-0.7225406
2029,-0.034208473,0.8723233,0.6603644,-2.4160552
2030,0.22003734,-0.23262517,0.9625505,1.566697
2031,-0.2534943,0.9446867,0.14936376,0.12620525
2032,0.47683886,-0.45682025,0.11662495,2.198078
2033,0.029294547,1.6962303,0.78854203,-3.072171
2034,0.9154866,0.4686407,0.40241528,-0.9206766
2035,-0.19830018,0.44858804,0.42064,1.3079276
2036,0.31952456,-0.011746847,0.5643946,1.468327
2037,-0.3515546,0.36424062,0.75429523,-0.6904039
2038,0.16227216,-0.4319642,0.640859,1.0131227
2039,-0.30604777,-1.0651906,0.016299486,-0.6778795
2040,1.8214396,-0.481574,0.76116073,0.045410205
2041,1.8548431,-1.353123,0.14517224,0.39315438
2042,-0.6028783,0.55291206,0.9187957,0.35271075
2043,1.9883963,-1.9776963,0.6289351,-0.22616467
2044,-0.32493252,0.26065797,0.22443712,0.40642673
2045,0.8457817,-0.19741526,0.3443253,-0.64425594
2046,0.79377955,1.2005802,0.2858765,0.9456336
2047,2.7741656,0.325363,0.8672539,0.6396219
2048,-0.4028524,-0.28851214,0.8070215,1.2456168
2049,-0.07082077,-0.091473676,0.7562357,-0.28751138
2050,0.29342303,-0.06123485,0.69209373,0.8525155
2051,2.0520911,-0.79778785,0.21377969,-0.37719077
