,u_x1,u_x2,u_x3,u_y,u_x4,u_x5
2000,-0.40402547,0.023162981,0.90017396,0.47352445,-0.5463158,0.037434593
2001,0.72200894,-0.109245695,-0.11461461,0.90518224,0.24990368,-0.049648516
2002,0.06799093,-0.18366578,-1.7528133,0.5265535,1.1541952,0.06754491
2003,-1.3646545,0.09957238,-0.6907384,0.034668684,-1.5161455,-0.026263589
2004,-0.6084998,-0.11078624,1.2329011,0.16253543,-0.17226847,0.07896
2005,1.929261,0.10537666,-0.7399971,0.96984863,0.6325384,0.017009633
2006,0.09431072,-0.12130703,0.6382055,0.8282542,-0.48007357,0.12599173
2007,0.48483926,-0.0041456316,0.39143854,0.89810455,0.5920128,-0.12942818
2008,0.42690307,0.09488439,0.97018665,0.56968784,-0.94136816,0.0873123
2009,-0.56071377,-0.08104222,-0.3743615,0.04711163,-0.008753177,0.14418368
2010,-0.14269486,-0.018057315,0.6028104,0.39563453,0.8525134,-0.060934007
2011,-0.40889305,0.123329416,0.34512687,0.5736511,0.32919115,-0.07106357
2012,1.2157493,0.09350664,-1.8591709,0.38878787,-0.13536829,-0.050498754
2013,-0.16404952,-0.21981168,-0.30374482,0.91157806,1.5044085,-0.09213419
2014,0.38670674,-0.0047401697,0.36558682,0.51593554,-0.5552824,0.013010439
2015,1.7597896,0.027990459,2.2892,0.6626195,0.5380446,0.060138263
2016,0.2560712,-0.04955005,-2.3688734,0.7968675,0.6363418,0.16205822
2017,1.328299,0.08995312,-0.42546737,0.29741704,1.5251881,0.0155022815
2018,0.3807319,0.015977627,2.7079124,0.3185091,-0.60819453,0.13531779
2019,1.4511256,0.015542443,0.56691545,0.20990646,-1.4973015,-0.048539504
2020,1.1665652,-0.07699648,1.6929647,0.19737196,0.12759812,0.18471898
2021,-0.6518768,0.12451549,0.58392036,0.91430867,-0.8184174,-0.07330237
2022,-1.2433517,-0.003760847,-1.2559046,0.96150947,0.108937494,-0.0022267546
2023,0.666369,0.08895137,0.97936106,0.66831887,-0.99187666,-0.060875516
2024,0.35511547,-0.041928533,-0.6584215,0.4877391,1.5954436,-0.24359822
2025,-0.44544825,-0.010729327,0.45847544,0.65432215,0.86985946,0.06384433
2026,0.6467307,0.09355694,-0.53734726,0.62991726,-0.12806675,-0.026489446
2027,0.751223,-0.045606486,-0.28048494,0.03897178,-0.3834669,-0.0131697655
2028,0.18638057,-0.04196319,-0.054168995,0.31639564,0.012297451,0.22556491
2029,0.4461276,-0.15572576,0.6102183,0.36591864,1.012487,-0.14172398
2030,-0.9549867,0.07239019,-0.37469837,0.1535536,-1.1528684,0.05654318
2031,0.37345988,-0.22453265,0.07000104,0.3416512,0.013993662,-0.13541195
2032,-1.0139337,-0.21005057,0.22137137,0.22273576,-0.8597908,-0.18414369
2033,1.0177232,0.035195816,0.6660616,0.6750752,-0.88768905,0.0430212
2034,0.49909478,0.04875479,0.5163704,0.60504055,0.7641311,0.07383963
2035,-0.6621974,-0.2009803,-0.6840788,0.04823947,0.9159279,-0.031857487
2036,-0.9153988,0.08813336,-1.2540629,0.2972945,-2.7482316,0.16900598
2037,0.15027675,-0.022938315,-0.30484807,0.86299443,1.0814807,0.055364933
2038,0.0042079766,-0.04449655,0.23569036,0.692883,-1.2902042,-0.024284307
2039,-1.2298592,0.012356986,-1.0845536,0.38125157,0.048228417,-0.15620987
2040,0.3414563,-0.024923675,0.44271255,0.09145844,0.28164083,0.05602671
2041,-0.7601537,0.20282567,-0.2836531,0.4102739,0.41972765,0.20063713
2042,-0.807167,-0.0122589385,-0.52766466,0.8646836,1.3828162,0.07151794
2043,0.53260183,-0.084491275,1.7374405,0.62724125,1.8685583,-0.099626444
2044,0.29511395,0.020331897,2.4484913,0.8045143,0.46704486,0.015938437
2045,-0.14451055,0.01781832,1.1010083,0.9740795,1.1387335,0.10241844
2046,0.4263588,0.115903996,-1.1567948,0.72288024,-0.5685119,-0.120272234
2047,0.36924487,-0.07380558,0.11555867,0.9631729,0.991722,-0.015463404
2048,1.4600277,0.22920747,-0.55901027,0.8217739,0.49495712,-0.0731463
2049,0.46891087,-0.029753292,0.15183029,0.9146098,-0.9125489,0.08699707
2050,-1.6105014,-0.13454126,-0.044787597,0.8585136,1.4364091,0.07907772
2051,-0.42319658,-0.015910609,0.20292394,0.70081604,0.44409817,0.03369726
2052,0.66426915,0.14840305,-1.1512078,0.8906195,-2.00574,0.14850108
2053,0.2543718,0.07211887,-0.56850773,0.5231525,0.38124055,0.14158627
2054,1.4976283,-0.10639497,1.928919,0.9282845,0.4371883,0.030280573
2055,-0.23174383,-0.17846227,0.5637377,0.6040646,-1.6915841,0.08763728
2056,-0.18114147,-0.12355081,1.1432252,0.09764922,0.44084296,0.080847405
2057,0.03820817,0.034085803,0.01822362,0.25164032,-1.258196,0.13706222
2058,1.202531,0.10765678,0.20491254,0.2881918,0.40548965,-0.0035495348
