,senior-level_skill
2103,0.0
2655,0.0
2991,0.0
2073,0.0
2710,0.0
3063,0.0
2417,0.0
2942,0.0
2520,0.0
3232,0.0
3220,0.0
3614,0.0
2095,0.0
2104,0.0
3790,0.0
3012,0.0
2833,0.0
2437,0.0
2810,0.0
2491,0.0
3493,0.0
2969,0.0
3433,0.0
3763,0.0
2927,0.0
3786,0.0
2109,0.0
2762,0.0
2965,0.0
3917,0.0
3623,0.0
2196,0.0
2118,0.0
3838,0.0
2448,0.0
3280,0.0
2328,0.0
3221,0.0
3632,0.0
3059,0.0
2948,0.0
2221,0.0
2292,0.0
3254,0.0
3973,0.0
2310,0.0
2126,0.0
2287,0.0
2267,0.0
3086,0.0
2551,0.0
2410,0.0
2301,0.0
3466,0.0
2957,0.0
3019,0.0
3886,0.0
3629,0.0
3113,0.0
2799,0.0
3187,0.0
2764,0.0
3661,0.0
3504,0.0
3040,0.0
3329,0.0
3899,0.0
2478,0.0
2053,0.0
3284,0.0
2514,0.0
2181,0.0
3038,0.0
3483,0.0
2855,0.0
3825,0.0
2980,0.0
2553,0.0
2336,0.0
3262,0.0
3866,0.0
3594,0.0
2321,0.0
2428,0.0
2120,0.0
2173,0.0
2953,0.0
3756,0.0
3359,0.0
2724,0.0
3272,0.0
2865,0.0
3347,0.0
2317,0.0
3172,0.0
2803,0.0
2618,0.0
3489,0.0
3673,0.0
2857,0.0
3047,0.0
3429,0.0
2421,0.0
2828,0.0
2854,0.0
2575,0.0
2054,0.0
3925,0.0
3005,0.0
2656,0.0
3650,0.0
3606,0.0
3349,0.0
2276,0.0
3338,0.0
3573,0.0
2501,0.0
3513,0.0
2884,0.0
3644,0.0
3517,1.0
3000,0.0
3150,0.0
3730,0.0
2288,0.0
3022,0.0
2260,0.0
2835,1.0
3028,0.0
3616,0.0
3612,0.0
2114,0.0
3880,0.0
3548,0.0
2366,0.0
3379,0.0
2552,0.0
3514,0.0
3558,0.0
2718,0.0
3686,0.0
2590,0.0
2197,0.0
2092,0.0
2610,0.0
3952,0.0
2041,0.0
3032,0.0
3781,0.0
3982,0.0
2602,0.0
3122,0.0
3509,0.0
2008,0.0
3830,0.0
2216,0.0
2739,0.0
3597,0.0
3821,0.0
2566,0.0
2440,0.0
3355,0.0
2830,0.0
3099,0.0
2365,0.0
2704,0.0
3845,0.0
2331,0.0
2892,0.0
2770,0.0
3378,0.0
3238,0.0
2888,0.0
3056,0.0
2721,0.0
2058,0.0
2609,0.0
3608,0.0
2081,0.0
3638,0.0
3808,0.0
3757,0.0
2960,0.0
3924,0.0
2955,0.0
2289,0.0
2370,0.0
3443,0.0
3383,0.0
2392,0.0
3839,0.0
3789,0.0
2912,0.0
2634,0.0
2257,0.0
2159,0.0
2902,0.0
3658,0.0
2594,0.0
3863,0.0
