,senior-level_skill
2613,0.0
2207,0.0
2754,0.0
3456,0.0
2543,0.0
3612,0.0
3303,0.0
2278,0.0
2522,0.0
2880,0.0
3599,0.0
2668,0.0
2868,0.0
3520,0.0
3685,0.0
2618,0.0
2967,0.0
3213,0.0
3930,0.0
3749,0.0
2491,0.0
3339,0.0
3998,0.0
3167,0.0
3463,0.0
2485,0.0
2233,0.0
3045,0.0
2058,0.0
3696,0.0
3778,0.0
2979,0.0
2177,0.0
2580,0.0
2098,0.0
3301,0.0
2052,0.0
2087,0.0
3967,0.0
3697,0.0
3688,0.0
3173,0.0
3231,0.0
2990,0.0
2734,0.0
2568,0.0
3506,0.0
2206,0.0
3540,0.0
2980,0.0
3245,0.0
2505,0.0
3416,0.0
3714,0.0
3884,0.0
2768,0.0
2012,0.0
2145,0.0
2015,0.0
3321,0.0
3536,0.0
2302,0.0
2504,0.0
3773,0.0
3276,0.0
2563,0.0
2679,0.0
2993,0.0
3751,0.0
2620,0.0
3464,0.0
3598,0.0
2656,0.0
3618,0.0
3025,0.0
3683,0.0
3668,0.0
3174,0.0
3920,0.0
3403,0.0
3194,0.0
2573,0.0
3923,0.0
2518,0.0
2088,0.0
2391,0.0
3888,0.0
3703,0.0
3853,0.0
2977,0.0
2195,0.0
3878,0.0
2350,0.0
2188,0.0
2154,0.0
3868,0.0
3105,0.0
2808,0.0
3106,0.0
2464,0.0
3636,0.0
3739,0.0
2379,0.0
3762,0.0
2623,0.0
3420,0.0
2674,0.0
3513,0.0
3053,0.0
2839,0.0
2211,0.0
3465,0.0
2664,0.0
3579,0.0
3928,0.0
3891,0.0
2213,0.0
3742,0.0
2333,0.0
2858,0.0
2652,0.0
2886,0.0
3133,0.0
2009,0.0
3820,0.0
2372,0.0
2727,1.0
3626,0.0
3634,0.0
2905,0.0
3693,0.0
2262,0.0
2901,0.0
2701,0.0
2514,0.0
2986,0.0
3467,0.0
3261,0.0
3707,0.0
2163,0.0
2554,0.0
2160,0.0
2182,0.0
3254,0.0
2793,0.0
2710,0.0
3310,0.0
3547,0.0
3223,0.0
2471,0.0
2936,0.0
2877,0.0
3144,0.0
3085,0.0
3541,0.0
2869,0.0
2700,0.0
2599,0.0
3678,0.0
3036,0.0
3022,0.0
2801,0.0
3505,0.0
3047,0.0
2225,0.0
2068,0.0
3879,0.0
2843,0.0
2729,0.0
3709,0.0
2215,0.0
2506,0.0
2859,0.0
3208,0.0
2774,0.0
3430,0.0
2755,0.0
3065,0.0
3164,0.0
3490,0.0
3006,0.0
2520,0.0
2503,0.0
2317,0.0
3927,0.0
3929,0.0
2193,0.0
3895,0.0
3104,0.0
3334,0.0
3190,0.0
3497,0.0
2712,0.0
2948,0.0
3862,0.0
3368,0.0
3980,0.0
3345,0.0
3087,0.0
3573,0.0
